Datetime,open,high,low,close,adj close,volume
2025-10-23 13:30:00+00:00,25.81999969482422,26.670000076293945,25.56999969482422,26.235000610351562,26.235000610351562,3021020
2025-10-23 14:30:00+00:00,26.229999542236328,26.40999984741211,26.100000381469727,26.28499984741211,26.28499984741211,960263
2025-10-23 15:30:00+00:00,26.290000915527344,26.40999984741211,26.125,26.144100189208984,26.144100189208984,521441
2025-10-23 16:30:00+00:00,26.139999389648438,26.399999618530273,26.139999389648438,26.18000030517578,26.18000030517578,577322
2025-10-23 17:30:00+00:00,26.18000030517578,26.389999389648438,26.020000457763672,26.030000686645508,26.030000686645508,829354
2025-10-23 18:30:00+00:00,26.030000686645508,26.253799438476562,25.969999313354492,26.235000610351562,26.235000610351562,885070
2025-10-23 19:30:00+00:00,26.229999542236328,26.260000228881836,26.040000915527344,26.260000228881836,26.260000228881836,1069453
2025-10-24 13:30:00+00:00,26.520000457763672,26.639999389648438,26.110000610351562,26.350000381469727,26.350000381469727,1475809
2025-10-24 14:30:00+00:00,26.350000381469727,26.850000381469727,26.270000457763672,26.7450008392334,26.7450008392334,939011
2025-10-24 15:30:00+00:00,26.7450008392334,26.80590057373047,26.3700008392334,26.389999389648438,26.389999389648438,783643
2025-10-24 16:30:00+00:00,26.385000228881836,26.584999084472656,26.290000915527344,26.559999465942383,26.559999465942383,645813
2025-10-24 17:30:00+00:00,26.575000762939453,26.625,26.440000534057617,26.594999313354492,26.594999313354492,499015
2025-10-24 18:30:00+00:00,26.594999313354492,26.90999984741211,26.533599853515625,26.885000228881836,26.885000228881836,584494
2025-10-24 19:30:00+00:00,26.885000228881836,26.889999389648438,26.709999084472656,26.729999542236328,26.729999542236328,987774
2025-10-27 13:30:00+00:00,27.020000457763672,27.373699188232422,26.600000381469727,27.1200008392334,27.1200008392334,2050003
2025-10-27 14:30:00+00:00,27.110000610351562,27.139999389648438,26.68000030517578,26.8799991607666,26.8799991607666,916295
2025-10-27 15:30:00+00:00,26.8700008392334,26.979999542236328,26.75,26.78499984741211,26.78499984741211,563043
2025-10-27 16:30:00+00:00,26.78499984741211,26.84000015258789,26.549999237060547,26.6200008392334,26.6200008392334,452472
2025-10-27 17:30:00+00:00,26.614999771118164,26.770000457763672,26.565000534057617,26.7450008392334,26.7450008392334,389341
2025-10-27 18:30:00+00:00,26.7450008392334,26.850000381469727,26.655000686645508,26.68589973449707,26.68589973449707,733598
2025-10-27 19:30:00+00:00,26.68000030517578,26.764999389648438,26.600000381469727,26.649999618530273,26.649999618530273,773440
2025-10-28 13:30:00+00:00,26.655000686645508,26.799999237060547,26.27400016784668,26.760000228881836,26.760000228881836,1447213
2025-10-28 14:30:00+00:00,26.760000228881836,26.899999618530273,26.200000762939453,26.229999542236328,26.229999542236328,673985
2025-10-28 15:30:00+00:00,26.225000381469727,26.31999969482422,26.125,26.270000457763672,26.270000457763672,732166
2025-10-28 16:30:00+00:00,26.280000686645508,26.389999389648438,26.145000457763672,26.219999313354492,26.219999313354492,574137
2025-10-28 17:30:00+00:00,26.21500015258789,26.229999542236328,25.850000381469727,25.900100708007812,25.900100708007812,1029343
2025-10-28 18:30:00+00:00,25.909700393676758,25.90999984741211,25.350000381469727,25.364999771118164,25.364999771118164,1822978
2025-10-28 19:30:00+00:00,25.360000610351562,25.40999984741211,25.200000762939453,25.360000610351562,25.360000610351562,1752000
2025-10-29 13:30:00+00:00,25.440000534057617,25.549999237060547,25.049999237060547,25.2549991607666,25.2549991607666,1454874
2025-10-29 14:30:00+00:00,25.260000228881836,25.329999923706055,25.125,25.235000610351562,25.235000610351562,586927
2025-10-29 15:30:00+00:00,25.23200035095215,25.239999771118164,24.920000076293945,25.065000534057617,25.065000534057617,1003907
2025-10-29 16:30:00+00:00,25.06999969482422,25.230100631713867,24.950000762939453,25.145099639892578,25.145099639892578,689625
2025-10-29 17:30:00+00:00,25.145000457763672,25.145000457763672,24.690200805664062,24.735000610351562,24.735000610351562,1122914
2025-10-29 18:30:00+00:00,24.729999542236328,24.81999969482422,24.40999984741211,24.610000610351562,24.610000610351562,1585463
2025-10-29 19:30:00+00:00,24.614999771118164,24.739999771118164,24.46500015258789,24.719999313354492,24.719999313354492,1342334
2025-10-30 13:30:00+00:00,24.450000762939453,24.75,24.25,24.322999954223633,24.322999954223633,895536
2025-10-30 14:30:00+00:00,24.34000015258789,27.009000778198242,24.34000015258789,26.325000762939453,26.325000762939453,9844014
2025-10-30 15:30:00+00:00,26.325000762939453,27.739999771118164,26.145000457763672,27.65999984741211,27.65999984741211,7455398
2025-10-30 16:30:00+00:00,27.649999618530273,27.940000534057617,27.26020050048828,27.810100555419922,27.810100555419922,3115747
2025-10-30 17:30:00+00:00,27.825000762939453,29.010000228881836,27.790000915527344,28.895000457763672,28.895000457763672,4094729
2025-10-30 18:30:00+00:00,28.880800247192383,29.200000762939453,28.520000457763672,28.655000686645508,28.655000686645508,3311982
2025-10-30 19:30:00+00:00,28.649999618530273,28.655000686645508,27.93000030517578,28.15999984741211,28.15999984741211,2945021
2025-10-31 13:30:00+00:00,27.770000457763672,27.8700008392334,26.881099700927734,26.889999389648438,26.889999389648438,3073114
2025-10-31 14:30:00+00:00,26.889999389648438,27.40999984741211,26.864999771118164,27.235000610351562,27.235000610351562,1121362
2025-10-31 15:30:00+00:00,27.239999771118164,27.434999465942383,27.024999618530273,27.135000228881836,27.135000228881836,622462
2025-10-31 16:30:00+00:00,27.1299991607666,27.40999984741211,26.979999542236328,27.1299991607666,27.1299991607666,682220
2025-10-31 17:30:00+00:00,27.120100021362305,27.600000381469727,27.114999771118164,27.356800079345703,27.356800079345703,774219
2025-10-31 18:30:00+00:00,27.344999313354492,27.454999923706055,27.030000686645508,27.084999084472656,27.084999084472656,756368
2025-10-31 19:30:00+00:00,27.09000015258789,27.200000762939453,27.0,27.149999618530273,27.149999618530273,1304682
2025-11-03 14:30:00+00:00,26.610000610351562,26.610000610351562,25.444000244140625,25.469999313354492,25.469999313354492,2630957
2025-11-03 15:30:00+00:00,25.479999542236328,25.5049991607666,25.139999389648438,25.200000762939453,25.200000762939453,1391991
2025-11-03 16:30:00+00:00,25.20509910583496,25.524999618530273,25.170000076293945,25.3700008392334,25.3700008392334,847607
2025-11-03 17:30:00+00:00,25.3700008392334,25.440000534057617,25.010000228881836,25.125,25.125,754605
2025-11-03 18:30:00+00:00,25.125,25.31999969482422,25.100000381469727,25.260000228881836,25.260000228881836,537796
2025-11-03 19:30:00+00:00,25.270000457763672,25.334999084472656,25.014999389648438,25.075000762939453,25.075000762939453,997353
2025-11-03 20:30:00+00:00,25.075000762939453,25.100000381469727,24.729999542236328,24.889999389648438,24.889999389648438,1920931
2025-11-04 14:30:00+00:00,24.639999389648438,25.149999618530273,24.5,25.020000457763672,25.020000457763672,1517440
2025-11-04 15:30:00+00:00,25.014999389648438,25.014999389648438,24.469999313354492,24.524999618530273,24.524999618530273,898997
2025-11-04 16:30:00+00:00,24.524999618530273,24.59000015258789,24.2549991607666,24.415000915527344,24.415000915527344,1017576
2025-11-04 17:30:00+00:00,24.40999984741211,24.54990005493164,24.049999237060547,24.049999237060547,24.049999237060547,905945
2025-11-04 18:30:00+00:00,24.049999237060547,24.135000228881836,23.860000610351562,24.075000762939453,24.075000762939453,1273289
2025-11-04 19:30:00+00:00,24.075000762939453,24.079999923706055,23.80500030517578,23.93000030517578,23.93000030517578,820749
2025-11-04 20:30:00+00:00,23.934999465942383,23.958499908447266,23.709999084472656,23.739999771118164,23.739999771118164,1231249
2025-11-05 14:30:00+00:00,23.915000915527344,24.040000915527344,23.510000228881836,23.860000610351562,23.860000610351562,1501747
2025-11-05 15:30:00+00:00,23.860000610351562,23.940000534057617,23.479999542236328,23.59000015258789,23.59000015258789,917213
2025-11-05 16:30:00+00:00,23.579999923706055,23.920000076293945,23.575000762939453,23.875,23.875,683978
2025-11-05 17:30:00+00:00,23.875,23.920000076293945,23.600000381469727,23.6200008392334,23.6200008392334,675898
2025-11-05 18:30:00+00:00,23.625,23.864999771118164,23.565000534057617,23.735000610351562,23.735000610351562,695576
2025-11-05 19:30:00+00:00,23.739999771118164,23.920000076293945,23.719999313354492,23.829999923706055,23.829999923706055,843532
2025-11-05 20:30:00+00:00,23.829999923706055,23.84000015258789,23.510000228881836,23.530000686645508,23.530000686645508,1552659
2025-11-06 14:30:00+00:00,25.149999618530273,25.559999465942383,24.170000076293945,24.325000762939453,24.325000762939453,4792353
2025-11-06 15:30:00+00:00,24.329999923706055,24.334999084472656,23.66200065612793,23.80500030517578,23.80500030517578,1805793
2025-11-06 16:30:00+00:00,23.799999237060547,24.459999084472656,23.680700302124023,24.149999618530273,24.149999618530273,1474023
2025-11-06 17:30:00+00:00,24.139999389648438,24.3700008392334,23.709999084472656,24.020000457763672,24.020000457763672,729098
2025-11-06 18:30:00+00:00,24.02989959716797,24.3700008392334,23.969999313354492,24.299800872802734,24.299800872802734,672814
2025-11-06 19:30:00+00:00,24.270000457763672,24.307600021362305,23.950000762939453,24.104999542236328,24.104999542236328,633505
2025-11-06 20:30:00+00:00,24.110000610351562,24.4950008392334,24.0,24.309999465942383,24.309999465942383,1109677
2025-11-07 14:30:00+00:00,23.8700008392334,24.020099639892578,23.510000228881836,23.8700008392334,23.8700008392334,1284673
2025-11-07 15:30:00+00:00,23.8700008392334,23.889999389648438,23.43000030517578,23.55500030517578,23.55500030517578,809527
2025-11-07 16:30:00+00:00,23.549999237060547,23.809999465942383,23.399999618530273,23.545000076293945,23.545000076293945,1085218
2025-11-07 17:30:00+00:00,23.545000076293945,23.889999389648438,23.469999313354492,23.850000381469727,23.850000381469727,548523
2025-11-07 18:30:00+00:00,23.844999313354492,24.040000915527344,23.764999389648438,23.899999618530273,23.899999618530273,676941
2025-11-07 19:30:00+00:00,23.899999618530273,24.4950008392334,23.864999771118164,24.389999389648438,24.389999389648438,802327
2025-11-07 20:30:00+00:00,24.389999389648438,24.56999969482422,24.27899932861328,24.559999465942383,24.559999465942383,1021261
2025-11-10 14:30:00+00:00,24.764999389648438,25.1299991607666,23.8799991607666,23.9060001373291,23.9060001373291,1794282
2025-11-10 15:30:00+00:00,23.899999618530273,23.969999313354492,23.740100860595703,23.905000686645508,23.905000686645508,717497
2025-11-10 16:30:00+00:00,23.920000076293945,24.240100860595703,23.889999389648438,24.219999313354492,24.219999313354492,510434
2025-11-10 17:30:00+00:00,24.219999313354492,24.235000610351562,24.072200775146484,24.149999618530273,24.149999618530273,377000
