Datetime,open,high,low,close,adj close,volume,SMA_8,SMA_40,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_40_2.0_2.0,BBM_40_2.0_2.0,BBU_40_2.0_2.0,BBB_40_2.0_2.0,BBP_40_2.0_2.0,OBV,ATRr_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_20_0.015,ADX_14,ADXR_14_2,DMP_14,DMN_14,AROOND_14,AROONU_14,AROONOSC_14,WILLR_14
2025-10-30 17:30:00+00:00,3.950000047683716,3.9700000286102295,3.9100000858306885,3.9100000858306885,3.9100000858306885,285372,3.965424954891205,4.042159974575044,42.71939797502982,-0.03216241456014757,-0.017725724108216167,-0.0144366904519314,3.8535756604282616,4.042159974575044,4.230744288721826,9.330868413569311,0.14959999631387608,272793.0,0.09658987860661156,22.20753579558653,18.449471251339972,-4542.555516803298,21.20370269378221,21.5325897488322,13.28029876014934,18.23511584482547,71.42857142857143,50.0,-21.42857142857143,-73.9733630448617
2025-10-30 18:30:00+00:00,3.9100000858306885,3.9200000762939453,3.819999933242798,3.8499999046325684,3.8499999046325684,483833,3.942299962043762,4.041034972667695,38.46100101326221,-0.040451245460205065,-0.020811644006618932,-0.019639601453586134,3.848356622889394,4.041034972667695,4.233713322445995,9.53608919900555,0.00426431341420813,-211040.0,0.09683346892407842,13.827793790941552,19.139764865860396,-4109.500076921374,21.944600336950735,21.78499067656988,12.283632251464438,23.620964581458644,100.0,42.85714285714286,-57.14285714285714,-91.32447733059567
2025-10-30 19:30:00+00:00,3.8550000190734863,3.859999895095825,3.809999942779541,3.815000057220459,3.815000057220459,307101,3.9122999906539917,4.038159972429275,36.194470748473115,-0.04927637150924857,-0.02370941604452995,-0.025566955464718624,3.8355106895048428,4.038159972429275,4.240809255353708,10.036713964183182,-0.050606229611066894,-518141.0,0.0934882177378074,4.200741727268731,13.412023771265604,-3595.8882152032716,22.74017039891527,21.97193654634874,11.806523156927998,23.480322538662037,100.0,35.71428571428571,-64.28571428571429,-98.59468456793185
2025-10-31 13:30:00+00:00,3.8299999237060547,3.9489998817443848,3.7799999713897705,3.884999990463257,3.884999990463257,688396,3.89479997754097,4.038532471656799,43.381001386879596,-0.050045049704836586,-0.01958247539209437,-0.030462574312742217,3.83709942152653,4.038532471656799,4.2399655217870675,9.975556791679395,0.11889947778120102,170255.0,0.0988819100675793,9.600796077384238,9.209777198531507,-3400.3364187799157,21.822640683767723,21.88362051035923,16.86733060495405,20.571845083819255,100.0,28.57142857142857,-71.42857142857143,-72.78382956475954
2025-10-31 14:30:00+00:00,3.880000114440918,3.944999933242798,3.8499999046325684,3.9049999713897705,3.9049999713897705,255754,3.896824985742569,4.038282471895219,45.27746203865073,-0.04848153642570585,-0.014415169690370905,-0.034066366735334946,3.8361966647632997,4.038282471895219,4.2403682790271375,10.008502799809218,0.17023290156531612,426009.0,0.09860463282062576,23.460405373808268,12.420647726153746,-3334.097582639336,20.970648805416428,21.85540960216585,15.690735870792942,19.13683884812653,92.85714285714286,21.42857142857143,-71.42857142857143,-67.59980298647294
2025-10-31 15:30:00+00:00,3.900099992752075,3.9200000762939453,3.8301000595092773,3.859999895095825,3.859999895095825,211470,3.890424966812134,4.036502468585969,41.878537585137,-0.05029381516863074,-0.01298195874663663,-0.03731185642199411,3.8293562036760993,4.036502468585969,4.243648733495838,10.263651095074634,0.073966314171919,214539.0,0.09798287453234307,32.13364341336405,21.731614954852184,-3178.7146057620253,20.45773965078099,21.140190167274355,14.649332230176473,19.335863791025478,85.71428571428572,14.28571428571429,-71.42857142857143,-79.26389368685355
2025-10-31 16:30:00+00:00,3.8643999099731445,4.03000020980835,3.800100088119507,3.8450000286102295,3.8450000286102295,2158681,3.8779249787330627,4.0327524721622465,40.77962908016374,-0.05233711333166946,-0.012020205527740274,-0.040316907803929186,3.817261005715414,4.0327524721622465,4.248243938609079,10.687066361466615,0.06436223056113294,-1944142.0,0.10740553504352163,31.359048832869874,28.984365873347393,-3153.9530322827013,19.67499733208032,20.322823068748374,19.779608450238378,16.347745653714682,78.57142857142857,7.14285714285714,-71.42857142857143,-83.15188272133277
2025-10-31 17:30:00+00:00,3.8450000286102295,4.110000133514404,3.841200113296509,4.09499979019165,4.09499979019165,1512712,3.895624965429306,4.036002469062805,59.74100477240244,-0.033398552696994876,0.005534684085547449,-0.038933236782542326,3.82078203385459,4.036002469062805,4.251222904271021,10.665029908080879,0.6370625449013885,-431430.0,0.1189337125559769,50.83277286977917,38.10848837200436,-3190.7283967653525,19.841237293741013,20.149488472261,21.40561053005711,13.684876395481467,71.42857142857143,0.0,-71.42857142857143,-4.545556349481005
2025-10-31 18:30:00+00:00,4.09689998626709,4.199999809265137,3.799999952316284,3.9149999618530273,3.9149999618530273,2434624,3.8962499499320984,4.027752470970153,47.85922361990431,-0.03253899944388339,0.005115389870927155,-0.03765438931481054,3.8202378533108945,4.027752470970153,4.235267088629412,10.304238860501533,0.228326345418551,-2866054.0,0.13900986572689658,58.67258491730742,46.954802206652154,-3336.009317920155,20.794407967000925,20.234702649540623,21.632138187210433,10.852055070053046,64.28571428571428,100.0,35.71428571428572,-67.85713272029459
2025-10-31 19:30:00+00:00,3.916100025177002,3.9800000190734863,3.9100000858306885,3.934999942779541,3.934999942779541,364452,3.90687495470047,4.0218474745750425,49.07125584632468,-0.02989930540307517,0.006204067129388299,-0.03610337253246347,3.817663363920664,4.0218474745750425,4.226031585229421,10.153747099817764,0.28733033751458786,-2501602.0,0.13408058483517524,68.07523058289917,59.19352945666192,-3549.0844979605367,21.67949502074227,20.76036615724164,20.81990717754147,10.444588384594107,57.14285714285714,92.85714285714286,35.71428571428572,-63.095230661549365
2025-11-03 14:30:00+00:00,3.950000047683716,3.950000047683716,3.619999885559082,3.640000104904175,3.640000104904175,1516395,3.8849999606609344,4.00984748005867,35.838208981073564,-0.051023186820954525,-0.011935851430792843,-0.03908733539016168,3.7751841104978157,4.00984748005867,4.244510849619524,11.704353880184028,-0.28803814981141357,-4017997.0,0.14807484035585086,34.74189724956584,53.829904249924134,-3590.560194524634,21.07953863915739,20.936973303079156,17.486526725098276,22.842227967061962,100.0,85.71428571428572,-14.285714285714278,-96.55168586621592
2025-11-03 15:30:00+00:00,3.634999990463257,3.7100000381469727,3.630000114440918,3.685499906539917,3.685499906539917,566879,3.860062450170517,3.998094975948334,38.588961557698774,-0.06336216174070497,-0.019419861080434628,-0.04394230066027034,3.7468754024696183,3.998094975948334,4.24931454942705,12.566963765993444,-0.12215508345909447,-3451118.0,0.14321234630943686,22.06487343131838,41.62733375459446,-3434.9900610285104,20.522436284828576,21.100965652785423,16.784932822917344,21.925752779858804,92.85714285714286,78.57142857142857,-14.285714285714292,-88.7068914488288
2025-11-03 16:30:00+00:00,3.685499906539917,3.7300000190734863,3.677000045776367,3.7149999141693115,3.7149999141693115,292814,3.8363124430179596,3.9879699766635897,40.37384221621335,-0.06995409690408261,-0.020809436995049807,-0.0491446599090328,3.7245572060954197,3.9879699766635897,4.25138274723176,13.210368789613906,-0.018141284314905366,-3158304.0,0.13676860537998559,10.161134671406998,22.322635117430405,-3401.6189009334416,19.78546802194019,20.43250333054879,17.367972882338847,21.31558363885931,85.71428571428572,71.42857142857143,-14.285714285714292,-83.62068256781777
2025-11-03 17:30:00+00:00,3.7149999141693115,3.738600015640259,3.680000066757202,3.684999942779541,3.684999942779541,252833,3.814437448978424,3.977719980478287,39.12835929798696,-0.07671468089617939,-0.02205601678971727,-0.05465866410646212,3.699880464240753,3.977719980478287,4.255559496715821,13.969787596970383,-0.026778986773951043,-3411137.0,0.13118512991591924,14.749371051279839,15.658459718001737,-3239.2428664528234,19.003411257120987,19.76292377097478,17.281625049767644,20.63192128094331,78.57142857142857,64.28571428571428,-14.285714285714292,-88.79309210850842
