Datetime,open,high,low,close,adj close,volume,SMA_8,SMA_40,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_40_2.0_2.0,BBM_40_2.0_2.0,BBU_40_2.0_2.0,BBB_40_2.0_2.0,BBP_40_2.0_2.0,OBV,ATRr_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_20_0.015,ADX_14,ADXR_14_2,DMP_14,DMN_14,AROOND_14,AROONU_14,AROONOSC_14,WILLR_14
2025-10-30 17:30:00+00:00,197.9499969482422,198.88499450683594,197.25,197.3300018310547,197.3300018310547,2346034,197.92420196533203,189.55201187133787,66.91763942872656,3.351388453539272,-0.11812076429875429,3.4695092178380262,176.8929407646725,189.55201187133787,202.21108297800325,13.356831174398687,0.8072101378600155,37479508.0,2.534903352850926,20.50786259356539,32.02708949279661,-3172.8391254927265,52.57430967097414,54.976442530424734,25.018714624056027,15.461826045386754,0.0,57.14285714285714,57.14285714285714,-24.34785300855966
2025-10-30 18:30:00+00:00,197.32000732421875,198.2899932861328,196.4228057861328,196.94500732421875,196.94500732421875,2409181,197.93732833862305,190.0058845520019,65.19717186312256,3.135236722187699,-0.2674179965202623,3.402654718707961,177.63115673692994,190.0058845520019,202.38061236707387,13.025625858114072,0.7803747636277402,35070327.0,2.487209363361574,5.30869769586068,20.405481526562998,-3349.7526578896986,49.984930344316496,52.393685797078135,23.664392882756818,17.022991497467725,0.0,50.0,50.0,-28.12195802873615
2025-10-30 19:30:00+00:00,196.97000122070312,197.32000732421875,194.27000427246094,194.5399932861328,194.5399932861328,3303121,197.39982795715332,190.37263450622555,55.58330676950413,2.738304910002995,-0.5314798469639732,3.2697847569669682,178.36623843700116,190.37263450622555,202.37903057544995,12.61357347957672,0.6735474473722101,31767206.0,2.527408912532734,0.0,8.605520096475358,-3665.302819466036,46.42662620217567,49.50046793657491,21.606865380111742,21.67987814954245,0.0,42.85714285714286,42.85714285714286,-56.73090246928272
2025-10-31 13:30:00+00:00,199.1999969482422,203.72000122070312,198.5,203.27549743652344,203.27549743652344,11860277,197.9567642211914,190.96077194213862,71.83109556080448,3.092962027439256,-0.14145818362217,3.234420211061426,178.78553704724288,190.96077194213862,203.13600683703436,12.751556009194235,1.005728456193792,43627483.0,3.00259455696399,22.17733400867633,9.162010568179003,-3997.4428900433413,45.332111687862074,47.65852101608928,32.18435971665503,16.913305286670987,0.0,100.0,100.0,-4.6302963256132585
2025-10-31 14:30:00+00:00,203.3000030517578,204.17999267578125,201.1667938232422,201.4199981689453,201.4199981689453,4814909,198.5176887512207,191.47614707946772,66.28460579157863,3.1875628242854646,-0.037485909420769126,3.2250487337062337,179.3193279073413,191.47614707946772,203.63296625159415,12.697998531463064,0.9089824381149466,38812574.0,3.0033520066479236,38.74148505290004,20.306273020525452,-4391.445200450961,44.431889500155215,45.429257851165445,30.96431680699309,15.693635200049615,42.85714285714286,100.0,57.14285714285714,-27.43563102451899
2025-10-31 15:30:00+00:00,201.4149932861328,201.5,198.3800048828125,199.43280029296875,199.43280029296875,4838622,198.66303825378418,191.94221725463862,60.86419021589294,3.0668318479556262,-0.12657350860048622,3.1934053565561125,180.03935807698562,191.94221725463862,203.84507643229162,12.402544211378121,0.8146547785927482,33973952.0,3.011683657400751,46.915572224231866,35.94479709526941,-5334.193267321742,42.33122075533974,43.83166622160091,28.659711767450574,21.17350351102542,35.71428571428571,92.85714285714286,57.14285714285715,-47.189303563709174
2025-10-31 16:30:00+00:00,199.44000244140625,199.9600067138672,197.9199981689453,198.86000061035156,198.86000061035156,3174112,198.72603797912598,192.38496475219722,59.35743951164748,2.891598979021694,-0.241445102027535,3.133044081049229,180.81619164163232,192.38496475219722,203.95373786276213,12.026691509355881,0.7798497211532817,30799840.0,2.9422782922236883,30.580080843525923,38.74571270688594,-6577.783542347449,40.190278599708115,42.311084049931665,27.23250982047174,21.242013416976754,28.57142857142857,85.71428571428572,57.14285714285715,-52.8831992234011
2025-10-31 17:30:00+00:00,198.8101043701172,200.5,198.3350067138672,200.22999572753906,200.22999572753906,3216115,199.0041618347168,192.8782146453857,61.79365648714875,2.8306429346009736,-0.24192091715860453,3.072563851759578,181.71294665533432,192.8782146453857,204.04348263543707,11.577531460024312,0.8292254645703107,34015955.0,2.886757934645769,23.62870396329113,33.70811901034964,-7848.841820134338,38.38037145123203,40.35579610328588,27.109168276399547,20.09813810194969,21.42857142857143,78.57142857142857,57.14285714285714,-39.264809604344094
2025-10-31 18:30:00+00:00,200.1999969482422,201.47999572753906,199.8699951171875,201.39990234375,201.39990234375,2937987,199.5128993988037,193.28821220397944,63.78976047817738,2.8439531947143735,-0.1828885256361641,3.0268417203505376,182.10537156727952,193.28821220397944,204.47105284067936,11.571156367154487,0.8626846882333975,36953942.0,2.7955609829104686,28.20890936563619,27.47256472415108,-8766.585192329549,37.02012868498517,38.60520364234664,28.504907634531644,19.267223640342788,14.28571428571429,71.42857142857143,57.14285714285714,-27.63539288774961
2025-10-31 19:30:00+00:00,201.3800048828125,201.57000732421875,200.3000030517578,200.47500610351562,200.47500610351562,2843712,199.95414924621582,193.68004493713374,61.07316715119943,2.7481908415114447,-0.22292070307127432,2.971111544582719,182.61945185840528,193.68004493713374,204.7406380158622,11.421510235934319,0.8071698379108546,34110230.0,2.6865926464497876,33.629851379136035,28.489154902687783,-8547.486433007412,35.786911797817574,37.0836416245248,27.77823280706891,18.613502661989255,7.14285714285714,64.28571428571428,57.14285714285714,-36.82929233942832
