Price,Close,High,Low,Open,Volume
Ticker,SPCE,SPCE,SPCE,SPCE,SPCE
Date,,,,,
2019-03-27,203.39999389648438,203.8000030517578,203.39999389648438,203.60000610351562,2175
2019-03-28,203.8000030517578,203.8000030517578,203.1999969482422,203.8000030517578,115
2019-03-29,203.8000030517578,203.8000030517578,203.3000030517578,203.8000030517578,495
2019-04-01,203.8000030517578,203.8000030517578,203.36000061035156,203.36000061035156,5815
2019-04-02,204.10000610351562,204.39999389648438,203.89999389648438,204.0,5780
2019-04-03,203.8000030517578,204.1999969482422,203.8000030517578,204.0,2390
2019-04-04,204.1999969482422,204.1999969482422,203.60000610351562,203.60000610351562,17825
2019-04-05,204.0,204.4600067138672,204.0,204.39999389648438,3170
2019-04-08,203.89999389648438,204.8000030517578,203.8000030517578,204.8000030517578,250
2019-04-09,204.0,204.60000610351562,203.60000610351562,203.60000610351562,990
2019-04-10,203.8000030517578,204.39999389648438,203.60000610351562,204.39999389648438,105
2019-04-11,204.39999389648438,204.60000610351562,203.8000030517578,203.83999633789062,1220
