Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2019-02-08,3.6736347675323486,3.684295738053051,3.5734694544372303,3.5878495166302216,461604000
2019-02-11,3.6309902667999268,3.6837999984666987,3.58264301964484,3.6295025355146233,495180000
2019-02-12,3.7480151653289795,3.7636351630942637,3.6550399902442248,3.669420290634607,591060000
2019-02-13,3.790411949157715,3.863552438847325,3.7638829456268743,3.7775193802480853,605372000
2019-02-14,3.8313212394714355,3.8595857736749397,3.7462798392413776,3.7894205063014916,827264000
2019-02-15,3.9009900093078613,4.0628904952782765,3.8781801004531635,4.040080822871649,1516748000
2019-02-19,3.8836348056793213,3.9642134771859894,3.8712383052457624,3.8903291239877618,551892000
2019-02-20,3.930990219116211,3.998180255082452,3.9017342600920597,3.9128910633713883,540988000
2019-02-21,3.862065553665161,3.9681811181439657,3.8474374525219854,3.943635908764488,448548000
2019-02-22,3.9468579292297363,3.9657009502701905,3.9002464447175287,3.913882878857029,401740000
2019-02-25,3.934461832046509,4.09785007862683,3.925783949874236,4.030412239600148,656020000
2019-02-26,3.8950400352478027,3.985783850201681,3.8615689152614534,3.9297508526167686,488464000
2019-02-27,3.8531394004821777,3.9071888363174554,3.796114501695703,3.8806600682997003,500256000
2019-02-28,3.828568696975708,3.8692718758909628,3.8062318550385252,3.846934797261979,324944000
2019-03-01,3.882922649383545,3.9251146228115497,3.8201306769464716,3.8784550913159594,357188000
2019-03-04,3.891112804412842,3.944225263691517,3.8345254726340214,3.9213918412259785,409992000
2019-03-05,3.8846592903137207,3.9228802784474985,3.8211226964898493,3.875476122753563,362924000
2019-03-06,3.77371883392334,3.8841630126720745,3.770988830756522,3.875724713478367,403524000
2019-03-07,3.704474925994873,3.7598212933058197,3.6583117294037564,3.750141779759053,450104000
2019-03-08,3.73872447013855,3.7493966672995755,3.5937817412401434,3.6151261355621953,422416000
2019-03-11,3.9993233680725098,4.022156554060257,3.7151464414169393,3.7623025516746305,859728000
2019-03-12,4.033572673797607,4.079983667330178,3.950925355386317,4.027119509674067,579576000
2019-03-13,4.184967994689941,4.21425434063873,4.063603343422483,4.071049193088349,768900000
2019-03-14,4.109023094177246,4.206065322115901,4.101329189726513,4.194152149199692,519384000
2019-03-15,4.21450138092041,4.2571896731551915,4.148730915522096,4.152205549464269,661484000
2019-03-18,4.193158149719238,4.299879619691205,4.166105229411055,4.246022305412801,486992000
2019-03-19,4.360934734344482,4.405360838823117,4.270842260344442,4.287718859214613,854972000
2019-03-20,4.328423023223877,4.443334546066999,4.293676187292311,4.389973790220648,719148000
2019-03-21,4.565194129943848,4.591502421308385,4.346539683584772,4.351503583598241,824312000
2019-03-22,4.405360221862793,4.586538303290735,4.391461681192544,4.537893410944863,747644000
2019-03-25,4.313034534454346,4.4289387246488605,4.246767929605589,4.364657964050135,525212000
2019-03-26,4.389725208282471,4.5108413565047645,4.333385929072114,4.4547506036995825,703508000
2019-03-27,4.38054084777832,4.461698661810291,4.311048149956939,4.415287670072511,474372000
2019-03-28,4.39915657043457,4.464926600394728,4.346043872347179,4.406601948387105,480264000
2019-03-29,4.456488132476807,4.480811057864354,4.4155371329536255,4.465919354961696,456896000
2019-04-01,4.523995399475098,4.554274434246291,4.476591239836674,4.548317848493185,483824000
2019-04-02,4.541865348815918,4.586291458778811,4.505133616904096,4.54807046186461,440920000
2019-04-03,4.6813459396362305,4.740415202391031,4.586537645056079,4.591501544121216,783504000
2019-04-04,4.672412395477295,4.714852653652392,4.609620430393742,4.665959230502972,457376000
2019-04-05,4.739174842834473,4.756548492685493,4.6791133575303165,4.7155970281119926,481744000
2019-04-08,4.760023593902588,4.785090675742641,4.684573821991742,4.708648218419852,424192000
2019-04-09,4.697229862213135,4.73768473620577,4.6550376710560935,4.7265162010941,439972000
2019-04-10,4.7677178382873535,4.793529556939661,4.692020473827563,4.696487795635909,444772000
2019-04-11,4.753818035125732,4.801718770475504,4.704428508489691,4.770198526343151,374600000
2019-04-12,4.715844631195068,4.796506340965666,4.707158043790051,4.7925351267018685,471708000
2019-04-15,4.5840559005737305,4.713114441739409,4.54434565304329,4.7081505424522305,440092000
2019-04-16,4.671171188354492,4.6900336305362345,4.590509939780643,4.623270923910283,394964000
2019-04-17,4.648336887359619,4.727012746281841,4.625999815060123,4.706164938371236,351004000
2019-04-18,4.6237688064575195,4.6890427467998705,4.595971711881465,4.6550410112393426,380988000
2019-04-22,4.677623748779297,4.693259606449838,4.5686688510146265,4.600188619320266,279936000
2019-04-23,4.732224941253662,4.763497128108828,4.681098103983285,4.690777376241161,346856000
2019-04-24,4.744635581970215,4.7853385224063585,4.681843616882323,4.742649737848358,318204000
2019-04-25,4.638906955718994,4.726766004906826,4.559238389559255,4.704428926409337,499296000
2019-04-26,4.420002460479736,4.48949562252414,4.301119784225084,4.485027829638702,868988000
2019-04-29,4.450778961181641,4.478576042245985,4.355722127582125,4.427945306461977,391920000
2019-04-30,4.4922261238098145,4.517789305671061,4.399403195492177,4.418513686996752,362920000
2019-05-01,4.4790754318237305,4.58678966191342,4.478826905312917,4.544597434518516,354280000
2019-05-02,4.546580791473389,4.5882764207529725,4.445567827647048,4.4887527217962235,394684000
2019-05-03,4.542113780975342,4.564946968080866,4.480562544913464,4.555019639499576,336824000
2019-05-06,4.463685035705566,4.475846259268589,4.31849403851635,4.35572234153958,422176000
2019-05-07,4.296404838562012,4.415287526625238,4.248256057559492,4.415287526625238,555220000
2019-05-08,4.316507339477539,4.3966724531594235,4.256941978294878,4.268855145208092,419168000
2019-05-09,4.223933696746826,4.257191257846926,4.105051466418007,4.247511984459782,660248000
2019-05-10,4.189931392669678,4.258679928862034,4.070304073312792,4.193157974476816,569500000
2019-05-13,3.932560443878174,4.080977810619622,3.9166762927757053,4.0578960980742025,656912000
2019-05-14,4.021660804748535,4.056903745711097,3.9335534523421307,3.972270792761968,524880000
2019-05-15,3.9606051445007324,3.9970888148436092,3.906748061112328,3.9660651503880393,502320000
2019-05-16,3.9757449626922607,4.018433750418558,3.9127051766210523,3.9551454379489344,781088000
2019-05-17,3.8849072456359863,4.063107272765102,3.8454452835079294,3.933800664761079,1022068000
2019-05-20,3.7662734985351562,3.8412266948888796,3.7414544684304456,3.7861286279421997,572064000
2019-05-21,3.848423480987549,3.8643076296287346,3.78836175843999,3.827079326373172,361848000
2019-05-22,3.7774415016174316,3.835765906375919,3.766521016311151,3.8097061414918434,325868000
2019-05-23,3.656325101852417,3.7151458487422326,3.596511432958019,3.7151458487422326,591844000
2019-05-24,3.602468967437744,3.710431216135197,3.595767748081152,3.67518827463485,357584000
2019-05-28,3.5572967529296875,3.6528496760150344,3.5553111460420252,3.620088700864827,428356000
2019-05-29,3.4830894470214844,3.544640205295166,3.4483428527061144,3.509645557963519,559800000
2019-05-30,3.4565024375915527,3.5220991895174176,3.418237586647485,3.4863191214704057,394300000
2019-05-31,3.3658103942871094,3.474889919699314,3.3640710933225177,3.4075538543992896,389720000
2019-06-03,3.3240675926208496,3.4157538830507606,3.2947478086646367,3.3769921106718335,478644000
2019-06-04,3.5531580448150635,3.558375946398598,3.366058122175456,3.3881721198811876,641836000
2019-06-05,3.5104215145111084,3.632421624078859,3.47414453190071,3.626955148287575,511616000
2019-06-06,3.5725395679473877,3.5971383528324163,3.5121607107785024,3.5146454939697906,408140000
2019-06-07,3.61527681350708,3.6495659208059865,3.5593703769782525,3.578502923037567,348856000
2019-06-10,3.688079357147217,3.75665780885729,3.671431594222024,3.671431594222024,402780000
2019-06-11,3.745724678039551,3.7857288321925013,3.706217670067543,3.747960888005973,383872000
2019-06-12,3.632669448852539,3.708453669042387,3.6175126522069574,3.7022417117535804,358892000
2019-06-13,3.6838550567626953,3.702241882476783,3.6371420362521496,3.654783616626768,308080000
2019-06-14,3.5939083099365234,3.615028494446946,3.5491833945324376,3.5906782811573206,394428000
2019-06-17,3.6035983562469482,3.6406208171398124,3.569309014466837,3.592168496666262,276040000
2019-06-18,3.798649311065674,3.8540585972699657,3.654038306151122,3.6649710195419645,581920000
2019-06-19,3.8046131134033203,3.8453625162145864,3.778523363110104,3.833932892363368,331644000
2019-06-20,3.828962802886963,3.909219442880647,3.8145514884859004,3.8953050376710774,350168000
2019-06-21,3.7708206176757812,3.863252610355401,3.7643603234820975,3.814055040025494,434428000
2019-06-24,3.793182611465454,3.8227509585385198,3.744978867025264,3.792188793114708,282948000
2019-06-25,3.7638635635375977,3.8731916599155927,3.7611304440648405,3.798152909834271,311868000
2019-06-26,3.957174777984619,4.0182993502821525,3.8784090992993048,3.8913296866554123,584072000
2019-06-27,4.055818557739258,4.074950866034937,4.006869326569596,4.042897970147851,445440000
2019-06-28,4.080664157867432,4.108990103923202,4.033951393743336,4.0997964579271855,397668000
2019-07-01,4.128869533538818,4.322181195149947,4.091349926515386,4.287891853403796,709756000
2019-07-02,4.030971527099609,4.133342417670749,4.017802602313374,4.112221996858911,400228000
2019-07-03,4.043892860412598,4.060043717663576,3.9840111365875788,4.054328667703497,246636000
2019-07-05,3.981276512145996,3.9899730149353436,3.9179157359106274,3.985500595489945,396552000
2019-07-08,3.906238079071045,3.940527422747279,3.87617305628239,3.9216434501117856,329788000
2019-07-09,3.908722162246704,3.936799543074392,3.851325009249689,3.8639970217953454,342860000
2019-07-10,3.977052688598633,4.034449610757717,3.9382909276666758,3.9522053330385747,452076000
2019-07-11,4.131601810455322,4.172351200525705,4.012831767010238,4.0501025563907564,682560000
2019-07-12,4.16464900970459,4.2357124701066695,4.159431108052494,4.159431108052494,506392000
2019-07-15,4.156199932098389,4.2019188825206175,4.1278744572947135,4.185768508903303,289840000
2019-07-16,4.151480197906494,4.178563525212649,4.095822104880401,4.141292730431857,341444000
2019-07-17,4.216830253601074,4.22378745869683,4.123901329623136,4.1532211150764065,348204000
2019-07-18,4.228507041931152,4.291370680463468,4.170612969636914,4.227264887333593,442192000
2019-07-19,4.185272216796875,4.273231535248465,4.17930883301,4.266771479268263,344896000
2019-07-22,4.256833553314209,4.269754142855945,4.199187809672312,4.206642159996999,315940000
2019-07-23,4.364670276641846,4.366657913637138,4.280437879474153,4.296092061064879,428176000
2019-07-24,4.439212799072266,4.444927849025565,4.331872796250906,4.407905377236709,366236000
2019-07-25,4.308017730712891,4.410388603872012,4.284661340679692,4.397716353540302,392700000
2019-07-26,4.350010395050049,4.396723181988356,4.3351021697115115,4.3351021697115115,274160000
2019-07-29,4.3437981605529785,4.359949012549675,4.255590499667116,4.342804342171069,248160000
2019-07-30,4.359452247619629,4.371627353229489,4.282922538433724,4.297334091041363,197772000
2019-07-31,4.192229747772217,4.328889965550222,4.149989385757035,4.327895673237867,359416000
2019-08-01,4.097809314727783,4.293108558716683,4.045629834365673,4.20266447363312,421212000
2019-08-02,4.005129814147949,4.0744539784447715,3.957671787073034,4.005129814147949,428348000
2019-08-05,3.746718168258667,3.822750717419482,3.699756818199952,3.821508326078446,589156000
2019-08-06,3.7854807376861572,3.8669797839526403,3.7377741291645963,3.8215093856802174,361272000
2019-08-07,3.8237452507019043,3.8356720202364767,3.7072116224882232,3.7246046305911715,372560000
2019-08-08,3.93232798576355,3.933570377377517,3.8239939488225367,3.881391114400766,309300000
2019-08-09,3.8309507369995117,3.8948081898707607,3.78051078035783,3.8913295885135373,341816000
2019-08-12,3.7631187438964844,3.8309517248150993,3.7412530747544595,3.7787724540403174,279200000
2019-08-13,3.8774149417877197,3.9233824786221354,3.722616707640462,3.7616268048062644,351956000
2019-08-14,3.7288291454315186,3.80038929698413,3.685098047021363,3.78920800849391,419880000
2019-08-15,3.6965267658233643,3.7675899906671715,3.6622376632948845,3.7477122019917184,477200000
2019-08-16,3.9646289348602295,4.013826261916594,3.898038127498344,3.959411032945737,1007960000
2019-08-19,4.243413925170898,4.259316437320402,4.061780744084738,4.077931592290459,815112000
2019-08-20,4.171111106872559,4.238447181448406,4.149990682304544,4.23795003513691,463188000
2019-08-21,4.254595756530762,4.30975669923468,4.215585664112146,4.237202751880667,427244000
2019-08-22,4.260809421539307,4.3067767316921515,4.221550505551129,4.2642880236706135,303488000
2019-08-23,4.036189079284668,4.238694395723602,4.016311288794729,4.184278926485249,568056000
2019-08-26,4.1109795570373535,4.139057179481086,4.072714940004575,4.114955304774386,318208000
2019-08-27,4.020287036895752,4.151977221184326,3.9909672603756383,4.1492441020043005,290968000
2019-08-28,4.009840488433838,4.062568795649351,3.9546249387354337,3.9939227058149274,255612000
2019-08-29,4.153600692749023,4.185933901105231,4.097887496414658,4.1013695415359885,357976000
2019-08-30,4.166285037994385,4.249606013799285,4.14812859198938,4.1998621051641445,290616000
2019-09-03,4.083212375640869,4.126489350058698,4.060330504419183,4.09340992723894,296140000
2019-09-04,4.19737434387207,4.204836071563659,4.143899814731549,4.143899814731549,227728000
2019-09-05,4.470467567443848,4.476685436479708,4.297856828456138,4.299597850761899,695676000
2019-09-06,4.443357467651367,4.504044673404991,4.405303554477089,4.447088094623574,376976000
2019-09-09,4.489370346069336,4.575924783254731,4.472954922974478,4.474447363544845,417524000
2019-09-10,4.556027412414551,4.582639914927239,4.446839679949437,4.456539595077907,352812000
2019-09-11,4.584629058837891,4.632880517063203,4.541600667262145,4.570700881105714,361512000
2019-09-12,4.583138942718506,4.6858597799775605,4.575180047748755,4.631141843368155,327840000
2019-09-13,4.5251851081848145,4.553539101008627,4.4814104978045615,4.51647999736956,324592000
2019-09-16,4.4821577072143555,4.51672957619492,4.439626945787897,4.4500730810718325,231832000
2019-09-17,4.503546714782715,4.507774979321848,4.442361881512801,4.4888723170502995,223048000
2019-09-18,4.476436614990234,4.5122523394959275,4.389882659024344,4.49658313792207,258152000
2019-09-19,4.400826930999756,4.500811913597677,4.390131739066265,4.482406410974677,245476000
2019-09-20,4.295121669769287,4.423460664993095,4.284924589552324,4.399832566627601,350244000
2019-09-23,4.34859561920166,4.39411126135759,4.291639039614132,4.295370141032199,249712000
2019-09-24,4.291141033172607,4.409531016411817,4.255574369257198,4.379933639200257,317268000
2019-09-25,4.432910919189453,4.452559803237135,4.245874359420754,4.29064377648413,308432000
2019-09-26,4.410773754119873,4.431915073596948,4.359786479889499,4.423209963927828,234564000
2019-09-27,4.27199125289917,4.419730082058175,4.211303563014144,4.3689913648862495,362056000
2019-09-30,4.32944393157959,4.339641483764673,4.26651807050821,4.297856947271272,186184000
2019-10-01,4.327702045440674,4.501805194865857,4.3229766175917135,4.352573991700402,366008000
2019-10-02,4.303826808929443,4.317754989619432,4.231449606221332,4.305816413487134,293372000
2019-10-03,4.509515762329102,4.515733630653444,4.27795887337422,4.308302469287087,450588000
2019-10-04,4.5259318351745605,4.5552806333222104,4.446590552521761,4.511754599978452,265524000
2019-10-07,4.584629058837891,4.684364963409932,4.582141816472435,4.590846927555045,480984000
2019-10-08,4.40803861618042,4.492851540378292,4.389882173989231,4.492851540378292,444436000
2019-10-09,4.494592189788818,4.544087501952853,4.4560411225653045,4.484892277508852,292412000
2019-10-10,4.552295684814453,4.603282970710126,4.48713163832642,4.492354705322868,309124000
2019-10-11,4.625917434692383,4.709237937295452,4.6174609036884755,4.636363570264359,446404000
2019-10-14,4.639347076416016,4.660239343503863,4.586121132212511,4.617210950919804,200040000
2019-10-15,4.884087085723877,4.956713348062926,4.71570457683445,4.729633232543965,664124000
2019-10-16,4.830363750457764,4.954972105213519,4.8189228126552655,4.850012637253041,428944000
2019-10-17,4.832352638244629,4.919901384359584,4.777882838739244,4.874883390161161,263436000
2019-10-18,4.737839698791504,4.865432438889939,4.663472904014173,4.832850179165665,307440000
2019-10-21,4.875132083892822,4.888563097644511,4.7803701906689335,4.79927285293051,261868000
2019-10-22,4.8651838302612305,5.03729692887387,4.857473520945944,4.9320888972435,328720000
2019-10-23,4.8522515296936035,4.866428293039091,4.751271740425643,4.783107786850228,279916000
2019-10-24,4.896275997161865,4.929852600520287,4.8594654552195,4.893539697066195,232020000
2019-10-25,5.0872907638549805,5.108183036821627,4.969149324645292,4.976859636010571,423092000
2019-10-28,5.143251895904541,5.195731153660349,5.101715462840059,5.131064263826471,330792000
2019-10-29,5.046998023986816,5.135790655668095,5.027598192389111,5.129323728873457,211236000
2019-10-30,5.048985481262207,5.079578130745789,4.980836568882168,5.073857426736942,205960000
2019-10-31,4.999741077423096,5.048987348429831,4.919902620012374,5.028095077286321,209732000
2019-11-01,5.038790225982666,5.071123434704472,4.939302408145876,4.964422944575674,283640000
2019-11-04,5.235526084899902,5.247962298929222,5.096741446841325,5.119871903589049,376716000
2019-11-05,5.2133893966674805,5.261391797562708,5.165386521379289,5.23527646486896,300868000
2019-11-06,5.1641435623168945,5.2148817916128465,5.076594333521637,5.189264095031039,269012000
2019-11-07,5.181802272796631,5.265371817158566,5.137032857088701,5.250697418649544,280340000
2019-11-08,5.167874813079834,5.19946227503282,5.127333656497417,5.1648904063343775,189100000
2019-11-11,5.177823066711426,5.2009535203637824,5.080822507835788,5.167127876638158,243436000
2019-11-12,5.2133893966674805,5.269351162720486,5.181055720995538,5.216125220893545,283504000
2019-11-13,5.18752384185791,5.209659497076089,5.121115927417224,5.182051717751232,300188000
2019-11-14,5.217867374420166,5.2201060353048625,5.136536478172209,5.196477465407648,518080000
2019-11-15,5.07858419418335,5.2673612915338035,4.990288748983495,5.2156277879370725,1053628000
2019-11-18,5.27979850769043,5.3064110103194055,5.068139024545438,5.071123431369904,574588000
2019-11-19,5.173096656799316,5.27233539210148,5.11489670669116,5.248707302512565,414564000
2019-11-20,5.252439498901367,5.3362576420754735,5.137531530156,5.150216326999719,472588000
2019-11-21,5.227565288543701,5.303673087989106,5.205926805846339,5.247960387487533,288388000
2019-11-22,5.245225429534912,5.296709874744304,5.221596864781539,5.25019943976297,224100000
2019-11-25,5.501903533935547,5.50687801916714,5.360382607529951,5.373315984496282,506476000
2019-11-26,5.397193908691406,5.488970944738822,5.3907269820836055,5.484245040772646,385244000
2019-11-27,5.4320387840271,5.477089999227668,5.405655414511457,5.442741865787098,215784000
2019-11-29,5.3947038650512695,5.42955000585985,5.370809097215064,5.401175562483185,141556000
2019-12-02,5.208276271820068,5.401175779826286,5.193093513318117,5.387734853691792,372036000
2019-12-03,5.168700695037842,5.1726828396090925,4.987251058891021,5.024586275333187,465232000
2019-12-04,5.212507247924805,5.274732768272059,5.1838835655342335,5.252331542967603,273424000
2019-12-05,5.195583343505859,5.2500928773173,5.164968107208451,5.2344121110522055,184884000
2019-12-06,5.280956268310547,5.313811816689796,5.254821658541626,5.264777971640151,232236000
2019-12-09,5.280956268310547,5.335715040866158,5.24934597118332,5.2580575077729605,211880000
2019-12-10,5.326008319854736,5.3777800120045764,5.258306620643237,5.3110738492200875,256388000
2019-12-11,5.409638404846191,5.41511456662944,5.333972423615191,5.336461501745193,233796000
2019-12-12,5.577148914337158,5.595318755142743,5.371804979121072,5.380765279472877,404348000
2019-12-13,5.575158596038818,5.699360889940444,5.5211465970346065,5.580136752348934,454704000
2019-12-16,5.604029178619385,5.676459762116749,5.5945708746826615,5.622697021183247,320976000
2019-12-17,5.682185173034668,5.704835161459361,5.61323919695122,5.622697501696246,321196000
2019-12-18,5.712552070617676,5.773035287670211,5.70856945097392,5.717032221002479,343548000
2019-12-19,5.8606486320495605,5.874089557912425,5.742171276184122,5.747149432040225,445360000
2019-12-20,5.957969665527344,5.983357501349498,5.907940290008705,5.927105668248703,603044000
2019-12-23,5.944279670715332,6.018701342015052,5.933577063209808,5.9865930447554225,355060000
2019-12-24,5.939301013946533,5.956475317373441,5.894498565831648,5.928847172685462,138864000
2019-12-26,5.953488826751709,5.981614502678846,5.923869134516716,5.942785745194467,182852000
2019-12-27,5.895742893218994,5.982111934461878,5.869359051990193,5.968671011153379,254644000
2019-12-30,5.78249454498291,5.8790686958543,5.751133012388113,5.873841773755167,258056000
2019-12-31,5.856666564941406,5.866124871296389,5.727984130284848,5.747149508368001,231004000
2020-01-02,5.971409320831299,5.971409320831299,5.892009975100074,5.942536874632946,237536000
2020-01-03,5.875831127166748,5.919638038662146,5.826797295101701,5.851687596513701,205384000
2020-01-06,5.900472640991211,5.9056995619617005,5.756358691523111,5.78249329637556,262636000
2020-01-07,5.971907615661621,6.017705602199702,5.883796256515214,5.928847472247913,314856000
2020-01-08,5.9831085205078125,6.024426358974859,5.927603460274644,5.967676522424236,277108000
2020-01-09,6.0488176345825195,6.121248222332132,5.995054890492719,6.06947655032181,255112000
2020-01-10,6.081175327301025,6.186460989072398,6.066988106452884,6.156095000345665,316296000
2020-01-13,6.271834850311279,6.296973919615413,6.141658878781784,6.1643093449606505,319840000
2020-01-14,6.154852390289307,6.254413153166225,6.141660227216452,6.229024838180974,359088000
2020-01-15,6.112288951873779,6.189946478989992,6.086403109501709,6.16754525098558,263104000
2020-01-16,6.195920467376709,6.201894160112747,6.1424064728927465,6.165803238299261,284192000
2020-01-17,6.204631328582764,6.222552404840877,6.157091032007724,6.215085171047561,253792000
2020-01-21,6.171278953552246,6.2048807947316265,6.137179106871274,6.168043104649625,217916000
2020-01-22,6.225289821624756,6.311907638823189,6.19766167564839,6.216578286834284,239240000
2020-01-23,6.29373836517334,6.302201135372716,6.176505782975215,6.2653639205825,244516000
2020-01-24,6.234499454498291,6.459009239561232,6.180238697894959,6.4092286330962756,373512000
2020-01-27,5.978628158569336,6.029653066688247,5.780252977773536,5.9298430881536515,470536000
2020-01-28,6.172024726867676,6.204381786434849,5.991321394689155,6.044586611311332,310976000
2020-01-29,6.111542224884033,6.193679896862206,6.071717453105673,6.157588979316764,258848000
2020-01-30,6.118262767791748,6.131703694762876,5.958716799815882,6.0137238599092555,290504000
2020-01-31,5.884791374206543,6.084410839653183,5.842976010022981,6.072463457102733,370420000
2020-02-03,5.981863498687744,6.001277639266256,5.860399075803358,5.866621532412214,255564000
2020-02-04,6.151116847991943,6.170282699054375,6.073708571920442,6.123737942425535,271544000
2020-02-05,6.241469383239746,6.282289219268242,6.1580869292600395,6.272084141575343,208220000
2020-02-06,6.328335762023926,6.328335762023926,6.194675644500358,6.275817783033483,218284000
2020-02-07,6.262127876281738,6.310414943243129,6.236739566476,6.28826248219082,189752000
2020-02-10,6.545378684997559,6.546124981112812,6.279799812471676,6.284777968365155,529608000
2020-02-11,6.667837142944336,6.782581102189646,6.5916731737198795,6.653649923086055,638556000
2020-02-12,6.783576965332031,6.7900486622411735,6.6817759196296365,6.720604676855418,374644000
2020-02-13,6.739770412445068,6.8069740890850765,6.6982038099789944,6.725583191145601,528016000
2020-02-14,7.212934494018555,7.341865703677368,7.118600663539786,7.1499621936544155,1041924000
2020-02-18,7.381689548492432,7.400108630693674,7.090225304311994,7.109639448018823,620164000
2020-02-19,7.832949161529541,7.850621473241464,7.504149689811862,7.504149689811862,694332000
2020-02-20,7.683607578277588,7.873270750699054,7.37621335116715,7.78491062439982,810052000
2020-02-21,7.319463729858398,7.596491975227707,7.234588215082686,7.571352905668588,768180000
2020-02-24,6.801994800567627,7.015801943825988,6.670574552445324,6.725084065598645,856916000
2020-02-25,6.52247953414917,6.939141597824138,6.420678476149267,6.877164837983016,1055496000
2020-02-26,6.661864757537842,6.856008572359998,6.521235408568546,6.52272847560107,747732000
2020-02-27,6.291027069091797,6.64966057095951,6.198629094216085,6.3483086737227055,906416000
2020-02-28,6.726120471954346,6.785643741843454,6.021804451533766,6.038490728229785,1133252000
2020-03-02,6.884515285491943,6.913405476748655,6.5002298541708035,6.8962209004899355,890744000
2020-03-03,6.622015476226807,7.000074707621005,6.536590903035929,6.940302540308167,652792000
2020-03-04,7.08574914932251,7.095213112715437,6.654641699163994,6.729357274638746,597408000
2020-03-05,6.806313991546631,7.053123305909204,6.761733655663814,6.886259139101553,540328000
2020-03-06,6.625751972198486,6.684279101658206,6.425514781213348,6.626748103865886,515412000
2020-03-09,6.112707138061523,6.460382267933984,5.93189617639603,5.974732688443355,614160000
2020-03-10,6.502222061157227,6.502222061157227,6.1264044641429605,6.389152813651046,580648000
2020-03-11,6.138359069824219,6.390647822883888,6.041229343978403,6.362255932629581,499964000
2020-03-12,5.387221813201904,5.880591547871109,5.374520065165271,5.615103210164313,816540000
2020-03-13,5.998142719268799,6.0026255487625475,5.469407777571271,5.740623949726182,634836000
2020-03-16,4.891360759735107,5.631042423624033,4.83158858563761,5.290091309567239,726972000
2020-03-17,5.411130428314209,5.500540018363488,4.756873781766378,5.003683107514514,833632000
2020-03-18,5.051251411437988,5.228575666366858,4.499852892401873,4.98350971068714,874268000
2020-03-19,5.3040385246276855,5.397681548940483,4.816396698508904,5.029832983972858,765512000
2020-03-20,5.124224662780762,5.736142694810276,5.108783431931575,5.454216962280671,804636000
2020-03-23,5.297064304351807,5.391455014961884,4.944159162264522,5.123226756819827,643876000
2020-03-24,6.205852508544922,6.29252262339165,5.679608014732803,5.7032676882386975,1101644000
2020-03-25,6.117189884185791,6.520652182357888,6.068375632723533,6.320913296588007,793432000
2020-03-26,6.406586647033691,6.53061381441326,6.226273533685011,6.324399380363156,696108000
2020-03-27,6.2942657470703125,6.553029611288523,6.193399926742075,6.226274649289893,638828000
2020-03-30,6.614543914794922,6.623758962977979,6.315682596985886,6.359764624736775,602252000
2020-03-31,6.564983367919922,6.858863572709345,6.4192883112963175,6.6546413892766765,949960000
2020-04-01,6.05368185043335,6.513430117395625,6.009101988132702,6.3669883075359,656912000
