Price,Close,High,Low,Open,Volume
Ticker,LCID,LCID,LCID,LCID,LCID
Date,,,,,
2021-04-06,244.60000610351562,249.60000610351562,230.1999969482422,230.5,1984000
2021-04-07,228.1999969482422,244.6999969482422,227.0,241.10000610351562,1534190
2021-04-08,231.60000610351562,233.6999969482422,226.60000610351562,230.60000610351562,792230
2021-04-09,229.6999969482422,233.39999389648438,227.60000610351562,229.8000030517578,763640
2021-04-12,220.3000030517578,234.5,217.6999969482422,229.3000030517578,1059410
2021-04-13,220.89999389648438,227.1999969482422,215.6999969482422,219.60000610351562,1612160
2021-04-14,217.3000030517578,222.5,215.39999389648438,220.1999969482422,1190080
2021-04-15,201.1999969482422,221.0,198.1999969482422,218.3000030517578,2560220
2021-04-16,195.1999969482422,205.0,192.5,200.6999969482422,1704400
2021-04-19,195.39999389648438,203.3000030517578,186.8000030517578,198.6999969482422,1955240
2021-04-20,184.5,197.1999969482422,183.10000610351562,195.1999969482422,1822730
2021-04-21,198.89999389648438,198.89999389648438,176.1999969482422,183.0,2254520
2021-04-22,196.60000610351562,206.5,189.0,202.0,1742260
2021-04-23,205.5,207.3000030517578,196.10000610351562,197.0,1323280
2021-04-26,238.6999969482422,242.89999389648438,204.10000610351562,206.6999969482422,5577950
2021-04-27,227.39999389648438,243.3000030517578,225.0,240.6999969482422,1812230
2021-04-28,230.39999389648438,242.39999389648438,221.0,225.5,1916760
2021-04-29,220.6999969482422,233.89999389648438,215.3000030517578,232.89999389648438,1152710
2021-04-30,210.89999389648438,220.3000030517578,210.89999389648438,213.5,1056970
2021-05-03,199.10000610351562,211.89999389648438,198.8000030517578,211.89999389648438,1344570
2021-05-04,191.6999969482422,198.39999389648438,189.5,195.89999389648438,1250980
2021-05-05,191.8000030517578,199.8000030517578,191.1999969482422,196.8000030517578,469740
2021-05-06,189.60000610351562,193.5,185.8000030517578,191.8000030517578,1045350
2021-05-07,192.8000030517578,197.1999969482422,187.5,190.5,1455270
2021-05-10,186.39999389648438,195.6999969482422,186.3000030517578,195.39999389648438,980270
2021-05-11,186.0,189.0,174.0,176.89999389648438,1434300
2021-05-12,178.0,185.39999389648438,177.5,182.5,799120
2021-05-13,172.5,188.60000610351562,172.5,179.0,1338470
2021-05-14,179.39999389648438,181.60000610351562,175.10000610351562,177.60000610351562,662320
2021-05-17,183.10000610351562,187.10000610351562,180.3000030517578,182.3000030517578,634790
2021-05-18,193.8000030517578,196.6999969482422,185.1999969482422,186.89999389648438,1157550
2021-05-19,189.6999969482422,190.5,186.10000610351562,189.10000610351562,640280
2021-05-20,197.89999389648438,200.5,191.5,191.6999969482422,776980
2021-05-21,198.10000610351562,203.6999969482422,195.0800018310547,201.6999969482422,688150
2021-05-24,194.0,201.8000030517578,193.3000030517578,201.5,679620
2021-05-25,202.8000030517578,205.8000030517578,191.3000030517578,196.0,1519740
2021-05-26,199.89999389648438,211.0,197.11000061035156,202.5,1569960
2021-05-27,198.8000030517578,201.89999389648438,194.5,201.8000030517578,718900
2021-05-28,197.1999969482422,201.6999969482422,195.0,195.5,693330
2021-06-01,215.60000610351562,224.10000610351562,197.8000030517578,200.0,2253040
2021-06-02,235.60000610351562,236.3000030517578,216.35000610351562,220.5,2111080
2021-06-03,229.60000610351562,245.89999389648438,220.10000610351562,232.5,1887570
2021-06-04,239.5,243.3000030517578,233.8000030517578,240.6999969482422,1291120
2021-06-07,265.0,265.3999938964844,243.10000610351562,248.0,2316240
2021-06-08,266.3999938964844,278.79998779296875,247.0,273.0,2275390
2021-06-09,264.8999938964844,274.0,261.5,268.79998779296875,1390020
2021-06-10,253.8000030517578,264.79998779296875,245.60000610351562,264.70001220703125,1130050
2021-06-11,251.39999389648438,256.0,247.0,256.0,726900
2021-06-14,241.1999969482422,251.60000610351562,240.10000610351562,251.60000610351562,768790
2021-06-15,226.10000610351562,240.3000030517578,225.5,239.89999389648438,1121860
2021-06-16,240.39999389648438,241.0,220.5,221.89999389648438,995710
2021-06-17,235.5,243.5399932861328,233.3000030517578,234.39999389648438,690600
2021-06-18,234.0,238.3000030517578,231.8000030517578,232.5,462130
2021-06-21,229.60000610351562,237.10000610351562,227.5,237.0,496560
2021-06-22,234.1999969482422,236.0,224.5,230.1999969482422,587410
2021-06-23,250.60000610351562,251.0,233.1999969482422,237.89999389648438,1337300
2021-06-24,248.5,262.79998779296875,248.0,255.89999389648438,1444460
2021-06-25,251.8000030517578,259.5,250.10000610351562,257.0,1145340
2021-06-28,270.0,273.79998779296875,260.25,262.29998779296875,1870590
2021-06-29,263.20001220703125,274.0,262.20001220703125,273.3999938964844,856280
2021-06-30,288.20001220703125,289.5,256.79998779296875,262.0,1964720
2021-07-01,277.20001220703125,298.1000061035156,274.1000061035156,289.8999938964844,1845920
2021-07-02,270.20001220703125,281.8999938964844,266.79998779296875,281.20001220703125,918890
2021-07-06,263.79998779296875,280.0,263.5,275.0,930280
2021-07-07,255.1999969482422,268.8999938964844,247.6199951171875,265.20001220703125,928640
2021-07-08,249.60000610351562,255.5,235.39999389648438,239.89999389648438,923580
2021-07-09,255.5,263.70001220703125,252.39999389648438,253.39999389648438,723020
2021-07-12,268.5,274.0,257.1000061035156,259.1000061035156,1265740
2021-07-13,259.1000061035156,271.1000061035156,257.70001220703125,265.29998779296875,856150
2021-07-14,237.89999389648438,257.0,237.6999969482422,254.0,1266710
2021-07-15,229.60000610351562,243.3000030517578,225.60000610351562,240.0,1034530
2021-07-16,227.89999389648438,238.5,223.0,234.0,891290
2021-07-19,222.0,226.60000610351562,209.0,219.89999389648438,1056440
2021-07-20,242.8000030517578,247.39999389648438,221.5,228.10000610351562,1219450
2021-07-21,234.3000030517578,249.3000030517578,226.60000610351562,244.8000030517578,1247020
2021-07-22,229.0,241.8000030517578,223.0,233.3000030517578,1106980
2021-07-23,242.5,245.5,225.5,240.1999969482422,1790560
2021-07-26,268.29998779296875,290.29998779296875,243.1999969482422,252.39999389648438,3157320
2021-07-27,251.8000030517578,275.5,251.10000610351562,274.8999938964844,1618410
2021-07-28,240.8000030517578,262.0,239.8000030517578,257.1400146484375,1258040
2021-07-29,233.5,246.99000549316406,232.5,245.39999389648438,1049460
2021-07-30,237.1999969482422,242.3000030517578,229.39999389648438,229.47999572753906,1114480
2021-08-02,237.6999969482422,242.39999389648438,234.5,241.92999267578125,789440
2021-08-03,235.8000030517578,239.5,229.5500030517578,239.3000030517578,857940
2021-08-04,226.3000030517578,234.89999389648438,225.39999389648438,234.8000030517578,701510
2021-08-05,227.5,232.89999389648438,227.0,229.1999969482422,657360
2021-08-06,233.8000030517578,239.10000610351562,228.0,229.35000610351562,768650
2021-08-09,235.0,236.1999969482422,230.3000030517578,234.0,648960
2021-08-10,244.60000610351562,252.39999389648438,237.0,238.8000030517578,1192360
2021-08-11,244.6999969482422,250.0,240.1999969482422,249.6999969482422,800910
2021-08-12,238.5,245.0,238.10000610351562,243.10000610351562,749960
2021-08-13,234.8000030517578,242.5,234.1999969482422,237.10000610351562,587730
2021-08-16,228.3000030517578,233.1999969482422,224.3000030517578,230.4499969482422,750860
2021-08-17,225.60000610351562,227.6999969482422,221.3000030517578,222.39999389648438,707700
2021-08-18,225.5,229.3000030517578,221.52000427246094,229.3000030517578,587390
2021-08-19,217.10000610351562,226.10000610351562,215.10000610351562,221.8000030517578,660390
2021-08-20,216.6999969482422,221.0,216.0,217.50999450683594,527770
2021-08-23,216.5,221.10000610351562,214.1999969482422,220.10000610351562,709860
2021-08-24,228.3000030517578,229.6999969482422,217.8000030517578,219.39999389648438,1027790
2021-08-25,218.10000610351562,225.0,217.6999969482422,222.5,1166730
2021-08-26,214.8000030517578,220.6999969482422,214.0,218.39999389648438,909490
2021-08-27,210.3000030517578,215.3000030517578,209.0,214.5,1192690
2021-08-30,206.3000030517578,208.8000030517578,198.60000610351562,208.5,1499920
2021-08-31,199.60000610351562,206.8000030517578,199.1999969482422,202.8000030517578,1145470
2021-09-01,177.89999389648438,184.39999389648438,161.1999969482422,161.1999969482422,14961190
2021-09-02,186.60000610351562,189.19000244140625,180.0,184.39999389648438,3838670
2021-09-03,195.60000610351562,197.60000610351562,186.6999969482422,188.35000610351562,2523670
2021-09-07,198.89999389648438,199.5,190.10000610351562,198.0,1983510
2021-09-08,189.3000030517578,200.25999450683594,187.0,199.3000030517578,2095610
2021-09-09,198.5,200.60000610351562,190.89999389648438,192.1999969482422,2178860
2021-09-10,199.3000030517578,206.1999969482422,199.0,201.8300018310547,1622910
2021-09-13,200.60000610351562,205.89999389648438,196.60000610351562,202.64999389648438,1577840
2021-09-14,189.5,197.39999389648438,187.0,191.89999389648438,2411830
2021-09-15,199.10000610351562,201.60000610351562,190.5,193.6999969482422,3228070
2021-09-16,211.6999969482422,216.0,203.60000610351562,208.4499969482422,4592740
2021-09-17,229.60000610351562,235.10000610351562,219.02999877929688,224.1999969482422,10411560
2021-09-20,240.6999969482422,242.1999969482422,216.60000610351562,220.25,6814300
2021-09-21,268.1000061035156,279.29998779296875,245.6999969482422,247.8000030517578,11479590
2021-09-22,249.5,282.1000061035156,242.8000030517578,277.3500061035156,8732050
2021-09-23,254.1999969482422,261.29998779296875,246.1999969482422,255.6999969482422,3876490
2021-09-24,254.3000030517578,256.6000061035156,243.8699951171875,252.60000610351562,2663360
2021-09-27,258.8999938964844,272.70001220703125,257.4100036621094,258.6000061035156,4469620
2021-09-28,245.39999389648438,264.1000061035156,241.5,259.70001220703125,3813660
2021-09-29,262.79998779296875,283.8999938964844,260.1000061035156,264.5,12069180
2021-09-30,253.8000030517578,271.3999938964844,250.89999389648438,271.2200012207031,4684400
2021-10-01,246.10000610351562,257.5,242.10000610351562,255.10000610351562,3069610
2021-10-04,241.39999389648438,250.3000030517578,235.35000610351562,247.60000610351562,2877960
2021-10-05,240.1999969482422,247.85000610351562,238.60000610351562,241.8000030517578,2174270
2021-10-06,242.89999389648438,245.5,234.10000610351562,235.5,1927070
2021-10-07,243.8000030517578,247.1999969482422,240.39999389648438,245.5,1754350
2021-10-08,232.3000030517578,245.3000030517578,230.41000366210938,243.1999969482422,2507100
2021-10-11,228.6999969482422,236.39999389648438,226.8000030517578,236.3000030517578,2197450
2021-10-12,230.60000610351562,236.5,226.60000610351562,231.39999389648438,2387170
2021-10-13,225.89999389648438,230.1999969482422,221.10000610351562,228.5,2043740
2021-10-14,240.10000610351562,241.0,225.0,225.10000610351562,2075610
2021-10-15,240.8000030517578,242.1999969482422,234.3000030517578,238.39999389648438,1489150
2021-10-18,253.39999389648438,256.6000061035156,239.6999969482422,239.89999389648438,2618280
2021-10-19,247.3000030517578,256.1000061035156,244.8000030517578,254.10000610351562,1603470
2021-10-20,242.39999389648438,252.6999969482422,241.39999389648438,247.60000610351562,1546290
2021-10-21,244.60000610351562,250.5,240.39999389648438,243.0,2181030
2021-10-22,241.10000610351562,241.89999389648438,234.10000610351562,240.3000030517578,1638400
2021-10-25,268.5,274.0,247.02000427246094,248.8000030517578,5394180
2021-10-26,263.79998779296875,282.0,260.5,268.5,4097950
2021-10-27,270.20001220703125,289.3999938964844,267.29998779296875,276.8999938964844,5222460
2021-10-28,354.79998779296875,397.79998779296875,280.79998779296875,285.3999938964844,37722090
2021-10-29,369.8999938964844,416.0,354.29998779296875,382.5,22109740
2021-11-01,365.29998779296875,401.70001220703125,357.29998779296875,399.95001220703125,12143530
2021-11-02,351.29998779296875,353.8999938964844,330.20001220703125,345.6499938964844,7503250
2021-11-03,365.45001220703125,373.79998779296875,342.29998779296875,342.29998779296875,6113370
2021-11-04,371.20001220703125,377.0,360.70001220703125,373.79998779296875,4073040
2021-11-05,418.0,419.20001220703125,361.70001220703125,375.0,11388110
2021-11-08,459.20001220703125,478.70001220703125,430.3999938964844,435.3999938964844,15419540
2021-11-09,447.79998779296875,480.3999938964844,421.5,474.79998779296875,9017770
2021-11-10,407.5,450.0,393.4100036621094,423.0,7934280
2021-11-11,449.79998779296875,457.5,417.3999938964844,427.5,6984630
2021-11-12,439.29998779296875,451.8999938964844,427.3999938964844,440.0,4101530
2021-11-15,448.79998779296875,461.3999938964844,434.1000061035156,446.0,7711100
2021-11-16,555.2000122070312,556.7999877929688,465.0899963378906,499.29998779296875,24865460
2021-11-17,525.5,577.5,503.1000061035156,562.0,19838620
2021-11-18,470.5,496.70001220703125,430.0,490.29998779296875,13163480
2021-11-19,552.0999755859375,554.0,471.5,471.6000061035156,16671840
2021-11-22,511.20001220703125,574.4000244140625,500.79998779296875,530.3499755859375,13076180
2021-11-23,524.4000244140625,543.2999877929688,495.20001220703125,516.75,8799880
2021-11-24,525.7000122070312,535.0,498.29998779296875,517.4000244140625,6122530
2021-11-26,517.2000122070312,523.7000122070312,494.1300048828125,494.5,3670800
2021-11-29,550.5999755859375,553.2999877929688,507.1000061035156,520.2999877929688,7673140
2021-11-30,529.7999877929688,567.0,516.0,544.2999877929688,9234160
2021-12-01,511.3999938964844,562.4000244140625,509.5,540.7999877929688,7865410
2021-12-02,484.1000061035156,518.4000244140625,460.20001220703125,508.5,7716850
2021-12-03,472.70001220703125,494.8999938964844,445.70001220703125,485.5,7644120
2021-12-06,448.6000061035156,457.5,380.6000061035156,400.25,10392980
2021-12-07,438.79998779296875,472.5,430.20001220703125,465.04998779296875,5774080
2021-12-08,447.20001220703125,454.0,413.3999938964844,426.0,5013590
2021-12-09,365.20001220703125,427.3999938964844,361.3999938964844,413.70001220703125,12087260
2021-12-10,376.6000061035156,390.79998779296875,358.0,380.0,9180400
2021-12-13,391.5,402.8999938964844,368.3999938964844,399.8999938964844,8269750
2021-12-14,408.70001220703125,413.0,371.6000061035156,379.6000061035156,6437400
2021-12-15,408.1000061035156,416.8999938964844,388.0,393.70001220703125,5947470
2021-12-16,400.5,425.0,395.1000061035156,410.8999938964844,5558900
2021-12-17,400.1000061035156,404.5,363.5,384.5,12615760
2021-12-20,379.8999938964844,397.1000061035156,369.20001220703125,380.29998779296875,3890370
2021-12-21,380.20001220703125,393.29998779296875,367.5,382.5,3891150
2021-12-22,387.0,401.8999938964844,377.0,379.1000061035156,3662010
2021-12-23,376.3999938964844,386.8999938964844,373.70001220703125,385.20001220703125,2770340
2021-12-27,386.3999938964844,391.6199951171875,355.29998779296875,371.70001220703125,4862290
2021-12-28,369.79998779296875,383.5,367.5,377.79998779296875,2844150
2021-12-29,369.70001220703125,371.6000061035156,358.6000061035156,367.25,2537470
2021-12-30,387.5,395.0,366.79998779296875,366.79998779296875,3620290
2021-12-31,380.5,398.0,378.5,382.3999938964844,1956200
2022-01-03,409.29998779296875,417.6000061035156,379.6000061035156,385.5,4568510
2022-01-04,394.1000061035156,412.8999938964844,383.79998779296875,407.5,3047690
2022-01-05,366.79998779296875,390.6000061035156,361.29998779296875,386.79998779296875,4331880
2022-01-06,382.20001220703125,385.79998779296875,337.6000061035156,364.5,5837550
2022-01-07,419.79998779296875,432.8999938964844,375.0,375.04998779296875,7841960
2022-01-10,417.20001220703125,431.70001220703125,404.29998779296875,406.29998779296875,4435330
2022-01-11,454.70001220703125,454.79998779296875,414.8999938964844,418.1000061035156,6055420
2022-01-12,454.29998779296875,475.8999938964844,440.29998779296875,457.3999938964844,4959270
2022-01-13,414.1000061035156,462.8999938964844,413.6000061035156,457.29998779296875,3629310
2022-01-14,422.20001220703125,434.0,409.5,409.75,3330840
2022-01-18,392.1000061035156,412.79998779296875,390.0,406.79998779296875,2951150
2022-01-19,400.29998779296875,424.3999938964844,394.3999938964844,394.79998779296875,3699460
2022-01-20,387.20001220703125,429.5,386.8999938964844,415.1000061035156,4583190
2022-01-21,377.5,399.79998779296875,371.8500061035156,390.29998779296875,3825400
2022-01-24,377.5,378.79998779296875,341.20001220703125,361.3999938964844,4517300
2022-01-25,354.6000061035156,375.5,352.20001220703125,366.29998779296875,2702910
2022-01-26,334.1000061035156,368.79998779296875,329.8999938964844,362.8999938964844,5105810
2022-01-27,287.0,339.1000061035156,283.8999938964844,338.5,6731820
2022-01-28,271.5,284.29998779296875,256.3299865722656,280.5799865722656,6677950
2022-01-31,293.8999938964844,294.79998779296875,274.20001220703125,281.1499938964844,4174310
2022-02-01,299.6000061035156,308.5,286.20001220703125,305.25,3897230
2022-02-02,276.79998779296875,299.6000061035156,274.0,292.25,3530150
2022-02-03,269.5,285.8999938964844,262.8999938964844,265.0,3018040
2022-02-04,275.5,278.5,262.1000061035156,269.79998779296875,2039450
2022-02-07,269.70001220703125,283.29998779296875,264.0,276.1000061035156,2254000
2022-02-08,274.29998779296875,276.29998779296875,258.8999938964844,268.0,1919320
2022-02-09,288.29998779296875,289.3999938964844,275.8999938964844,277.70001220703125,2180860
2022-02-10,279.1000061035156,294.0,274.3999938964844,276.5,2445830
2022-02-11,258.3999938964844,282.0,256.1000061035156,275.25,2876180
2022-02-14,274.3999938964844,284.1000061035156,256.79998779296875,258.1199951171875,4121750
2022-02-15,288.70001220703125,288.8999938964844,276.20001220703125,281.1000061035156,2233030
2022-02-16,290.0,291.79998779296875,278.6000061035156,283.3500061035156,1584200
2022-02-17,281.1000061035156,301.20001220703125,279.20001220703125,284.3999938964844,2481060
2022-02-18,265.8999938964844,282.79998779296875,257.8500061035156,278.25,2847510
2022-02-22,255.10000610351562,272.79998779296875,249.39999389648438,257.6499938964844,3263450
2022-02-23,239.6999969482422,261.8999938964844,238.0,257.6499938964844,2715960
2022-02-24,252.8000030517578,254.4499969482422,217.6999969482422,220.1199951171875,3506270
2022-02-25,263.5,270.0,245.60000610351562,254.39999389648438,2828720
