datetime,adj close,close,high,low,open,volume,SMA_8,SMA_40,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_40_2.0_2.0,BBM_40_2.0_2.0,BBU_40_2.0_2.0,BBB_40_2.0_2.0,BBP_40_2.0_2.0,OBV,ATRr_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_20_0.015,ADX_14,ADXR_14_2,DMP_14,DMN_14,AROOND_14,AROONU_14,AROONOSC_14,WILLR_14,Target
2022-12-12 18:30:00+00:00,168.6884002685547,168.6884002685547,170.10000610351562,167.72000122070312,169.93499755859375,15192614,174.2804355621338,176.82540702819824,35.11636900577072,-1.9962417389058942,-0.5778771815306507,-1.4183645573752435,167.54892231369743,176.82540702819824,186.10189174269905,10.492253200945829,0.06141755147162843,-84578117.0,3.0304477803992866,0.0,9.643201197971617,-3029.5848560700338,36.3191831908304,35.966552946441894,13.155839324197727,33.66303511103553,100.0,42.85714285714286,-57.14285714285714,-93.44790847203554,0
2022-12-12 19:30:00+00:00,168.0050048828125,168.0050048828125,169.27000427246094,167.75999450683594,168.69500732421875,13927455,172.6179370880127,176.4015319824219,34.0772184148206,-2.310485960520225,-0.7136971225159852,-1.5967888380042399,167.10052914593635,176.4015319824219,185.70253481890742,10.545263107366173,0.04862248473509308,-98505572.0,2.921845065058266,0.0,3.1545306271082607,-2868.1043297642523,36.85360792186281,36.298628393483,12.662555013622931,32.400823962252375,92.85714285714286,35.71428571428571,-57.14285714285715,-98.07169360183849,0
2022-12-12 20:30:00+00:00,167.72999572753906,167.72999572753906,168.50999450683594,167.52000427246094,168.00999450683594,11654305,171.0379238128662,175.9620319366455,33.64574030577572,-2.5522964261884056,-0.7644060705473326,-1.787890355641073,166.72682758290046,175.9620319366455,185.19723629039055,10.496814855002526,0.054312179038669785,-110159877.0,2.783855434295176,0.0,0.0,-2732.881193457889,37.40622474092761,36.86270396587901,12.335976130002686,32.19039209267427,100.0,28.57142857142857,-71.42857142857143,-98.59818748351124,0
2022-12-13 14:30:00+00:00,163.8300018310547,163.8300018310547,174.60000610351562,163.5,174.5399932861328,52050463,169.13792419433594,175.45578193664548,28.193814620016294,-3.023773695292533,-0.9887066717211681,-2.035067023571365,165.83422013865754,175.45578193664548,185.07734373463342,10.967506105284285,-0.10415244165567682,-162210340.0,3.377866196382351,0.0,0.0,-2612.862253798158,35.05530844970116,35.95445818578199,22.4351858435944,24.54624802566084,100.0,21.42857142857143,-78.57142857142857,-98.2631482576069,0
2022-12-13 15:30:00+00:00,162.13999938964844,162.13999938964844,164.52999877929688,161.3000030517578,163.8000030517578,26679921,167.87479972839355,174.92578201293944,26.21172397038866,-3.4935207681752445,-1.1667629956831034,-2.326757772492141,164.76545629225782,174.92578201293944,185.08610773362105,11.616727510104877,-0.12920141414685157,-188890261.0,3.3673040200364017,0.0,0.0,-2425.5211975501975,33.53662456957363,35.47142465525062,20.881285236482533,27.56365092968175,100.0,14.28571428571429,-85.71428571428571,-96.03775255278858,0
2022-12-13 16:30:00+00:00,157.8699951171875,157.8699951171875,162.8350067138672,157.64010620117188,162.13999938964844,25313429,166.12042427062988,174.31378173828122,22.002782067845683,-4.162371143101069,-1.4684906964871423,-2.693880446613927,163.0942332183881,174.31378173828122,185.53333025817435,12.872818669883964,-0.23281855290066358,-214203690.0,3.4978466266548955,0.0,0.0,-2112.8758239161566,33.04109813158127,34.04820329064121,18.64459202333013,32.15759501304082,100.0,7.14285714285714,-92.85714285714286,-99.07526187410156,1
2022-12-13 17:30:00+00:00,162.13999938964844,162.13999938964844,162.25,156.91000366210938,157.8699951171875,19669800,165.04229927062988,173.83928184509276,33.50205208904801,-4.298337664193042,-1.283565774063292,-3.01477189012975,162.2029834080862,173.83928184509276,185.47558028209932,13.38742120135494,-0.0027063597061696954,-194533890.0,3.6294287488860193,10.278524521347277,3.426174840449092,-1860.296678114568,32.743105532158054,33.13986505086584,16.668146246238866,30.19804014248201,100.0,0.0,-100.0,-78.8772338939933,0
2022-12-13 18:30:00+00:00,161.49000549316406,161.49000549316406,163.1999969482422,160.3300018310547,162.14999389648438,15368059,163.98667526245117,173.31403198242185,32.711452399292824,-4.407731600788708,-1.114367768527166,-3.2933638322615417,161.38843080507888,173.31403198242185,185.23963315976482,13.761841486155614,0.0042586820812923675,-209901949.0,3.5751834894789822,20.50470370770672,10.261076076351333,-1710.326755898784,32.0840704892382,32.56258431040973,17.61811363233516,28.4523201396674,92.85714285714286,0.0,-92.85714285714286,-81.47997322153013,0
2022-12-13 19:30:00+00:00,161.27000427246094,161.27000427246094,163.02999877929688,159.92999267578125,161.4980010986328,14245560,163.05937576293945,172.92253227233888,32.43247704055941,-4.46075849634525,-0.9339157312669659,-3.5268427650782836,160.467496448562,172.92253227233888,185.37756809611577,14.405335915577753,0.03221619894368082,-224147509.0,3.5412422476244565,31.51430699947487,20.76584507617629,-1601.7038252793786,31.57310034708809,32.15810293962307,16.508026515921838,27.472615387501182,85.71428571428572,0.0,-85.71428571428572,-81.71906799152676,0
2022-12-13 20:30:00+00:00,160.97999572753906,160.97999572753906,162.1999969482422,160.3800048828125,161.27000427246094,17795926,162.18124961853027,172.463782119751,32.04451423001783,-4.474603515007601,-0.7582085999434538,-3.7163949150641473,159.63094107990608,172.463782119751,185.2966231595959,14.881780837827582,0.052562587015777706,-241943435.0,3.418295806039116,39.21044700233339,30.409819236504994,-1569.3333531293442,31.098628072234415,31.59134928073631,15.875586888887531,26.420110982291362,78.57142857142857,0.0,-78.57142857142857,-81.6170181678839,0
2022-12-14 14:30:00+00:00,158.25860595703125,158.25860595703125,161.6199951171875,157.33999633789062,159.25,37342162,160.9973258972168,171.96362228393556,28.58856771683495,-4.65154904106555,-0.7481233008011223,-3.903425740264428,158.51371845128872,171.96362228393556,185.4135261165824,15.64273147310098,-0.009483803655095366,-279285597.0,3.4798460184146704,41.11362556155555,37.2794598544546,-1577.11816600813,31.40931894653172,31.491209646809907,14.471493177617017,30.365415060745477,71.42857142857143,0.0,-71.42857142857143,-92.3764719683404,0
2022-12-14 15:30:00+00:00,156.80990600585938,156.80990600585938,158.32000732421875,155.8800048828125,158.27999877929688,22320603,160.11981391906738,171.43699493408207,26.923914033451048,-4.8527382779159325,-0.7594500301212035,-4.093288247794729,157.30439421997568,171.43699493408207,185.56959564818845,16.487224031826276,-0.017494593674564476,-301606200.0,3.4055714771997834,40.157494182787985,40.160522248892306,-1607.0551329791203,32.00936129388794,31.553994683061177,13.726166173805833,31.883224297154065,100.0,42.85714285714286,-57.14285714285714,-95.03257979482147,1
