datetime,adj close,close,high,low,open,volume,SMA_8,SMA_40,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_40_2.0_2.0,BBM_40_2.0_2.0,BBU_40_2.0_2.0,BBB_40_2.0_2.0,BBP_40_2.0_2.0,OBV,ATRr_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_20_0.015,ADX_14,ADXR_14_2,DMP_14,DMN_14,AROOND_14,AROONU_14,AROONOSC_14,WILLR_14,Target
2022-12-12 18:30:00+00:00,17.197729110717773,17.197729110717773,17.242000579833984,17.119998931884766,17.12299919128418,3952255,17.162113666534424,16.647927045822144,61.64295477908418,0.2126068861227246,-0.03202980384851023,0.24463668997123483,15.583479348521227,16.647927045822144,17.71237474312306,12.787750623499324,0.7582569656967383,43668920.0,0.2260427379832813,13.839049952538245,13.924638247662214,-4653.951930092252,30.463318699254486,31.64235634653818,23.313957786528395,16.98552312789125,71.42857142857143,35.71428571428571,-35.71428571428572,-49.016719648620445,1
2022-12-12 19:30:00+00:00,17.405498504638672,17.405498504638672,17.458999633789062,17.16499900817871,17.197999954223633,6528424,17.173176050186157,16.66451449394226,66.47177106082415,0.2194209827171818,-0.020172565803242448,0.23959354852042425,15.573700367218962,16.66451449394226,17.75532862066556,13.091460025670976,0.8396472380323204,50197344.0,0.23089687281378635,16.41914678928112,14.380856031412364,-5782.0440728129715,30.341555429841666,30.970121857684667,27.90671205838317,15.440613746329287,64.28571428571428,28.57142857142857,-35.71428571428571,-22.582930913150044,1
2022-12-12 20:30:00+00:00,17.53499984741211,17.53499984741211,17.538000106811523,17.366498947143555,17.405498504638672,5043478,17.212863445281982,16.68201446533203,69.08424949314288,0.2325897298119486,-0.005603054966780541,0.23819278477872913,15.558023641821396,16.68201446533203,17.806005288842666,13.475480744204756,0.8794449937837983,55240822.0,0.2266543218747994,29.339301861429245,19.865832867749532,-6576.850461583603,30.51978355530344,30.491551127278964,28.888119228578255,14.606048470545462,57.14285714285714,21.42857142857143,-35.71428571428571,-6.106918391613481,1
2022-12-13 14:30:00+00:00,18.24100112915039,18.24100112915039,18.78999900817871,18.18000030517578,18.725000381469727,20778019,17.36823868751526,16.718839502334596,78.78799997494983,0.2965757196139016,0.04670634786813799,0.24986937174576362,15.491521496497255,16.718839502334596,17.946157508171936,14.681856425094095,1.1201170436578485,76018841.0,0.30010752465278523,52.974854010329146,32.91110088701317,-5265.164018699722,33.05603998041685,31.69879770512926,50.058698592410686,10.24304266272392,50.0,100.0,50.0,-27.546331963192827,0
2022-12-13 15:30:00+00:00,18.222000122070312,18.222000122070312,18.31999969482422,18.062068939208984,18.239999771118164,9179360,17.50798749923706,16.755189514160158,78.07769861803553,0.3418116629724146,0.07355383298132079,0.2682578299910938,15.438989089200533,16.755189514160158,18.071389939119783,15.710958373192698,1.0572140002747492,66839481.0,0.29709489829296015,68.97437473955834,50.42951020377224,-4571.780058214647,34.84502297087287,32.682403263088155,46.954331348120085,12.443260329700639,42.85714285714286,92.85714285714286,50.0,-28.499720070245615,0
2022-12-13 16:30:00+00:00,17.833999633789062,17.833999633789062,18.339000701904297,17.81999969482422,18.22599983215332,8077246,17.600287437438965,16.786252021789554,65.15953253190682,0.34240603362719213,0.0593185629088786,0.2830874707183135,15.427927966985315,16.786252021789554,18.144576076593793,16.18376815790748,0.8856766020942289,58762235.0,0.31294533463489715,65.36206788960126,62.437098879829584,-4109.190196909394,35.42830031939167,34.242170149904254,41.39196786482221,16.494481589875576,35.71428571428571,85.71428571428572,50.000000000000014,-47.96790138816447,1
2022-12-13 17:30:00+00:00,18.01499938964844,18.01499938964844,18.04800033569336,17.711000442504883,17.829999923706055,7659503,17.6966872215271,16.82322702407837,67.83322687026063,0.353408372543484,0.05625672146013638,0.2971516510833476,15.413310170531837,16.82322702407837,18.233143877624904,16.76155058156892,0.9226392366940865,66421738.0,0.3146635173887242,52.79568018102215,62.377374270060585,-3845.7763922512777,35.518019904223486,35.18152143754818,38.22544585829946,17.70698386698924,28.57142857142857,78.57142857142857,50.0,-38.8861188337694,0
2022-12-13 18:30:00+00:00,18.0,18.0,18.118000030517575,17.869998931884766,18.01499938964844,4787953,17.806278467178345,16.858027029037476,67.37181758641424,0.3568044602974716,0.047722247371299154,0.30908221292617244,15.401944500331053,16.858027029037476,18.314109557743897,17.274649354854645,0.8921388205849323,61633785.0,0.309901916049016,40.445166728747225,52.86763826645688,-3568.442857603385,35.735591537675205,35.581945928533436,37.65382655129544,16.69480709526675,21.42857142857143,71.42857142857143,50.0,-39.63872313751011,1
2022-12-13 19:30:00+00:00,18.032001495361328,18.032001495361328,18.14400100708008,17.84600067138672,18.00200080871582,5571364,17.91056251525879,16.90495204925537,67.87390935367469,0.3579518909563717,0.03909574242415936,0.31885614853221234,15.421103590269968,16.90495204925537,18.388800508240774,17.55519275845285,0.8797724219347134,67205149.0,0.30905180316646935,44.93563479380276,46.058827234524045,-3330.1791560039537,35.98912286225159,35.75357138323754,35.66133840461401,15.54493750843253,14.28571428571429,64.28571428571428,49.999999999999986,-38.033026925892784,1
2022-12-13 20:30:00+00:00,18.069000244140625,18.069000244140625,18.131999969482425,17.985000610351562,18.03400039672852,6101470,17.993500232696533,16.954427051544194,68.47786806454548,0.35772311840136695,0.03109357589532369,0.32662954250604326,15.450225704475573,16.954427051544194,18.458628398612813,17.74405401604673,0.8704867020523903,73306619.0,0.2974766285924975,45.04246347959726,43.474421667382416,-3091.082989720551,36.22454480650109,35.98006817208815,34.4025822824883,14.996240063743542,7.14285714285714,57.14285714285714,50.0,-36.176590216335455,1
2022-12-14 14:30:00+00:00,18.157989501953125,18.157989501953125,18.25200080871582,17.85099983215332,17.98699951171875,11132196,18.07137393951416,17.006576776504517,69.94156436159255,0.36056612208375327,0.027149263662167966,0.3334168584215853,15.483366142081998,17.006576776504517,18.529787410927035,17.913195047305635,0.877955845182611,84438815.0,0.30487122487606916,48.470281173449024,46.149459815616346,-2885.2396705672527,35.791016314368775,35.89006958831018,31.17036520780581,16.726880787780612,0.0,50.0,50.0,-35.07270583403721,0
2022-12-14 15:30:00+00:00,18.036380767822266,18.036380767822266,18.16499900817871,17.960010528564453,18.15399932861328,5712181,18.045796394348145,17.05703630447388,65.46778168358003,0.3489835493448865,0.012453352738640955,0.33653019660624556,15.534453186484638,17.05703630447388,18.579619422463118,17.85284490002384,0.8216062400066978,78726634.0,0.2977367430716541,43.249974422761966,45.587573025269414,-2738.679844525325,35.38845414310305,35.80649947480207,29.637447023674767,15.904274457940117,0.0,42.85714285714286,42.85714285714286,-43.41371546987126,0
2022-12-14 16:30:00+00:00,17.917499542236328,17.917499542236328,18.058000564575195,17.89349937438965,18.035999298095703,3476981,18.007733821868896,17.107123804092407,61.337329535283274,0.3264484609774385,-0.008065388503045612,0.3345138494804841,15.60715654469118,17.107123804092407,18.60709106349363,17.536171206551963,0.7701311422182036,75249653.0,0.2882199178655036,30.772577599148867,40.83094439845328,-2723.03246115799,34.67660867962737,35.23381249699807,28.42917260946825,16.904233981988018,0.0,35.71428571428571,35.71428571428571,-50.57966799978328,1
2022-12-14 17:30:00+00:00,17.993999481201172,17.993999481201172,18.011999130249023,17.892000198364258,17.917499542236328,2922224,18.02773380279541,17.16129877567291,62.95693552959918,0.31117511381520657,-0.018670988532222044,0.3298461023474286,15.694854328365267,17.16129877567291,18.627743222980556,17.090133637046286,0.7839182578845992,78171877.0,0.27620413315259373,15.991214759151305,30.00458892702071,-2756.7667884334273,34.007709097209926,34.698081620156486,27.546924125805997,16.418411887746256,0.0,28.57142857142857,28.57142857142857,-47.66464015642542,0
2022-12-14 18:30:00+00:00,17.750999450683594,17.750999450683594,18.145000457763672,17.548999786376953,17.994998931884766,7843268,17.994733810424805,17.20539877414703,55.06596049521642,0.2762780432187206,-0.04285444730296639,0.319132490521687,15.778264149074015,17.20539877414703,18.632533399220048,16.589381551765484,0.6911524907850399,70328609.0,0.29904674302645984,5.9336677992784335,17.5658200525262,-2891.9318419370975,31.788897359824997,33.23275301972618,23.625361036828075,22.2739277268925,0.0,21.42857142857143,21.42857142857143,-63.93843430739183,0
2022-12-14 19:30:00+00:00,17.56999969482422,17.56999969482422,18.006000518798828,17.420000076293945,17.742000579833984,10161947,17.940983772277832,17.248198771476748,50.0353533377879,0.23134983879999638,-0.07022612137735251,0.3015759601773489,15.885617122239193,17.248198771476748,18.610780420714303,15.799697896464977,0.6180850055949079,60166662.0,0.3195434358463472,3.093684375270821,8.33952231123352,-3180.234554340445,29.803706468444837,31.90570778282738,20.530621717055677,22.23982494819456,0.0,14.28571428571429,14.28571428571429,-85.70419817666321,1
2022-12-14 20:30:00+00:00,17.671001434326172,17.671001434326172,17.780000686645508,17.511999130249023,17.569000244140625,4856968,17.895858764648438,17.293898820877075,52.63565803960283,0.20157033206411867,-0.08000450249058422,0.2815748345547029,16.003986578898175,17.293898820877075,18.583811062855975,14.917541213109526,0.6461737477855742,65023630.0,0.3158618730284999,3.0145685191221236,4.013973564557126,-3530.6431044067385,27.960314926448973,29.874606143136987,19.286337918872114,20.89195276785585,0.0,7.14285714285714,7.14285714285714,-81.67871870623189,0
2022-12-15 14:30:00+00:00,16.81599998474121,16.81599998474121,17.31999969482422,16.799999237060547,17.284000396728516,11022030,17.73923373222351,17.317192077636722,35.698671136528034,0.10773646804986825,-0.13907069320386772,0.24680716125373597,16.10011708176882,17.317192077636722,18.534267073504626,14.05626259051113,0.2940997495646897,54001600.0,0.3555147533311517,3.0145685191221236,3.040940471171689,-3459.4308006771694,28.315878892775896,29.059792680610364,15.911229662587939,31.541216120766176,100.0,0.0,-100.0,-98.96031627999207,1
2022-12-15 15:30:00+00:00,16.878000259399414,16.878000259399414,16.891000747680664,16.700000762939453,16.81399917602539,6635155,17.579235076904297,17.337367057800293,37.27486327592049,0.037938032763005225,-0.1670953027925846,0.20503333555558984,16.17973845789946,17.337367057800293,18.494995657701125,13.354145367534349,0.3015914610090704,60636755.0,0.3437636984318702,4.548893835456415,3.5260102912335536,-3248.9131043322,28.85493696370751,28.40762594507824,15.279758962727831,32.367264000960574,100.0,7.14285714285714,-92.85714285714286,-89.13974965902796,1
