Datetime,open,high,low,close,volume,ret_1h,ret_vol,hour_sin,hour_cos,day_sin,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ATRr_14,macro_DXY_ret,macro_BITCOIN_ret,macro_SP500_ret,macro_US10Y_ret,macro_US10Y_level,macro_VIX_ret,macro_VIX_level,macro_NASDAQ_ret,Target
2022-12-28 19:30:00+00:00,235.768798828125,236.3999938964844,234.83999633789065,235.16000366210935,1737082,-0.0025449222035387464,0.21776065998530614,-0.9659258262890684,0.2588190451025203,0.9749279121818236,43.292421214288716,-1.1779652185115594,-0.03313963333254977,-1.1448255851790097,235.3902714537981,237.22088012695315,239.0514888001082,1.5433790416554873,-0.06289377819124375,1.8054354502591434,-1.9351573102066588e-05,-0.0001764089790390333,-0.003444804613221497,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,-0.00310535128607603,2
2022-12-28 20:30:00+00:00,235.1499938964844,235.3500061035156,234.1699981689453,234.5,2060907,-0.002806615290998571,0.18641894855855967,-0.8660254037844386,0.5000000000000001,0.9749279121818236,40.84181255918876,-1.2657841421035414,-0.09676684553962533,-1.169017296563916,234.88601965258,237.08387985229493,239.28174005200987,1.854078144059581,-0.08781715339084258,1.7607620562813677,-1.9351573102066588e-05,-0.0001764089790390333,-0.0009612723919731891,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,-0.00032780677864274743,2
2022-12-29 14:30:00+00:00,235.6499938964844,238.97000122070312,235.6499938964844,238.75,3817513,0.01812366737739879,0.8523460786925368,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,57.51793223743817,-0.9811319125291504,0.15030830722781263,-1.131440219756963,234.8349068363846,237.15447998046875,239.4740531245529,1.9561706312907874,0.8439253518692577,1.9542791394543506,-1.9351573102066588e-05,-0.0001764089790390333,0.014567254495449156,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,0.020740816655673955,1
2022-12-29 15:30:00+00:00,238.7404022216797,240.0,238.7404022216797,239.7100067138672,2323192,0.004020970529286627,-0.3914383526657277,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,60.24409517960683,-0.670351061328688,0.36887132674262,-1.039222388071308,234.68151503960314,237.22798004150394,239.77444504340474,2.1468504697087463,0.9873474935863144,1.9046590422304908,-1.9351573102066588e-05,-0.0001764089790390333,0.0015085062105664182,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,0.003164465377496928,1
2022-12-29 16:30:00+00:00,239.72000122070312,241.05999755859372,239.7100067138672,240.9454040527344,2030037,0.0051537161748189675,-0.1261862988508914,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,63.4909561754046,-0.32067224704454134,0.5748401128214133,-0.8955123598659547,234.3464398831686,237.37833557128909,240.41023125940956,2.554483905048645,1.0882571249765869,1.8650398852659225,-1.9351573102066588e-05,-0.0001764089790390333,0.0024141281146181637,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,0.0022154299011427625,0
2022-12-29 17:30:00+00:00,240.94009399414065,241.13999938964844,240.05499267578125,240.53689575195312,1741674,-0.0016954392734209733,-0.14204814986130798,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,61.69662593922403,-0.07564053623420364,0.655897458905401,-0.7315379951396046,234.1774088928582,237.5224304199219,240.8674519469856,2.8165942232486803,0.9505898254528367,1.809323230166013,-1.9351573102066588e-05,-0.0001764089790390333,-0.0005450085026902363,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,-0.000963247810777168,0
2022-12-29 18:30:00+00:00,240.52999877929688,241.5399932861328,240.3300018310547,241.0200042724609,1532169,0.002008459113923111,-0.12028944567123356,-1.0,-1.8369701987210297e-16,0.43388373911755823,63.02738422881298,0.15573644721877145,0.7098195538867008,-0.5540831066679294,233.9858975637024,237.67793045043948,241.36996333717656,3.1067528059841827,0.9526061826300615,1.7665138176597353,-1.9351573102066588e-05,-0.0001764089790390333,7.011254394551081e-05,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,0.0005165897578900402,0
2022-12-29 19:30:00+00:00,241.0,241.42999267578125,240.82000732421875,241.27999877929688,2018450,0.001078725841121786,0.3173807850178407,-0.9659258262890684,0.2588190451025203,0.43388373911755823,63.75715849814518,0.3559802388202229,0.7280506763905219,-0.37207043757029895,233.79777040709237,237.80393066406253,241.8100909210327,3.3692969210248482,0.9338403723598507,1.6839046415099328,-1.9351573102066588e-05,-0.0001764089790390333,-0.00047775876687650154,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,0.00044754209267594547,0
2022-12-29 20:30:00+00:00,241.27999877929688,241.9199981689453,240.82000732421875,240.97999572753903,2693017,-0.0012433813547564343,0.3342005003839579,-0.8660254037844386,0.5000000000000001,0.43388373911755823,62.230788377855326,0.4848777780962621,0.6855585725332489,-0.20068079443698678,233.71245599089661,237.96293029785159,242.21340460480656,3.572383565486246,0.8549092656260364,1.6421965131682636,-1.9351573102066588e-05,-0.0001764089790390333,-0.0002519626993734425,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,-0.0007130268249559979,0
2022-12-30 14:30:00+00:00,238.2100067138672,238.94000244140625,236.66000366210935,237.6999969482422,3595714,-0.01361108323283955,0.3351991465334232,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,48.54651715393232,0.3186878817094225,0.41549494091712746,-0.09680705920770491,233.70303801384563,237.9549301147461,242.20682221564658,3.573695320244165,0.4700212093282039,1.8334676240440797,-1.9351573102066588e-05,-0.0001764089790390333,-0.006643773493846927,-0.0037524564748724343,3.7310001850128174,-0.00402009674570869,19.899999618530277,-0.00878308806906769,2
