datetime,adj close,close,high,low,open,volume,SMA_8,SMA_40,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_40_2.0_2.0,BBM_40_2.0_2.0,BBU_40_2.0_2.0,BBB_40_2.0_2.0,BBP_40_2.0_2.0,OBV,ATRr_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_20_0.015,Target
2022-12-12 18:30:00+00:00,164.16000366210938,164.16000366210938,164.48989868164062,163.0,163.44000244140625,451632,170.40874862670898,175.94968910217284,24.344911557554084,-2.6086482451107713,-2.378952027916034,-0.22969621719473732,165.14716523724394,175.94968910217284,186.75221296710174,12.279105373873033,-0.04569124713250803,-1948973.0,2.675981036517592,1.8319877495624177,0.6106625831874726,-2089.1159129582297,1
2022-12-12 19:30:00+00:00,164.79989624023438,164.79989624023438,165.05999755859375,163.39999389648438,164.08999633789062,446713,168.74123573303223,175.62468643188478,26.55632178289598,-2.943218438437839,-2.170817776994481,-0.7724006614433576,164.28182134008583,175.62468643188478,186.96755152368374,12.91716480438897,0.022837038788512225,-1502260.0,2.603411224059862,5.28923486876493,2.3737408727757825,-1766.1170199311423,1
2022-12-12 20:30:00+00:00,165.1300048828125,165.1300048828125,165.47000122070312,164.35159301757812,164.77000427246094,830788,167.1637363433838,175.32031173706056,27.7299326831136,-3.145471678947814,-1.8984568140035651,-1.247014864944249,163.51831324773894,175.32031173706056,187.12231022638218,13.463355583147552,0.068280454218487,-671472.0,2.497339579707372,12.681830745927222,6.601017788084857,-1592.7883322808007,1
2022-12-13 14:30:00+00:00,206.9900054931641,206.9900054931641,208.5200042724609,184.3600006103516,185.0,10613208,170.86248779296875,176.08956184387208,77.28935383666092,0.07117294403050778,1.0545502471798054,-0.9833773031492977,160.60908572418413,176.08956184387208,191.57003796356003,17.58250285546573,1.4980456482857485,9941736.0,5.418243851846017,44.183176329698135,20.718080648130094,-1424.9673370190696,0
2022-12-13 15:30:00+00:00,199.8600006103516,199.8600006103516,207.3999938964844,198.5050048828125,206.7400054931641,4168804,174.69873809814453,176.72931175231935,68.65349212521748,2.021749704213306,2.4041016058900833,-0.38235190167677696,159.5369106423472,176.72931175231935,193.92171286229149,19.45619652960201,1.1727009424127415,5772932.0,5.666582791976438,68.86667740219393,41.910561492606426,-1292.6467307211747,1
2022-12-13 16:30:00+00:00,202.42860412597656,202.42860412597656,204.97999572753903,199.7899932861328,199.8300018310547,2405158,178.9748134613037,177.43402671813968,69.95587159323593,3.7318423215093617,3.2913553785489107,0.4404869429604508,158.44338408089095,177.43402671813968,196.4246693553884,21.40586333805752,1.1580761347910336,8178090.0,5.63254133836428,90.39792658654684,67.81592677281297,-1142.5769153841275,1
2022-12-13 17:30:00+00:00,205.2169952392578,205.2169952392578,205.98989868164065,200.1999969482422,202.33999633789065,1948786,184.00193786621094,178.22221412658695,71.34758835499564,5.251566115361953,3.848863337921202,1.4027027774407512,157.34576137147664,178.22221412658695,199.09866688169726,23.427441811807217,1.1465365890779233,10126876.0,5.643781366581008,86.8252520595461,82.02995201609562,-979.324067460066,0
2022-12-13 18:30:00+00:00,204.8950042724609,204.8950042724609,207.0,203.1199951171875,205.22999572753903,1958199,189.1850643157959,178.94633941650395,70.93893918636374,6.3567001090306405,3.963197865271911,2.3935022437587294,156.44958093998437,178.94633941650395,201.44309789302352,25.14358052796774,1.0767200835409294,8168677.0,5.517797332026115,88.19944942956374,88.47420935855223,-843.8150987276289,0
2022-12-13 19:30:00+00:00,199.5399932861328,199.5399932861328,204.9900054931641,197.75999450683597,204.9199981689453,2216776,193.60756301879883,179.68108940124515,64.33890274774961,6.722924440100627,3.463537757073518,3.2593866830271088,156.45501217445442,179.68108940124515,202.90716662803587,25.852556108366706,0.9275130856359355,5951901.0,5.6400983073334015,84.82206915847276,86.61559021586086,-763.1772197728643,0
2022-12-13 20:30:00+00:00,197.5200042724609,197.5200042724609,200.6499938964844,196.1800994873047,199.6000061035156,1964142,197.69757652282715,180.33396453857424,61.99576931011528,6.772099086542312,2.810169922812162,3.96192916373015,156.59969344442217,180.33396453857424,204.0682356327263,26.32257451321678,0.8620511383246393,3987759.0,5.556512314608138,79.1989920131593,84.07350353373192,-693.5851141340406,1
2022-12-14 14:30:00+00:00,206.86300659179688,206.86300659179688,207.7400054931641,192.5410003662109,195.0800018310547,4544224,202.9142017364502,181.2040397644043,67.83128472956321,7.478762039153992,2.8134663003390727,4.665295738814919,156.1965995498047,181.2040397644043,206.21147997900394,27.60141578202506,1.0130266554113876,8531983.0,6.245261801204213,77.33041642720065,80.45049253294422,-629.818716326983,1
2022-12-14 15:30:00+00:00,216.41000366210935,216.41000366210935,216.72000122070312,206.57000732421875,206.87350463867188,5083939,204.09170150756836,182.3411647796631,72.48117017640293,8.708771104055302,3.2347802921923066,5.473990811862995,155.2053112888887,182.3411647796631,209.4770182704375,29.763825983633193,1.12774585096483,13615922.0,6.524171236581368,82.22621238618633,79.58520694218208,-551.8840941518706,0
2022-12-14 16:30:00+00:00,212.8596954345703,212.8596954345703,217.25,211.9499969482422,216.3249969482422,3577943,205.7166633605957,183.3831573486328,68.51494123114276,9.289992693971328,3.0528015056866664,6.237191188284662,154.84108615968654,183.3831573486328,211.92522853757907,31.12834526530095,1.0163699910003927,10037979.0,6.436730651951114,86.14607080726722,81.9008998735514,-509.7938051338725,0
