Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14
2019-03-14,20.81999969482422,21.0,19.920000076293945,19.920000076293945,883600,20.92650012969971,18.217800064086916,55.148753427985746
2019-03-15,21.81999969482422,22.190000534057617,20.88999938964844,20.989999771118164,2686600,21.034500122070312,18.347600059509272,59.40119278398109
2019-03-18,22.18000030517578,22.21999931335449,21.21999931335449,21.739999771118164,1245600,21.07150011062623,18.48120006561279,60.840612418456374
2019-03-19,20.350000381469727,22.600000381469727,20.18000030517578,22.46999931335449,976100,21.04750013351441,18.54900009155273,50.95137936358394
2019-03-20,20.0,20.979999542236328,19.899999618530277,20.40999984741211,985000,21.05150012969971,18.623600082397456,49.30084148202833
2019-03-21,19.34000015258789,20.25,19.209999084472656,20.0,860500,21.051500129699708,18.671400070190426,46.257756261782305
2019-03-22,19.0,19.700000762939453,18.75,19.3799991607666,579500,21.00750017166138,18.724800071716306,44.726170030702505
2019-03-25,19.399999618530277,19.59000015258789,18.209999084472656,19.0,671700,20.895000171661376,18.783200073242185,46.951503590261005
2019-03-26,19.899999618530277,19.940000534057617,19.239999771118164,19.61000061035156,393600,20.70500011444092,18.84120006561279,49.678736368694345
2019-03-27,19.270000457763672,20.07999992370605,18.88999938964844,20.07999992370605,602600,20.563500118255615,18.8918000793457,46.43916061160818
2019-03-28,19.65999984741211,19.739999771118164,19.0,19.299999237060547,436300,20.416500091552734,18.953200073242183,48.670636105655106
2019-03-29,20.350000381469727,20.799999237060547,19.46999931335449,19.8700008392334,660800,20.32050008773804,19.03500007629394,52.445542297245815
2019-04-01,20.59000015258789,20.915000915527344,20.040000915527344,20.540000915527344,547600,20.294000053405764,19.12060009002686,53.72044070890947
2019-04-02,19.700000762939453,20.68000030517578,19.540000915527344,20.68000030517578,546400,20.210500049591065,19.180800094604496,48.52509657942086
2019-04-03,21.32999992370605,21.670000076293945,19.809999465942383,19.920000076293945,909300,20.244500064849856,19.29620008468628,56.77090518306268
2019-04-04,23.07999992370605,23.18000030517578,21.040000915527344,21.1200008392334,1705900,20.36900005340576,19.462000083923343,63.52632816689361
2019-04-05,25.959999084472656,26.229999542236328,22.665000915527344,23.799999237060547,1978100,20.620499992370604,19.68840005874634,71.43708348196547
2019-04-08,27.229999542236328,29.790000915527344,25.600000381469727,25.899999618530277,2673100,20.960499954223632,19.934800052642828,74.10432254024376
2019-04-09,26.81999969482422,28.399999618530277,26.31100082397461,27.299999237060547,1051500,21.338499927520747,20.18220005035401,71.77412988569453
2019-04-10,26.799999237060547,27.739999771118164,26.5,26.899999618530277,639200,21.679999923706053,20.4256000328064,71.65576024761755
2019-04-11,25.729999542236328,26.989999771118164,24.26000022888184,26.81999969482422,1030000,21.92549991607666,20.63760002136231,65.43804144185775
2019-04-12,24.61000061035156,26.051000595092773,24.270000457763672,26.0,708600,22.06499996185303,20.797800025939942,59.6076146080836
2019-04-15,25.84000015258789,25.940000534057617,24.6200008392334,24.989999771118164,636500,22.247999954223634,20.99020004272461,63.45824218627081
