Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14
2019-03-14,2.5899999141693115,2.650000095367432,2.380000114440918,2.490000009536743,18091500,1.8989999890327454,1.5942000007629398,86.4392276222035
2019-03-15,2.200000047683716,2.5999999046325684,2.039999961853028,2.5899999141693115,15081500,1.9254999935626984,1.6116000008583073,61.85681672662366
2019-03-18,2.400000095367432,2.4200000762939453,2.25,2.2799999713897705,6292400,1.9644999980926519,1.6344000029563908,67.03437745961719
2019-03-19,2.5299999713897705,2.5799999237060547,2.430000066757202,2.4800000190734863,8370500,2.006499993801117,1.658200001716614,69.89490294371878
2019-03-20,2.619999885559082,2.650000095367432,2.4100000858306885,2.4100000858306885,10581900,2.048499989509583,1.6800000000000002,71.72419622480696
2019-03-21,2.539999961853028,2.619999885559082,2.4200000762939453,2.5999999046325684,8405500,2.0864999890327454,1.6987999987602238,67.78155724981978
2019-03-22,2.4800000190734863,2.539999961853028,2.4200000762939453,2.490000009536743,4411900,2.1204999923706054,1.7181999993324284,64.90009712297432
2019-03-25,2.359999895095825,2.490000009536743,2.2300000190734863,2.4800000190734863,6764600,2.1509999871253966,1.7363999962806704,59.456155750667065
2019-03-26,2.400000095367432,2.430000066757202,2.319999933242798,2.359999895095825,3460400,2.182499992847443,1.7547999978065492,60.64130736209695
2019-03-27,2.359999895095825,2.430000066757202,2.309999942779541,2.400000095367432,3998100,2.210999989509583,1.7729999947547912,58.79058426033805
2019-03-28,2.4200000762939453,2.539999961853028,2.359999895095825,2.400000095367432,6995000,2.2424999952316287,1.7935999965667724,60.72675969193481
2019-03-29,2.400000095367432,2.490000009536743,2.369999885559082,2.470000028610229,4239400,2.272500002384186,1.8137999987602236,59.71953499018603
2019-04-01,2.3499999046325684,2.430000066757202,2.3399999141693115,2.4200000762939453,3525900,2.2969999969005586,1.8327999973297122,57.16673712691053
2019-04-02,2.450000047683716,2.4600000381469727,2.319999933242798,2.359999895095825,4149600,2.3259999990463256,1.8541999983787538,60.77788035427728
2019-04-03,2.450000047683716,2.5799999237060547,2.400000095367432,2.490000009536743,7953600,2.3580000042915343,1.8765999984741213,60.77788035427728
2019-04-04,2.549999952316284,2.549999952316284,2.440000057220459,2.4600000381469727,4623900,2.387000000476837,1.9003999972343446,64.27128785919322
2019-04-05,2.630000114440918,2.680000066757202,2.539999961853028,2.569999933242798,9400800,2.4210000038146973,1.9255999994277957,66.81754721924062
2019-04-08,2.7699999809265137,2.859999895095825,2.650000095367432,2.6600000858306885,10353300,2.4540000081062314,1.9537999987602237,70.74656172266764
2019-04-09,2.5899999141693115,2.8499999046325684,2.5899999141693115,2.789999961853028,9409900,2.4735000014305113,1.9781999969482427,60.78157302707417
2019-04-10,2.6700000762939453,2.7300000190734863,2.619999885559082,2.650000095367432,4631500,2.4879999995231628,2.0035999989509587,63.2585963751606
2019-04-11,2.6700000762939453,2.720000028610229,2.5999999046325684,2.6700000762939453,3111800,2.4920000076293944,2.0292000007629394,63.25859637516061
2019-04-12,2.5899999141693115,2.700000047683716,2.5799999237060547,2.700000047683716,4026500,2.5115000009536743,2.053599998950958,58.94114120455747
2019-04-15,2.509999990463257,2.619999885559082,2.430000066757202,2.5999999046325684,5349800,2.5169999957084657,2.0769999980926515,54.90554347201213
2019-04-16,2.5899999141693115,2.5999999046325684,2.4800000190734863,2.549999952316284,3267100,2.5199999928474424,2.101199996471405,58.002249912304954
2019-04-17,2.559999942779541,2.609999895095825,2.5199999809265137,2.5999999046325684,2380800,2.5169999957084657,2.124799995422363,56.437094461071744
2019-04-18,2.569999933242798,2.569999933242798,2.5,2.539999961853028,2323400,2.518499994277954,2.148999993801117,56.85502707897243
2019-04-22,2.5,2.5899999141693115,2.450000047683716,2.5899999141693115,3966300,2.51949999332428,2.1721999931335447,53.02046572897105
2019-04-23,2.5299999713897705,2.5999999046325684,2.4600000381469727,2.5,6364200,2.527999997138977,2.1959999918937685,54.4387090244352
2019-04-24,2.5799999237060547,2.5999999046325684,2.509999990463257,2.549999952316284,2952100,2.5369999885559076,2.2203999900817872,56.780536190553185
2019-04-25,2.5299999713897705,2.5899999141693115,2.509999990463257,2.5899999141693115,3208800,2.5454999923706048,2.243599989414215,53.80239612393741
2019-04-26,2.5199999809265137,2.539999961853028,2.4600000381469727,2.5,2992400,2.550499987602233,2.2659999895095826,53.201383991015234
2019-04-29,2.5299999713897705,2.5799999237060547,2.5,2.5199999809265137,3103200,2.5569999814033504,2.2831999897956847,53.75767996913769
2019-04-30,2.490000009536743,2.549999952316284,2.470000028610229,2.5199999809265137,3524700,2.563999986648559,2.3005999898910523,51.13907232889204
2019-05-01,2.509999990463257,2.5299999713897705,2.470000028610229,2.5,2706100,2.566999983787537,2.3169999885559083,52.38789838834993
2019-05-02,2.4600000381469727,2.5199999809265137,2.450000047683716,2.5,2499900,2.5674999833106997,2.3305999898910525,49.01506768127832
2019-05-03,2.569999933242798,2.569999933242798,2.4200000762939453,2.4800000190734863,3209000,2.5684999823570256,2.3463999891281135,55.762809644280544
2019-05-06,2.509999990463257,2.569999933242798,2.490000009536743,2.509999990463257,2632200,2.5624999761581426,2.360599989891053,51.74037118764272
2019-05-07,2.470000028610229,2.5299999713897705,2.450000047683716,2.5,3072900,2.5474999785423282,2.3749999904632575,49.19272527085455
2019-05-08,2.4200000762939453,2.490000009536743,2.259999990463257,2.299999952316284,7494900,2.53899998664856,2.3879999923706063,46.13476039058113
2019-05-09,2.309999942779541,2.380000114440918,2.1600000858306885,2.359999895095825,6230700,2.52099997997284,2.3983999919891366,40.21233964258935
2019-05-10,2.3499999046325684,2.380000114440918,2.299999952316284,2.319999933242798,2840000,2.5049999713897706,2.409599990844727,43.07409171165698
2019-05-13,2.2300000190734863,2.3399999141693115,2.200000047683716,2.3399999141693115,4938100,2.4869999766349795,2.4181999921798716,37.30516122249951
2019-05-14,2.2799999713897705,2.299999952316284,2.2300000190734863,2.25,4044800,2.475499975681305,2.4265999913215643,40.859336270679556
2019-05-15,2.3299999237060547,2.3299999237060547,2.259999990463257,2.289999961853028,2138600,2.4624999761581425,2.435799989700318,44.26217764133078
2019-05-16,2.4200000762939453,2.440000057220459,2.359999895095825,2.369999885559082,4366000,2.455499982833863,2.447999992370606,49.85512117898508
2019-05-17,2.549999952316284,2.559999942779541,2.440000057220459,2.4600000381469727,4865900,2.454499983787537,2.459599990844727,56.625450455948155
2019-05-20,2.569999933242798,2.640000104904175,2.5199999809265137,2.5999999046325684,4908800,2.457999980449677,2.4719999885559085,57.57448421780573
2019-05-21,2.509999990463257,2.5999999046325684,2.4800000190734863,2.5999999046325684,3722900,2.4569999814033516,2.479999990463257,53.77329676928296
2019-05-22,2.5299999713897705,2.539999961853028,2.4600000381469727,2.5,2000000,2.454499983787537,2.486599988937378,54.84351606728866
2019-05-23,2.5,2.5299999713897705,2.430000066757202,2.509999990463257,4330700,2.452999985218048,2.48899998664856,52.86638520844061
2019-05-24,2.5,2.539999961853028,2.4600000381469727,2.5299999713897705,2683600,2.4519999861717223,2.487199988365173,52.86638520844061
2019-05-28,2.6700000762939453,2.75,2.5899999141693115,2.640000104904175,8409000,2.458999991416931,2.496599988937378,61.89447242395585
2019-05-29,2.5899999141693115,2.869999885559082,2.509999990463257,2.859999895095825,11909900,2.4639999866485596,2.500399985313415,56.417905593277666
2019-05-30,2.619999885559082,2.680000066757202,2.559999942779541,2.619999885559082,3927100,2.4694999814033514,2.502199983596801,57.92150244498868
2019-05-31,2.559999942779541,2.5799999237060547,2.5,2.559999942779541,3442600,2.4744999766349793,2.50099998474121,53.91515296040979
2019-06-03,2.5899999141693115,2.619999885559082,2.509999990463257,2.5299999713897705,3839200,2.475499975681305,2.5019999837875355,55.56993445035142
2019-06-04,2.5799999237060547,2.640000104904175,2.549999952316284,2.5899999141693115,2881700,2.4789999723434444,2.503999981880187,54.862764785739486
2019-06-05,2.539999961853028,2.609999895095825,2.5,2.5999999046325684,3121900,2.482499969005584,2.507599983215331,52.011560738731056
2019-06-06,2.559999942779541,2.5799999237060547,2.509999990463257,2.539999961853028,2568600,2.489499962329864,2.510799980163573,53.317899127113634
2019-06-07,2.549999952316284,2.5799999237060547,2.5,2.569999933242798,2203100,2.5014999628067014,2.5145999813079825,52.547657279662
2019-06-10,2.6600000858306885,2.6700000762939453,2.549999952316284,2.559999942779541,3772500,2.5169999718666074,2.5193999814987174,59.48166038344289
2019-06-11,2.619999885559082,2.7100000381469727,2.5899999141693115,2.6600000858306885,4283200,2.5364999651908873,2.5237999773025503,56.262104391805316
2019-06-12,2.5999999046325684,2.700000047683716,2.559999942779541,2.6600000858306885,4488400,2.5524999618530275,2.5287999773025507,54.66877937271783
2019-06-13,2.650000095367432,2.650000095367432,2.5799999237060547,2.609999895095825,1930300,2.5684999704360965,2.532799978256225,57.88022936661616
2019-06-14,2.549999952316284,2.640000104904175,2.539999961853028,2.640000104904175,2457600,2.5749999642372137,2.5347999763488764,50.21766846502314
2019-06-17,2.400000095367432,2.5899999141693115,2.3499999046325684,2.559999942779541,5487100,2.567499971389771,2.5317999792098997,41.37041482004293
2019-06-18,2.309999942779541,2.430000066757202,2.309999942779541,2.430000066757202,4443200,2.554499971866608,2.5253999757766725,37.14220351748792
2019-06-19,2.289999961853028,2.3499999046325684,2.200000047683716,2.309999942779541,4944300,2.5434999704360965,2.5157999753952027,36.25543364385204
2019-06-20,2.309999942779541,2.3299999237060547,2.259999990463257,2.299999952316284,3353800,2.5324999690055847,2.510199975967407,37.85331997353857
2019-06-21,2.299999952316284,2.3399999141693115,2.2699999809265137,2.299999952316284,3198200,2.522499966621399,2.502799973487854,37.34919450581398
2019-06-24,2.0899999141693115,2.3299999237060547,2.0799999237060547,2.289999961853028,4667500,2.5019999623298643,2.4911999702453613,28.703896185706718
2019-06-25,2.049999952316284,2.0799999237060547,1.8600000143051147,2.039999961853028,7457200,2.470999956130981,2.480399971008301,27.40277377814071
2019-06-26,2.140000104904175,2.25,2.130000114440918,2.200000047683716,4328000,2.4484999656677244,2.4729999732971195,34.587443081880416
2019-06-27,2.220000028610229,2.220000028610229,2.140000104904175,2.1600000858306885,3266300,2.428499972820282,2.465599975585938,40.24813157232997
2019-06-28,2.25,2.299999952316284,2.2100000381469727,2.25,6415600,2.4129999756813048,2.4593999767303467,42.265833379075595
2019-07-01,2.240000009536743,2.3299999237060547,2.2100000381469727,2.319999933242798,3571300,2.3954999804496766,2.452799978256226,41.75962939703402
2019-07-02,2.299999952316284,2.299999952316284,2.200000047683716,2.259999990463257,3119300,2.3814999818801876,2.448799977302552,45.94297902608283
2019-07-03,2.2799999713897705,2.309999942779541,2.25,2.299999952316284,1889500,2.3684999823570254,2.4437999773025516,44.788126942933324
2019-07-05,2.3499999046325684,2.400000095367432,2.2799999713897705,2.319999933242798,5160300,2.3579999804496765,2.4391999769210817,49.56648988053822
2019-07-08,2.319999933242798,2.400000095367432,2.2799999713897705,2.380000114440918,2963900,2.346499979496002,2.4349999761581422,47.66264023861142
2019-07-09,2.299999952316284,2.309999942779541,2.259999990463257,2.299999952316284,1986700,2.328499972820282,2.4305999755859378,46.38354797609961
2019-07-10,2.299999952316284,2.3399999141693115,2.289999961853028,2.319999933242798,2064700,2.312499976158142,2.425999975204468,46.38354797609961
2019-07-11,2.289999961853028,2.3299999237060547,2.2699999809265137,2.3299999237060547,1867700,2.2969999790191653,2.4219999742507934,45.672791697266675
2019-07-12,2.289999961853028,2.319999933242798,2.2799999713897705,2.299999952316284,2433000,2.2789999723434455,2.417599973678589,45.67279169726667
2019-07-15,2.3299999237060547,2.3399999141693115,2.2699999809265137,2.319999933242798,2225700,2.267999970912934,2.41499997138977,49.27840385241891
2019-07-16,2.309999942779541,2.3299999237060547,2.2799999713897705,2.3299999237060547,2468300,2.263499963283539,2.4097999715805054,47.5781118533392
2019-07-17,2.3299999237060547,2.3499999046325684,2.289999961853028,2.299999952316284,2375700,2.2644999623298645,2.4061999702453614,49.45621451228748
2019-07-18,2.309999942779541,2.3299999237060547,2.25,2.319999933242798,2719600,2.2654999613761904,2.4029999685287478,47.6189521183309
