Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14
2019-11-21,17.360000610351562,17.450000762939453,16.917999267578125,16.969999313354492,1010500,16.527500057220465,17.089200019836433,59.566656896688826
2019-11-22,17.770000457763672,17.989999771118164,17.299999237060547,17.450000762939453,1062400,16.60750007629395,17.08460002899171,62.615673232804305
2019-11-25,18.06999969482422,18.21999931335449,17.739999771118164,17.799999237060547,786700,16.709500026702884,17.07340003967286,64.71249807615737
2019-11-26,18.790000915527344,18.82999992370605,18.06999969482422,18.200000762939453,1326400,16.86300005912781,17.0742000579834,69.18034359048178
2019-11-27,19.61000061035156,19.799999237060547,18.56800079345703,18.850000381469727,1662600,17.00700011253357,17.07460006713867,73.323003705469
2019-11-29,19.479999542236328,19.6200008392334,19.131000518798828,19.399999618530277,496500,17.139000082015993,17.089200057983398,71.67804287089486
2019-12-02,18.940000534057617,19.440000534057617,18.197999954223636,19.3700008392334,1720000,17.244500112533572,17.070600051879886,65.14073834326531
2019-12-03,18.950000762939453,19.15999984741211,18.11000061035156,18.25,856100,17.323500108718875,17.03040008544922,65.20402952324048
2019-12-04,18.959999084472656,19.399999618530277,18.82999992370605,19.100000381469727,992800,17.41650004386902,16.99540008544922,65.27191980737707
2019-12-05,17.729999542236328,19.149999618530277,17.719999313354492,18.90999984741211,1145600,17.492000055313113,16.93960006713867,51.86532925095651
2019-12-06,18.479999542236328,18.5,17.950000762939453,18.25,878700,17.62150001525879,16.918200073242183,57.585944701033746
2019-12-09,17.709999084472656,18.56999969482422,17.270000457763672,18.450000762939453,923600,17.700999927520755,16.907600059509278,50.89790204825378
2019-12-10,17.670000076293945,18.0629997253418,17.43000030517578,17.700000762939453,453300,17.772999954223632,16.889600067138673,50.56934349579128
2019-12-11,17.170000076293945,17.704999923706055,17.049999237060547,17.6299991607666,611900,17.82349996566772,16.896200065612792,46.52622751209405
2019-12-12,17.65999984741211,17.690000534057617,16.920000076293945,17.1200008392334,545500,17.89349994659424,16.90440006256103,50.687237630532906
2019-12-13,17.950000762939453,18.19499969482422,17.329999923706055,17.6200008392334,704700,17.957499980926514,16.927800064086913,53.01738459021179
2019-12-16,18.3700008392334,18.700000762939453,18.059999465942383,18.200000762939453,882100,18.03900003433228,16.949800071716307,56.2422642017915
2019-12-17,17.610000610351562,19.200000762939453,17.420000076293945,18.25,1186000,18.075000095367432,16.96120006561279,49.60686392040648
2019-12-18,17.389999389648438,17.759000778198242,17.3799991607666,17.549999237060547,772400,18.129500102996825,16.965200042724607,47.84709377552902
2019-12-19,18.0,18.149999618530277,17.399999618530273,17.399999618530273,580000,18.183500099182126,16.978400039672845,52.842333574064696
2019-12-20,18.1200008392334,18.700000762939453,17.799999237060547,18.299999237060547,4174000,18.221500110626216,17.014200057983395,53.78020761318969
2019-12-23,17.34000015258789,18.290000915527344,17.280000686645508,18.290000915527344,981300,18.20000009536743,17.031600074768065,47.208107319326054
2019-12-24,17.350000381469727,17.545000076293945,17.200000762939453,17.459999084472656,354500,18.164000129699705,17.06480009078979,47.29703079511301
2019-12-26,17.18000030517578,17.549999237060547,17.149999618530273,17.239999771118164,498900,18.083500099182128,17.081200084686273,45.88215959018739
2019-12-27,16.690000534057617,17.239999771118164,16.635000228881836,17.09000015258789,790400,17.937500095367433,17.098000087738033,41.983682357017024
2019-12-30,17.209999084472656,17.239999771118164,16.200000762939453,16.700000762939453,890500,17.824000072479247,17.124000072479244,47.11872449957489
2019-12-31,17.059999465942383,17.260000228881836,16.799999237060547,17.09000015258789,927700,17.73000001907349,17.159400062561033,45.85782630770275
2020-01-02,17.030000686645508,17.350000381469727,16.799999237060547,17.239999771118164,706100,17.63400001525879,17.20060007095337,45.595040315148744
2020-01-03,17.170000076293945,17.329999923706055,16.81999969482422,16.959999084472656,594400,17.544500064849856,17.251600074768067,47.11805267915141
2020-01-06,17.690000534057617,17.950000762939453,16.979999542236328,17.149999618530273,1261700,17.54250011444092,17.31080009460449,52.44329042400622
2020-01-07,17.670000076293945,17.849000930786133,17.299999237060547,17.670000076293945,565900,17.502000141143796,17.347400093078612,52.22545191178197
2020-01-08,17.780000686645508,18.0,17.5,17.649999618530273,543600,17.505500221252444,17.379600105285647,53.37261620479941
2020-01-09,17.020000457763672,18.1200008392334,17.0,18.1200008392334,922000,17.47300024032593,17.39940010070801,45.282373871387
2020-01-10,17.479999542236328,17.639999389648438,17.100000381469727,17.260000228881836,653500,17.48850021362305,17.43460008621216,50.20252341329719
2020-01-13,18.36000061035156,18.540000915527344,17.6299991607666,17.700000762939453,839100,17.52350025177002,17.467200107574467,57.98573354759245
2020-01-14,18.700000762939453,18.850000381469727,18.11000061035156,18.520000457763672,775100,17.56100025177002,17.504400119781497,60.551197075617694
2020-01-15,18.850000381469727,19.299999237060547,18.700000762939453,18.700000762939453,1229200,17.585000228881835,17.54480012893677,61.66338592960144
2020-01-16,18.959999084472656,19.239999771118164,18.63999938964844,19.11000061035156,700400,17.65250015258789,17.576600093841552,62.49836766218854
