Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14
2019-03-14,202.8000030517578,203.0,202.8000030517578,202.8800048828125,8840,202.56500091552738,201.71360107421876,53.971771623836844
2019-03-15,202.6000061035156,202.8000030517578,202.6000061035156,202.6000061035156,7915,202.60500106811526,201.7576013183594,51.59543363574728
2019-03-18,202.82000732421875,202.82000732421875,202.3999938964844,202.3999938964844,1720,202.64600143432622,201.8140014648438,53.995001109178716
2019-03-19,203.0,203.0,202.8000030517578,203.0,12370,202.6960014343262,201.85800140380866,55.920306490787745
2019-03-20,202.8000030517578,202.8999938964844,202.6000061035156,202.8000030517578,145,202.69600143432623,201.9020013427735,53.25347384903602
2019-03-21,203.6000061035156,203.6000061035156,202.8000030517578,202.8000030517578,13485,202.6960014343262,201.95800140380862,61.220273858714336
2019-03-22,203.3999938964844,203.3999938964844,203.3000030517578,203.3999938964844,5350,202.7060012817383,202.00200134277347,58.53434280291768
2019-03-25,203.3999938964844,203.6000061035156,203.0,203.6000061035156,3315,202.7660011291504,202.05400115966796,58.53434280291768
2019-03-26,203.1999969482422,203.8000030517578,203.1999969482422,203.3999938964844,10295,202.7960006713867,202.10200103759766,55.70038100233149
2019-03-27,203.3999938964844,203.8000030517578,203.3999938964844,203.6000061035156,2175,202.85600051879882,202.158000793457,57.89568435933305
2019-03-28,203.8000030517578,203.8000030517578,203.1999969482422,203.8000030517578,115,202.9260009765625,202.2220007324219,61.956440763046906
2019-03-29,203.8000030517578,203.8000030517578,203.3000030517578,203.8000030517578,495,203.00600128173826,202.2740008544922,61.956440763046906
2019-04-01,203.8000030517578,203.8000030517578,203.3600006103516,203.3600006103516,5815,203.05600128173825,202.33400085449216,61.956440763046906
2019-04-02,204.1000061035156,204.3999938964844,203.8999938964844,204.0,5780,203.13100128173826,202.39200103759765,65.10860241943173
2019-04-03,203.8000030517578,204.1999969482422,203.8000030517578,204.0,2390,203.17100143432617,202.45600097656248,59.774876317237215
2019-04-04,204.1999969482422,204.1999969482422,203.6000061035156,203.6000061035156,17825,203.27100143432617,202.51600097656248,64.00843377292449
2019-04-05,204.0,204.4600067138672,204.0,204.3999938964844,3170,203.34600143432615,202.57200103759766,60.575542339791596
2019-04-08,203.8999938964844,204.8000030517578,203.8000030517578,204.8000030517578,250,203.40100097656247,202.63000091552732,58.8751744452397
2019-04-09,204.0,204.6000061035156,203.6000061035156,203.6000061035156,990,203.4610008239746,202.67800079345702,60.081877400071896
2019-04-10,203.8000030517578,204.3999938964844,203.6000061035156,204.3999938964844,105,203.51100082397457,202.7340008544922,56.510722308337115
