Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14
2019-03-14,22.81999969482422,23.489999771118164,22.799999237060547,23.3700008392334,42818600,23.430999946594234,22.10419990539551,44.40618306534143
2019-03-15,23.290000915527344,23.649999618530277,23.01000022888184,23.100000381469727,46519900,23.43900003433227,22.193399925231933,48.24694138238231
2019-03-18,23.25,23.6200008392334,23.040000915527344,23.299999237060547,34731800,23.417500019073486,22.317399940490724,47.94336038274869
2019-03-19,26.0,26.07999992370605,23.59000015258789,23.600000381469727,156052200,23.519999980926517,22.457399940490724,64.48722209803837
2019-03-20,25.700000762939453,26.8799991607666,25.309999465942383,26.489999771118164,151292100,23.607499980926516,22.559999961853023,62.166159055905666
2019-03-21,27.88999938964844,28.11000061035156,25.709999084472656,25.780000686645508,129610300,23.80599994659424,22.702799949645993,70.5104552376315
2019-03-22,26.3700008392334,27.75,26.32999992370605,27.540000915527344,115323300,23.906499958038335,22.82639995574951,60.53170408851359
2019-03-25,25.96999931335449,26.989999771118164,25.540000915527344,26.290000915527344,78438200,23.96949996948242,22.950999946594234,58.19754477622758
2019-03-26,25.690000534057617,26.979999542236328,25.459999084472656,26.690000534057617,75754100,24.043500041961668,23.059399948120113,56.55360074070832
2019-03-27,24.88999938964844,25.8799991607666,24.549999237060547,25.700000762939453,88585300,24.11400003433227,23.152599945068353,52.03123527545241
2019-03-28,25.059999465942383,25.559999465942383,24.649999618530277,25.100000381469727,64667500,24.19049997329712,23.24619995117187,52.89328322259588
2019-03-29,25.520000457763672,25.729999542236328,25.25,25.57999992370605,53502800,24.282499980926513,23.36199996948242,55.23741684009732
2019-04-01,26.36000061035156,26.559999465942383,25.82999992370605,26.420000076293945,63000300,24.43199996948242,23.484199981689454,59.227418002475616
2019-04-02,26.75,26.799999237060547,26.09000015258789,26.51000022888184,53358800,24.594499969482417,23.603799972534176,60.96705427663904
2019-04-03,29.020000457763672,29.950000762939453,27.8799991607666,28.020000457763672,197650500,24.925,23.788999977111814,69.20347698644868
2019-04-04,29.09000015258789,29.38999938964844,28.61000061035156,28.8799991607666,82191100,25.27550001144409,23.97479999542236,69.41778142837184
2019-04-05,28.979999542236328,29.690000534057617,28.799999237060547,29.63999938964844,65662700,25.62399997711182,24.137399978637696,68.60980387491053
2019-04-08,28.530000686645508,28.950000762939453,28.18000030517578,28.690000534057617,58002500,25.90250005722046,24.26939998626709,65.26324677431602
2019-04-09,27.239999771118164,28.3799991607666,27.190000534057617,28.239999771118164,75539800,26.09000005722046,24.41059997558594,56.721903935158934
2019-04-10,27.82999992370605,28.1200008392334,27.31999969482422,27.459999084472656,64368100,26.312500095367433,24.582199974060057,59.34275427572126
2019-04-11,27.790000915527344,28.049999237060547,27.459999084472656,27.809999465942383,44801200,26.56100015640259,24.676199989318846,59.08153355879962
2019-04-12,27.850000381469727,28.3799991607666,27.65999984741211,28.209999084472656,41048800,26.78900012969971,24.744999999999997,59.37044505821599
2019-04-15,27.32999992370605,27.84000015258789,26.959999084472656,27.799999237060547,40812500,26.99300012588501,24.801399993896485,55.6998178530205
2019-04-16,27.93000030517578,28.18000030517578,27.489999771118164,27.71999931335449,47340100,27.0895001411438,24.877400016784666,58.86036918650153
2019-04-17,27.489999771118164,28.270000457763672,27.21999931335449,28.209999084472656,48240800,27.179000091552734,24.961000022888182,55.72086171321646
