Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14
2021-06-23,226.00999450683597,230.5200042724609,224.5,225.5399932861328,3394700,230.98000030517576,261.39560150146485,40.515427903301166
2021-06-24,229.92999267578125,230.0399932861328,226.6699981689453,228.4600067138672,2857700,230.40049972534175,259.4286013793946,43.452910938289186
2021-06-25,224.5399932861328,227.82000732421875,223.22000122070312,226.97000122070312,2507000,229.27299957275386,257.4644012451172,40.49198447101798
2021-06-28,246.69000244140625,248.05999755859372,226.1300048828125,227.63999938964844,7449000,229.78050003051754,255.55820129394533,54.279587338637235
2021-06-29,254.8999938964844,261.1499938964844,250.00999450683597,250.1999969482422,7867600,230.5790000915527,253.99620117187501,58.15004051871549
2021-06-30,253.3000030517578,254.6699981689453,247.0,248.3000030517578,4143500,231.22000045776366,252.6458010864258,57.13493109278628
2021-07-01,241.44000244140625,255.1499938964844,240.52999877929688,251.08999633789065,3611300,231.60900039672853,251.23620086669925,50.146843536579404
2021-07-02,240.72000122070312,246.8000030517578,238.8800048828125,242.0,2325000,232.20550079345708,250.18160064697267,49.74903463910439
2021-07-06,235.41000366210935,243.0,234.0200042724609,243.0,2212600,232.40350112915044,249.05780059814452,46.8003663750325
2021-07-07,251.97000122070312,252.9900054931641,232.33999633789065,238.9600067138672,4804400,233.96900100708012,248.00640045166014,55.63235100425322
2021-07-08,244.2899932861328,246.6000061035156,233.6100006103516,239.0,4350000,234.9675003051758,246.8522003173828,51.37275325747718
2021-07-09,253.8800048828125,256.989990234375,244.2100067138672,245.0,4457400,236.56900024414065,245.96880065917966,55.91218886287406
2021-07-12,247.6699981689453,254.88999938964844,246.8300018310547,254.0,2222100,237.75650024414062,245.02680084228516,52.49478754757206
2021-07-13,243.30999755859372,249.1499938964844,242.92999267578125,245.50999450683597,3308000,237.96699981689454,243.94020050048826,50.175980970744995
2021-07-14,229.94000244140625,247.4499969482422,229.16000366210935,244.8999938964844,4808400,237.85349960327147,242.65480072021484,43.78839510636762
2021-07-15,224.6300048828125,234.47000122070312,220.3699951171875,229.94000244140625,3635900,237.68249969482423,241.53420074462886,41.527282715975105
2021-07-16,225.00999450683597,231.3000030517578,220.66000366210935,227.1999969482422,3373100,237.39999923706057,240.57440063476557,41.759050818870385
2021-07-19,220.6100006103516,221.88999938964844,213.22000122070312,216.9199981689453,3149300,236.96599960327146,239.85140045166008,39.79223478802835
