Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,google_trend_score,Target
2019-03-14,9.380000114440918,9.529999732971191,9.229999542236328,9.350000381469728,1860900,8.381500005722046,7.267200021743774,72.04680918141001,11,0
2019-03-15,9.050000190734863,9.4399995803833,9.029999732971191,9.399999618530272,2248800,8.451000022888183,7.349800024032592,63.88682430191053,11,1
2019-03-18,9.670000076293944,9.699999809265137,9.18000030517578,9.18000030517578,1495000,8.552000021934509,7.4480000209808335,70.61960774078794,12,0
2019-03-19,9.199999809265137,9.460000038146973,8.800000190734863,8.859999656677246,3672300,8.634000015258788,7.530400018692015,61.290999648939945,12,0
2019-03-20,9.18000030517578,9.399999618530272,9.0,9.140000343322754,1771500,8.731500029563906,7.608800020217894,60.92221482862585,12,1
2019-03-21,9.380000114440918,9.56999969482422,9.149999618530272,9.220000267028809,1704000,8.832000041007996,7.689400024414061,63.30033331893666,12,0
2019-03-22,9.1899995803833,9.479999542236328,9.039999961853027,9.350000381469728,1662200,8.902500009536745,7.760600013732908,59.59020965483245,12,0
2019-03-25,9.029999732971191,9.199999809265137,8.609999656677246,9.1899995803833,2011600,8.95099997520447,7.828600006103515,56.582644397885424,8,0
2019-03-26,8.710000038146973,9.09000015258789,8.569999694824219,9.09000015258789,2022500,8.981999969482423,7.889200010299683,51.03483490797934,8,1
2019-03-27,8.800000190734863,8.829999923706055,8.569999694824219,8.739999771118164,1029800,8.978499984741212,7.948800010681152,52.4470287765864,8,1
2019-03-28,9.079999923706056,9.100000381469728,8.760000228881836,8.819999694824219,1464100,8.978999996185305,8.007400007247924,56.63712698325483,8,1
2019-03-29,9.229999542236328,9.399999618530272,9.149999618530272,9.170000076293944,1841300,8.985499954223634,8.058400001525879,58.73484563149483,8,1
2019-04-01,9.260000228881836,9.31999969482422,9.0600004196167,9.149999618530272,2439300,9.009499979019166,8.107200002670288,59.16038190497375,8,1
2019-04-02,9.350000381469728,9.420000076293944,9.15999984741211,9.270000457763672,1148500,9.042000007629396,8.163600006103517,60.47711715248799,8,1
2019-04-03,9.6899995803833,9.789999961853027,9.399999618530272,9.399999618530272,2387000,9.107499980926516,8.225599994659426,65.06018905887592,8,0
2019-04-04,9.520000457763672,9.739999771118164,9.470000267028809,9.600000381469728,1188700,9.169000005722047,8.285799999237062,61.23658852189588,8,1
2019-04-05,9.84000015258789,9.979999542236328,9.529999732971191,9.529999732971191,2576400,9.238000011444091,8.349400005340577,65.36310610293053,8,1
2019-04-08,10.239999771118164,10.25,9.970000267028809,10.0,2293000,9.307999992370606,8.419800004959107,69.7045466724932,9,0
2019-04-09,10.029999732971191,10.359999656677246,10.0,10.239999771118164,1900800,9.359499979019164,8.482399997711182,65.09173971549585,9,1
2019-04-10,10.149999618530272,10.300000190734863,10.010000228881836,10.010000228881836,1761900,9.398999977111815,8.543399991989137,66.45771535615442,9,0
2019-04-11,9.800000190734863,10.18000030517578,9.760000228881836,10.18000030517578,1861600,9.419999980926514,8.596199998855592,59.18349365235167,9,1
2019-04-12,9.93000030517578,10.09000015258789,9.850000381469728,9.93000030517578,1163100,9.46399998664856,8.650200004577638,60.895589043104366,9,0
2019-04-15,9.59000015258789,10.18000030517578,9.40999984741211,9.989999771118164,2116600,9.459999990463256,8.702000007629396,54.46130494037261,7,1
2019-04-16,9.65999984741211,9.760000228881836,9.5600004196167,9.619999885559082,1174900,9.482999992370605,8.755200004577638,55.50371798962566,7,1
2019-04-17,9.729999542236328,9.779999732971191,9.609999656677246,9.75,898300,9.510499954223633,8.803799991607669,56.5742298195353,7,0
2019-04-18,9.449999809265137,9.84000015258789,9.390000343322754,9.729999542236328,1186800,9.513999938964844,8.846399984359744,51.261638764851945,7,0
2019-04-22,9.279999732971191,9.4399995803833,9.149999618530272,9.43000030517578,1438100,9.51849994659424,8.882399978637697,48.29627771381647,8,1
2019-04-23,9.75,9.859999656677246,9.229999542236328,9.31999969482422,2711600,9.55449995994568,8.928599977493288,55.89300051200556,8,1
2019-04-24,9.829999923706056,10.0,9.640000343322754,9.779999732971191,1299200,9.610499954223634,8.970599975585937,57.049768157983294,8,1
2019-04-25,9.90999984741211,9.989999771118164,9.760000228881836,9.850000381469728,1144900,9.665999937057496,9.016799974441527,58.22952555797046,8,1
2019-04-26,10.43000030517578,10.470000267028809,9.899999618530272,9.920000076293944,4421400,9.733499956130984,9.07179998397827,64.96578005211029,8,0
2019-04-29,10.210000038146973,10.489999771118164,10.199999809265137,10.380000114440918,2043500,9.782499980926517,9.122799987792968,60.51900631396793,24,0
2019-04-30,10.039999961853027,10.289999961853027,9.800000190734863,10.289999961853027,2668000,9.821499967575075,9.17059998512268,57.25760569110502,24,1
2019-05-01,12.979999542236328,13.199999809265137,12.0,12.300000190734863,15852500,10.002999925613404,9.27899997711182,78.66805182026977,24,0
2019-05-02,12.93000030517578,13.039999961853027,12.359999656677246,12.399999618530272,3634000,10.164999961853033,9.392999982833862,77.95289724110671,24,1
2019-05-03,13.829999923706056,13.880000114440918,12.93000030517578,12.93000030517578,4101400,10.380499935150148,9.522199983596805,81.25603459894919,24,0
2019-05-06,13.75,13.899999618530272,13.43000030517578,13.5,2482600,10.575999927520757,9.641599979400636,80.10714501447974,12,1
2019-05-07,14.210000038146973,14.289999961853027,13.649999618530272,13.649999618530272,3277600,10.774499940872197,9.764599971771242,81.70862664178323,12,0
2019-05-08,13.93000030517578,14.31999969482422,13.550000190734863,14.270000457763672,2366500,10.969499969482422,9.881399974823,77.6127904887099,12,0
2019-05-09,13.5600004196167,13.90999984741211,13.1899995803833,13.829999923706056,2544000,11.140000009536744,9.97519998550415,72.44492404349593,12,1
2019-05-10,14.020000457763672,14.130000114440918,13.420000076293944,13.449999809265137,2635600,11.351000022888185,10.07420000076294,74.70037328545766,12,0
2019-05-13,13.6899995803833,13.949999809265137,13.270000457763672,13.649999618530272,2320000,11.53899998664856,10.16599998474121,70.25747959518743,13,1
2019-05-14,14.020000457763672,14.15999984741211,13.75,13.75,2137800,11.76050000190735,10.27079999923706,72.04785062308713,13,1
2019-05-15,14.579999923706056,14.640000343322754,13.93000030517578,13.960000038146973,2890200,12.006500005722048,10.38840000152588,74.81805462529148,13,1
2019-05-16,14.81999969482422,14.949999809265137,14.199999809265137,14.649999618530272,2390400,12.261000013351444,10.517199993133548,75.91951692496816,13,0
2019-05-17,14.649999618530272,14.890000343322754,14.40999984741211,14.75,1779000,12.5210000038147,10.644399986267093,73.4681821534311,13,0
2019-05-20,14.3100004196167,14.649999618530272,13.850000381469728,14.579999923706056,2233400,12.772500038146974,10.761399993896486,68.69109576812848,12,1
2019-05-21,14.880000114440918,15.0,14.279999732971191,14.399999618530272,2009700,13.029000043869022,10.882199993133549,71.9804210179415,12,1
2019-05-22,15.220000267028809,15.25,14.829999923706056,14.859999656677246,2385300,13.29850006103516,11.006599998474124,73.75186175429572,12,0
2019-05-23,14.68000030517578,15.149999618530272,14.460000038146973,15.100000381469728,2663200,13.537000083923344,11.113000011444091,66.55497233123323,12,1
2019-05-24,15.359999656677246,15.399999618530272,14.789999961853027,14.789999961853027,2498100,13.783500051498416,11.232600002288818,70.46363619367116,12,1
2019-05-28,15.8100004196167,15.9399995803833,15.390000343322754,15.390000343322754,3642100,14.063500070571902,11.367800006866457,72.73454139882062,16,1
2019-05-29,16.290000915527344,16.290000915527344,15.489999771118164,15.800000190734863,2525700,14.376000118255616,11.500200023651123,74.947185757053,16,0
2019-05-30,15.770000457763672,15.989999771118164,14.899999618530272,15.920000076293944,10071800,14.515500164031982,11.631600036621094,68.46509992439401,16,0
2019-05-31,15.170000076293944,15.399999618530272,14.5600004196167,15.399999618530272,5425100,14.62750015258789,11.751400032043456,61.82111324762938,16,1
2019-06-03,15.710000038146973,15.770000457763672,14.970000267028809,15.09000015258789,2532800,14.721500158309937,11.878000030517578,65.10335156188869,14,1
2019-06-04,15.970000267028809,16.290000915527344,15.8100004196167,15.920000076293944,2758800,14.832500171661374,12.013600044250486,66.59255751590136,14,0
2019-06-05,15.920000076293944,16.110000610351562,15.520000457763672,16.0,2344900,14.918000173568725,12.15140005111694,66.00916893412702,14,0
2019-06-06,15.68000030517578,16.059999465942383,15.529999732971191,15.949999809265137,3333100,15.005500173568723,12.29080005645752,63.1494355002949,14,1
2019-06-07,16.360000610351562,16.8700008392334,15.710000038146973,15.710000038146973,3386500,15.145500183105463,12.442000064849854,67.45201023011539,14,0
2019-06-10,16.190000534057617,16.850000381469727,16.100000381469727,16.780000686645508,3248600,15.254000186920164,12.584200077056884,65.39629885501718,18,1
2019-06-11,17.06999969482422,17.149999618530273,16.270000457763672,16.40999984741211,4033000,15.42300019264221,12.74100008010864,70.42157677998702,18,1
2019-06-12,17.079999923706055,17.549999237060547,17.010000228881836,17.219999313354492,4271700,15.57600016593933,12.897400074005128,70.47405193739311,18,1
2019-06-13,17.510000228881836,17.68000030517578,16.709999084472656,17.5,4329700,15.72250018119812,13.060600070953369,72.71554558454686,18,0
2019-06-14,17.329999923706055,17.479999542236328,17.0,17.40999984741211,2648100,15.84800019264221,13.213400077819822,70.30932332518161,18,1
2019-06-17,17.75,17.790000915527344,17.149999618530273,17.459999084472656,2866600,16.0030002117157,13.37800006866455,72.58861674198035,19,1
2019-06-18,18.799999237060547,19.1299991607666,17.920000076293945,17.950000762939453,4731900,16.22750015258789,13.557200050354002,77.28368867194534,19,0
2019-06-19,18.6299991607666,19.059999465942383,18.0,19.01000022888184,4293600,16.415000104904173,13.725000038146971,75.04257521348819,19,0
2019-06-20,18.39999961853028,18.739999771118164,18.14999961853028,18.39999961853028,3349300,16.574000072479247,13.892400035858154,72.00047241221922,19,0
2019-06-21,17.639999389648438,18.299999237060547,17.6299991607666,18.21999931335449,3101200,16.72200002670288,14.04220003128052,62.923327433175245,19,0
2019-06-24,17.489999771118164,18.299999237060547,17.459999084472656,17.649999618530273,2626400,16.828500032424927,14.196000022888184,61.28121677163892,16,0
2019-06-25,16.290000915527344,17.469999313354492,16.149999618530273,17.420000076293945,4261500,16.85250005722046,14.323200035095216,50.03217596094901,16,1
2019-06-26,16.790000915527344,16.940000534057617,16.31999969482422,16.399999618530273,2455500,16.877500057220463,14.467200050354004,53.834745803503445,16,1
2019-06-27,17.920000076293945,18.06999969482422,16.899999618530273,16.90999984741211,2712900,16.985000038146975,14.63240005493164,61.04909436982734,16,1
2019-06-28,18.229999542236328,18.280000686645508,17.639999389648438,17.959999084472656,6928800,17.138000011444092,14.802400054931642,62.76805194658323,16,1
2019-07-01,18.299999237060547,18.8799991607666,18.14999961853028,18.799999237060547,3406100,17.267499971389768,14.979400043487551,63.16337065468198,14,1
2019-07-02,18.559999465942383,18.65999984741211,17.959999084472656,18.25,1980400,17.39699993133545,15.165000038146976,64.66412538081578,14,1
2019-07-03,18.96999931335449,19.229999542236328,18.670000076293945,18.670000076293945,1891200,17.54949989318848,15.349400024414066,66.95070674880888,14,1
2019-07-05,19.63999938964844,19.71999931335449,18.559999465942383,19.01000022888184,2474200,17.747499847412108,15.545600013732916,70.32956916526885,14,1
2019-07-08,19.96999931335449,20.18000030517578,19.280000686645508,19.6299991607666,3775300,17.92799978256226,15.746800003051764,71.8558022903063,17,1
2019-07-09,20.420000076293945,20.59000015258789,19.86000061035156,20.0,3685200,18.139499759674077,15.946599998474127,73.83251307768961,17,0
2019-07-10,19.88999938964844,20.670000076293945,19.09000015258789,20.57999992370605,4919000,18.280499744415284,16.140199985504157,67.79319087051829,17,0
2019-07-11,19.479999542236328,20.3700008392334,19.21999931335449,20.01000022888184,4329700,18.4004997253418,16.32899997711182,63.468167533543216,17,1
2019-07-12,19.670000076293945,19.93000030517578,19.31999969482422,19.56999969482422,3275500,18.5084997177124,16.462799987792973,64.59541104998051,17,0
2019-07-15,19.65999984741211,19.89999961853028,19.280000686645508,19.81999969482422,2478800,18.624999713897704,16.5973999786377,64.48263189255633,18,1
2019-07-16,20.350000381469727,20.59000015258789,19.520000457763672,19.71999931335449,3761300,18.75499973297119,16.727799987792974,68.56127973395462,18,0
2019-07-17,20.190000534057617,20.540000915527344,20.100000381469727,20.309999465942383,2310500,18.824499797821048,16.856599998474124,66.64997366076103,18,1
2019-07-18,20.65999984741211,20.770000457763672,20.030000686645508,20.14999961853028,5942900,18.92599983215332,16.98559999465943,69.35272177955353,18,1
2019-07-19,20.809999465942383,21.170000076293945,20.57999992370605,20.71999931335449,3346100,19.046499824523924,17.123199977874762,70.18323682204309,18,1
2019-07-22,21.26000022888184,21.280000686645508,20.68000030517578,21.030000686645508,3009900,19.227499866485594,17.277199974060064,72.58358395378711,22,0
2019-07-23,19.64999961853028,21.51000022888184,19.13999938964844,21.3799991607666,5561600,19.335499858856203,17.389799957275393,55.39978719945008,22,1
2019-07-24,20.020000457763672,20.06999969482422,19.36000061035156,19.64999961853028,2537400,19.521999835968018,17.516399974823,57.8683841401116,22,0
2019-07-25,19.799999237060547,20.459999084472656,19.71999931335449,20.450000762939453,2602300,19.67249975204468,17.631999950408936,55.887606033146376,22,1
2019-07-26,20.799999237060547,20.84000015258789,19.799999237060547,19.88999938964844,3104600,19.816499710083008,17.75639993667603,62.21810323712468,22,1
2019-07-29,21.200000762939453,21.31999969482422,20.13999938964844,21.0,3592800,19.964999771118165,17.88399995803833,64.41776902310728,53,1
