Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,google_trend_score,Target
2019-03-14,38.54999923706055,39.7599983215332,38.040000915527344,39.369998931884766,406400,36.48250007629395,34.21680027008057,55.04112590541611,18,1
2019-03-15,38.63999938964844,39.56999969482422,38.5099983215332,38.619998931884766,637000,36.86800003051758,34.392200241088865,55.28708034340886,18,0
2019-03-18,37.880001068115234,39.59999847412109,37.40999984741211,38.88999938964844,700600,37.18600006103516,34.589400253295906,52.66690069231995,17,0
2019-03-19,37.2400016784668,38.29999923706055,36.720001220703125,38.09000015258789,545800,37.427500152587896,34.72880027770997,50.496594000185695,17,0
2019-03-20,37.09999847412109,37.4900016784668,35.91999816894531,37.41999816894531,495300,37.68300008773804,34.786400222778326,50.01109005035036,17,1
2019-03-21,37.86000061035156,38.400001525878906,36.63999938964844,36.63999938964844,531200,38.017000102996825,34.863400268554685,52.67130501281518,17,0
2019-03-22,35.59000015258789,38.0,35.18000030517578,37.56999969482422,708900,38.21300010681152,34.84060028076171,44.97306621677061,17,0
2019-03-25,34.189998626708984,35.91299819946289,33.54999923706055,35.400001525878906,761200,37.93999996185303,34.83300025939942,40.99363520991687,13,1
2019-03-26,34.83000183105469,35.20000076293945,34.30500030517578,34.72999954223633,489500,37.8715000152588,34.82660026550293,43.456765865653885,13,0
2019-03-27,34.209999084472656,35.130001068115234,33.61000061035156,34.849998474121094,396400,37.74549999237061,34.82780021667481,41.64321800865622,13,1
2019-03-28,34.93000030517578,35.17499923706055,34.099998474121094,34.349998474121094,290800,37.722500038146975,34.81860023498536,44.53784534093123,13,1
2019-03-29,35.720001220703125,35.97999954223633,34.959999084472656,35.45000076293945,444900,37.51000003814698,34.82500022888184,47.60856829314047,13,0
2019-04-01,35.45000076293945,36.34999847412109,34.90999984741211,36.25,431500,37.28650016784668,34.81640022277833,46.65776770133356,16,1
2019-04-02,37.900001525878906,38.34000015258789,35.43000030517578,35.43000030517578,812000,37.138000297546384,34.83180023193359,55.36812309483847,16,1
2019-04-03,38.2400016784668,38.35200119018555,37.52000045776367,38.220001220703125,458300,37.130500411987306,34.93500022888183,56.43137487811031,16,0
2019-04-04,38.150001525878906,38.49100112915039,37.20899963378906,38.15999984741211,413200,37.10300045013428,35.07000026702881,56.05072906925517,16,1
2019-04-05,38.41999816894531,38.5099983215332,37.90999984741211,38.369998931884766,359000,37.13900032043457,35.19260021209716,56.98805219710494,16,1
2019-04-08,38.66999816894531,39.38999938964844,37.369998931884766,38.41999816894531,456900,37.12050018310547,35.30200016021728,57.88373419108208,16,0
2019-04-09,37.68000030517578,38.869998931884766,37.5099983215332,38.65999984741211,408300,37.03400020599366,35.43220016479492,53.16256472016752,16,1
2019-04-10,38.81999969482422,38.84000015258789,37.68000030517578,37.86000061035156,357300,37.00350017547608,35.58920017242431,57.46482173696278,16,0
2019-04-11,37.5099983215332,39.290000915527344,36.75,38.83000183105469,547500,36.95150012969971,35.694600105285645,51.59939431952151,16,1
2019-04-12,37.90999984741211,38.29999923706055,37.38999938964844,37.9900016784668,335600,36.91500015258789,35.804200096130366,53.17115222593591,16,0
2019-04-15,37.150001525878906,38.2400016784668,36.63999938964844,38.0,341000,36.87850017547607,35.90880012512207,49.85825759665488,18,1
2019-04-16,39.08000183105469,40.93999862670898,38.43199920654297,38.75,1162500,36.97050018310547,36.03880012512207,57.158332917879655,18,0
2019-04-17,36.43000030517578,39.75,35.150001525878906,39.11000061035156,1586000,36.93700027465821,36.1186001586914,47.03310131392141,18,0
2019-04-18,36.2599983215332,36.7599983215332,35.150001525878906,36.72999954223633,530400,36.85700016021729,36.19120010375976,46.46445942404511,18,1
2019-04-22,37.25,37.41999816894531,35.880001068115234,36.27999877929688,389800,36.94000015258789,36.34060009002684,50.23760153513826,17,1
2019-04-23,38.68000030517578,38.86000061035156,36.94499969482422,37.22999954223633,548400,37.16450023651123,36.50640010833739,55.15422945983313,17,0
2019-04-24,38.56999969482422,39.0,37.83000183105469,38.93000030517578,370800,37.3515001296997,36.65520011901855,54.706466308824254,17,1
2019-04-25,39.560001373291016,39.77999877929688,38.119998931884766,38.56999969482422,631500,37.61900024414062,36.8136001586914,58.010438527623805,17,1
2019-04-26,41.02000045776367,41.18999862670898,39.34700012207031,39.619998931884766,703500,37.923500251770015,37.01180015563964,62.36993640480634,17,0
2019-04-29,40.27999877929688,42.20000076293945,39.68000030517578,41.33000183105469,640200,38.151500129699706,37.198800125122055,59.02494120130557,17,0
2019-04-30,40.18999862670898,43.0,38.5,39.72999954223633,1300200,38.38850002288818,37.37220008850096,58.61321268348396,17,0
2019-05-01,38.81999969482422,40.47999954223633,38.2599983215332,40.18000030517578,593300,38.43449993133545,37.50040008544921,52.598555619770494,17,1
2019-05-02,40.27999877929688,40.35499954223633,38.54800033569336,38.81999969482422,553600,38.53649978637695,37.66620006561278,57.592822541463015,17,1
2019-05-03,40.56999969482422,41.040000915527344,39.93999862670898,40.77999877929688,448600,38.65749969482422,37.85400005340575,58.52752123727762,17,1
2019-05-06,42.09000015258789,42.20000076293945,39.51599884033203,40.18999862670898,601100,38.84099979400634,38.06240005493163,63.11628744113116,15,0
2019-05-07,39.15999984741211,42.7400016784668,38.77999877929688,42.7400016784668,507800,38.865499877929686,38.052600021362295,51.3269361509724,15,1
2019-05-08,39.86000061035156,40.790000915527344,38.88999938964844,39.0,400200,38.97449989318847,38.125800018310535,53.55879867495705,15,1
2019-05-09,39.9900016784668,40.130001068115234,38.36000061035156,39.16999816894531,413300,39.0329999923706,38.19100006103515,53.98083571950245,15,1
2019-05-10,40.59000015258789,40.790000915527344,38.93000030517578,39.900001525878906,344500,39.18700008392333,38.29500007629394,55.96961908604101,15,0
2019-05-13,37.75,39.68000030517578,37.119998931884766,38.70000076293945,620800,39.17900009155274,38.25060005187988,45.865703454967424,11,0
2019-05-14,37.619998931884766,38.69499969482422,37.150001525878906,38.150001525878906,533900,39.20249996185303,38.20460006713867,45.46113605458713,11,1
2019-05-15,38.66999816894531,38.77999877929688,37.13999938964844,37.52000045776367,278300,39.18199977874756,38.16060005187988,49.347391868006056,11,1
2019-05-16,39.43999862670898,39.900001525878906,38.75,38.790000915527344,455400,39.33249969482421,38.18160003662109,52.04598232174258,11,0
2019-05-17,38.83000183105469,39.380001068115234,38.24800109863281,38.95000076293945,296800,39.46099987030029,38.18420005798339,49.783217677316536,11,0
2019-05-20,37.68999862670898,38.45000076293945,37.52000045776367,38.400001525878906,276900,39.482999801635735,38.18400001525879,45.77760931886073,11,1
2019-05-21,39.43000030517578,39.54999923706055,37.84999847412109,38.20000076293945,318000,39.520499801635744,38.19180000305176,52.11117116851496,11,0
2019-05-22,38.81999969482422,39.76100158691406,38.400001525878906,39.400001525878906,308500,39.53299980163575,38.18000000000001,49.91015341969492,11,0
2019-05-23,36.810001373291016,38.79999923706055,36.18999862670898,38.34000015258789,529400,39.39549980163575,38.12760002136231,43.404673858404365,11,1
2019-05-24,37.0,37.46900177001953,36.45000076293945,37.0,303600,39.19449977874756,38.09660003662109,44.14578916404822,11,0
2019-05-28,36.720001220703125,37.5,36.09000015258789,37.130001068115234,346400,39.01649990081788,38.05820007324219,43.24701270493116,10,1
2019-05-29,36.86000061035156,37.28499984741211,35.7599983215332,36.43000030517578,355000,38.85000000000001,38.03780006408692,43.8624314076297,10,0
2019-05-30,36.59000015258789,37.2400016784668,36.09999847412109,36.84999847412109,235000,38.73850002288818,38.02480003356934,42.89632471693205,10,0
2019-05-31,35.56999969482422,36.47999954223633,35.290000915527344,36.0,306100,38.50300006866455,37.9942000579834,39.368538718289045,10,1
2019-06-03,35.9900016784668,36.720001220703125,35.04999923706055,35.4900016784668,381100,38.27400016784668,37.956800079345705,41.501877052099616,19,1
2019-06-04,37.2599983215332,37.41999816894531,36.150001525878906,36.4900016784668,357500,38.03250007629395,37.99020004272461,47.5154066566617,19,1
2019-06-05,37.52999877929688,38.0,36.90999984741211,37.43000030517578,269400,37.95100002288819,38.05700004577636,48.7222831083111,19,0
2019-06-06,37.25,37.56999969482422,36.720001220703125,37.45000076293945,305900,37.82049999237061,38.10540000915526,47.502387313670575,19,1
2019-06-07,42.880001068115234,44.209999084472656,40.58000183105469,40.58000183105469,1866600,37.96499996185303,38.27880004882811,65.95851601569835,19,1
2019-06-10,44.380001068115234,45.2400016784668,43.40999984741211,43.66999816894531,1124000,38.1545000076294,38.467800064086894,69.07769554908666,20,0
2019-06-11,43.52000045776367,45.34999847412109,41.4900016784668,45.29999923706055,709300,38.44300003051759,38.6238000488281,65.37888907701905,20,1
2019-06-12,43.52999877929688,43.86000061035156,42.040000915527344,43.63999938964844,418200,38.73850002288819,38.78540000915525,65.40208366887742,20,1
2019-06-13,44.2599983215332,44.5,43.040000915527344,43.650001525878906,615600,39.018000030517584,38.91259994506834,67.13341613764801,20,0
2019-06-14,43.27000045776367,44.34000015258789,42.86000061035156,44.310001373291016,351100,39.20950012207032,39.01319992065428,62.56114897375128,20,1
2019-06-17,47.06999969482422,47.43000030517578,43.33000183105469,44.0,954400,39.6215000152588,39.19159988403319,70.78584884539598,20,1
2019-06-18,48.20000076293945,48.20000076293945,44.709999084472656,47.45000076293945,1164600,40.14700012207032,39.387199935913074,72.70603859917111,20,0
2019-06-19,46.95000076293945,48.29999923706055,46.630001068115234,47.97999954223633,404000,40.52300014495851,39.552799987792966,67.42648460332474,20,0
2019-06-20,44.34999847412109,47.900001525878906,43.86000061035156,47.560001373291016,876500,40.79950008392335,39.68619995117188,57.99340008645228,20,1
2019-06-21,45.40999984741211,46.0,43.14500045776367,44.220001220703125,884600,41.2295000076294,39.81799995422364,60.42431115893229,20,0
2019-06-24,43.34999847412109,45.79999923706055,43.08000183105469,45.650001525878906,377800,41.546999931335456,39.93479995727538,53.896630211993646,18,1
2019-06-25,43.97999954223633,44.95000076293945,43.0,43.5,480500,41.90999984741212,40.05619995117187,55.48062845461245,18,0
2019-06-26,43.91999816894531,44.79600143432617,43.650001525878906,43.93999862670898,290200,42.26299972534179,40.1915998840332,55.28580544205313,18,1
2019-06-27,45.36000061035156,45.53499984741211,44.0099983215332,44.20000076293945,339800,42.70149974822998,40.31719985961914,59.00631609207904,18,1
2019-06-28,47.09999847412109,47.79999923706055,45.58000183105469,45.58000183105469,1961900,43.277999687194814,40.53059982299804,63.0112634087142,18,1
