Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,google_trend_score,Target
2019-03-14,19.33066749572754,19.69266700744629,19.21933364868164,19.49666786193848,106551000,19.61300001144409,20.50944004058838,44.2390935814526,19,0
2019-03-15,18.36199951171875,18.9146671295166,18.293333053588867,18.90066719055176,221782500,19.51853332519531,20.463186683654783,37.576326912488206,19,0
2019-03-18,17.965999603271484,18.536666870117188,17.81999969482422,18.39999961853028,154215000,19.39056663513184,20.422026672363284,35.2397200035459,17,0
2019-03-19,17.83133316040039,18.21999931335449,17.56399917602539,17.833332061767578,177009000,19.26333332061768,20.355066680908205,34.455074463919175,17,1
2019-03-20,18.239999771118164,18.33133316040039,17.753332138061523,17.979333877563477,103623000,19.16679992675781,20.27325332641601,38.90107090015857,17,1
2019-03-21,18.26799964904785,18.43000030517578,17.89666748046875,18.17333221435547,89206500,19.10943326950073,20.19147998809815,39.20534647312638,17,0
2019-03-22,17.635332107543945,18.18666648864746,17.600000381469727,18.17200088500977,131184000,19.00883321762085,20.092813301086423,34.96787462235873,17,0
2019-03-25,17.3613338470459,17.545333862304688,16.964000701904297,17.31399917602539,153225000,18.88099994659424,19.98007999420165,33.28973238248829,15,1
2019-03-26,17.851333618164062,18.017332077026367,17.6286678314209,17.62933349609375,110263500,18.78070001602173,19.8740933227539,38.9338116015355,15,1
2019-03-27,18.32200050354004,18.357999801635746,17.8786678314209,17.916667938232422,131688000,18.64766664505005,19.79466667175293,43.84816954832064,15,1
2019-03-28,18.57466697692871,18.68866729736328,18.34000015258789,18.477333068847656,101611500,18.510133361816408,19.706920013427727,46.34448243921881,15,1
2019-03-29,18.65733337402344,18.67733383178711,18.299999237060547,18.57999992370605,89869500,18.46036672592164,19.618666687011714,47.17197772484072,15,1
2019-04-01,19.27866744995117,19.280000686645508,18.75200080871582,18.841333389282227,121656000,18.47310009002686,19.54116004943847,53.03481719189501,21,0
2019-04-02,19.058666229248047,19.29599952697754,18.92533302307129,19.21999931335449,82183500,18.50423336029053,19.5193200302124,50.88159442120868,21,1
2019-04-03,19.45400047302246,19.744667053222656,19.14466667175293,19.15466690063477,118791000,18.556133365631105,19.50984004974365,54.45965914160795,21,0
2019-04-04,17.851999282836914,18.07999992370605,17.37266731262207,17.459333419799805,355810500,18.52676668167114,19.48342670440673,41.32313940409793,21,1
2019-04-05,18.33066749572754,18.406667709350582,17.74066734313965,17.99066734313965,195574500,18.496166706085205,19.461360054016115,45.54947439304264,21,0
2019-04-08,18.21333312988281,18.74399948120117,18.029333114624023,18.512666702270508,156156000,18.437100028991697,19.429573364257816,44.69955915957173,16,0
2019-04-09,18.15399932861328,18.33333206176757,17.974000930786133,18.11000061035156,88560000,18.400266647338864,19.39748001098633,44.24991771283755,16,1
2019-04-10,18.40399932861328,18.558666229248047,18.19266700744629,18.44933319091797,105919500,18.35726661682129,19.368946647644048,46.683506496426745,16,0
2019-04-11,17.89466667175293,18.03333282470703,17.706666946411133,17.886667251586914,147538500,18.28546657562256,19.31514663696289,42.60322303106793,16,0
2019-04-12,17.84666633605957,18.1299991607666,17.788667678833008,18.014667510986328,101190000,18.2596999168396,19.262719955444336,42.228628632114805,16,0
