Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,google_trend_score,Target
2019-03-14,20.82299995422364,20.958999633789062,20.339000701904297,20.43199920654297,12190000,18.87180004119873,17.070180015563963,75.26108291102231,70,0
2019-03-15,20.597999572753903,20.94099998474121,20.36199951171875,20.886999130249023,23373000,19.01909999847412,17.206940002441403,71.24128125665378,70,0
2019-03-18,20.57699966430664,20.59199905395508,20.145000457763672,20.450000762939453,12488000,19.156999969482417,17.358899993896483,70.86086467444768,69,0
2019-03-19,20.208999633789062,20.799999237060547,19.765300750732425,20.770000457763672,22154000,19.260949993133547,17.486959991455077,64.37374879917967,69,0
2019-03-20,20.13400077819824,20.309999465942383,19.87299919128418,20.05299949645996,14016000,19.371600055694586,17.60086000442505,63.10578788414813,69,1
2019-03-21,20.5,20.520000457763672,19.881500244140625,20.03199958801269,17210000,19.504250049591068,17.71998001098633,66.56667074237279,69,0
2019-03-22,19.875,20.4689998626709,19.86100006103516,20.440000534057617,15301000,19.57985000610352,17.820240001678467,56.772816461142895,69,1
2019-03-25,20.145000457763672,20.27499961853028,19.64699935913086,19.80500030517578,12575000,19.649600028991696,17.92660001754761,59.54211122132841,70,1
2019-03-26,20.437000274658203,20.74099922180176,20.27300071716309,20.363000869750977,11659000,19.74630002975464,18.036480026245123,62.35120408859839,70,0
2019-03-27,20.007999420166016,20.57200050354004,19.660999298095703,20.56599998474121,10204000,19.80069999694824,18.1384400177002,56.17955227994504,70,1
2019-03-28,20.34499931335449,20.375,19.700000762939453,20.08300018310547,11140000,19.8721999168396,18.23673999786377,59.5653898591367,70,1
2019-03-29,20.66200065612793,20.75,20.319000244140625,20.58799934387207,8101000,19.947699928283686,18.333480014801022,62.500540154958976,70,0
2019-04-01,20.60400009155273,21.01000022888184,20.312000274658203,20.843000411987305,11032000,20.045549964904783,18.430180015563963,61.619189226253646,68,0
