Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,google_trend_score,Target
2020-11-27,98.3000030517578,98.5,97.6999969482422,98.0,41620,97.125,97.22540039062498,65.4856105479205,0,1
2020-11-30,98.8000030517578,99.0,98.26000213623048,98.8000030517578,162370,97.25,97.22340042114256,70.28273347835965,0,0
2020-12-01,98.8000030517578,98.8000030517578,98.1999969482422,98.6999969482422,139430,97.375,97.2274005126953,70.28273347835963,0,0
2020-12-02,98.6999969482422,98.8499984741211,98.4000015258789,98.8000030517578,144100,97.46499977111816,97.22540039062496,68.08753333568241,0,0
2020-12-03,98.6999969482422,98.8000030517578,98.5999984741211,98.8000030517578,51320,97.55499954223636,97.2294003295898,68.08753333568242,0,1
2020-12-04,98.8000030517578,98.9000015258789,98.5999984741211,98.8000030517578,40540,97.60999984741213,97.25140045166012,69.20311566614069,0,1
2020-12-07,99.4000015258789,99.8000030517578,98.6999969482422,98.8000030517578,208530,97.72000007629394,97.27740051269528,74.87743266839124,0,0
2020-12-08,98.5999984741211,99.8000030517578,98.3000030517578,99.4000015258789,229640,97.81500015258788,97.28340042114256,59.211990589873054,0,1
2020-12-09,99.1999969482422,99.6999969482422,98.4000015258789,98.9000015258789,339430,97.925,97.31140029907225,65.10803009443401,0,0
2020-12-10,99.0999984741211,99.3000030517578,98.8000030517578,99.3000030517578,760680,98.03999977111816,97.3374002075195,63.46151313860567,0,1
2020-12-11,99.4000015258789,99.5999984741211,99.0999984741211,99.5999984741211,90000,98.1599998474121,97.37340026855466,66.22139413319597,0,1
2020-12-14,99.8000030517578,99.8000030517578,99.4000015258789,99.5999984741211,198250,98.30499992370603,97.42140029907225,69.52648227814666,0,0
2020-12-15,99.6999969482422,100.3000030517578,99.0,99.6999969482422,116240,98.43999977111817,97.47340026855466,67.74185329827424,0,0
2020-12-16,99.4499969482422,100.0,99.4000015258789,99.5,119160,98.55749969482424,97.52640014648436,63.36327154886539,0,1
2020-12-17,99.6999969482422,100.0,99.4499969482422,99.8000030517578,148360,98.6724994659424,97.57840011596676,65.74752813079522,0,0
2020-12-18,99.5999984741211,99.8000030517578,99.5,99.8000030517578,86900,98.79249954223634,97.6270001220703,63.95466723021081,0,1
2020-12-21,99.6999969482422,100.0,99.5999984741211,99.8000030517578,53280,98.9224994659424,97.67100006103514,64.982993353121,0,1
2020-12-22,100.0,100.3000030517578,99.6999969482422,100.3000030517578,75560,99.0474994659424,97.725,67.93819288343732,0,1
2020-12-23,100.3000030517578,100.3000030517578,99.9499969482422,100.3000030517578,235370,99.18249969482424,97.79100006103516,70.60936257866435,0,1
2020-12-24,100.4000015258789,101.0,100.0999984741211,100.8000030517578,209300,99.32249984741212,97.86300003051758,71.46281057635366,0,1
2020-12-28,100.8000030517578,101.8000030517578,100.4000015258789,101.0999984741211,406790,99.44749984741212,97.94300003051758,74.63562831933585,0,0
2020-12-29,100.5999984741211,101.0999984741211,100.3000030517578,101.0,178460,99.53749961853028,98.01899993896484,70.4197196834906,0,1
2020-12-30,100.6999969482422,100.8000030517578,100.1999969482422,100.4000015258789,315270,99.6324993133545,98.09699981689457,71.29283854458593,0,0
2020-12-31,100.0999984741211,100.6999969482422,100.0999984741211,100.6999969482422,126620,99.70249938964844,98.16499984741212,59.87336223670597,0,1
2021-01-04,100.4000015258789,100.8000030517578,100.1999969482422,100.3000030517578,117270,99.78749961853026,98.24099990844728,63.05949129178772,0,0
