Datetime,open,high,low,close,volume
2022-12-21 14:30:00+00:00,35.310001373291016,36.09049987792969,34.79629898071289,35.71500015258789,1903051
2022-12-21 15:30:00+00:00,35.72999954223633,36.099998474121094,35.510101318359375,35.689998626708984,938824
2022-12-21 16:30:00+00:00,35.70500183105469,35.779998779296875,35.349998474121094,35.540000915527344,608056
2022-12-21 17:30:00+00:00,35.564998626708984,35.61989974975586,35.27000045776367,35.31999969482422,537666
2022-12-21 18:30:00+00:00,35.310001373291016,35.999900817871094,35.27000045776367,35.75,734379
2022-12-21 19:30:00+00:00,35.75,35.880001068115234,35.08000183105469,35.15999984741211,789855
2022-12-21 20:30:00+00:00,35.165000915527344,35.2400016784668,35.029998779296875,35.13999938964844,735013
2022-12-22 14:30:00+00:00,34.93000030517578,35.346500396728516,33.279998779296875,33.77000045776367,3177238
2022-12-22 15:30:00+00:00,33.7400016784668,34.27000045776367,33.369998931884766,33.60499954223633,1074306
2022-12-22 16:30:00+00:00,33.56999969482422,33.959999084472656,33.2400016784668,33.3223991394043,857672
2022-12-22 17:30:00+00:00,33.29999923706055,33.569698333740234,32.95000076293945,33.54359817504883,1309587
2022-12-22 18:30:00+00:00,33.540000915527344,34.095001220703125,33.38010025024414,33.939998626708984,1045341
2022-12-22 19:30:00+00:00,33.93330001831055,34.777198791503906,33.529998779296875,34.720001220703125,1186924
2022-12-22 20:30:00+00:00,34.720001220703125,34.7775993347168,34.310001373291016,34.56999969482422,863040
2022-12-23 14:30:00+00:00,34.77000045776367,34.97999954223633,33.66999816894531,34.81999969482422,1810808
2022-12-23 15:30:00+00:00,34.81999969482422,35.97999954223633,34.79399871826172,35.160499572753906,2034117
2022-12-23 16:30:00+00:00,35.165000915527344,35.81999969482422,35.165000915527344,35.7400016784668,708503
2022-12-23 17:30:00+00:00,35.744998931884766,35.88999938964844,35.130001068115234,35.209999084472656,817506
2022-12-23 18:30:00+00:00,35.189998626708984,35.59000015258789,35.16999816894531,35.369998931884766,672152
2022-12-23 19:30:00+00:00,35.38999938964844,35.44499969482422,35.099998474121094,35.22999954223633,687362
2022-12-23 20:30:00+00:00,35.2400016784668,35.5099983215332,35.10490036010742,35.505001068115234,746063
2022-12-27 14:30:00+00:00,34.5,34.560001373291016,32.77000045776367,33.75,3254493
2022-12-27 15:30:00+00:00,33.7599983215332,34.45000076293945,33.349998474121094,33.68000030517578,1324266
2022-12-27 16:30:00+00:00,33.70000076293945,33.849998474121094,33.130001068115234,33.22999954223633,1059193
2022-12-27 17:30:00+00:00,33.217098236083984,33.369998931884766,32.970001220703125,33.13999938964844,1072726
2022-12-27 18:30:00+00:00,33.154998779296875,33.16999816894531,32.619998931884766,32.869998931884766,1544890
2022-12-27 19:30:00+00:00,32.890499114990234,32.890499114990234,32.439998626708984,32.540000915527344,1353509
2022-12-27 20:30:00+00:00,32.54999923706055,32.7599983215332,32.5099983215332,32.650001525878906,1038550
2022-12-28 14:30:00+00:00,32.58000183105469,33.47999954223633,32.20000076293945,32.27000045776367,2904061
2022-12-28 15:30:00+00:00,32.25,32.400001525878906,31.836299896240234,32.2599983215332,1243373
2022-12-28 16:30:00+00:00,32.279998779296875,32.380001068115234,31.94179916381836,32.099998474121094,647617
2022-12-28 17:30:00+00:00,32.12799835205078,33.150001525878906,32.12799835205078,33.02000045776367,845076
2022-12-28 18:30:00+00:00,33.0,33.20000076293945,32.7599983215332,32.779998779296875,721765
2022-12-28 19:30:00+00:00,32.779998779296875,32.81999969482422,32.310001373291016,32.47999954223633,682447
2022-12-28 20:30:00+00:00,32.47999954223633,32.58000183105469,32.369998931884766,32.529998779296875,554211
2022-12-29 14:30:00+00:00,33.45500183105469,35.33000183105469,33.369998931884766,34.88999938964844,2924050
2022-12-29 15:30:00+00:00,34.9015007019043,35.2400016784668,34.5099983215332,34.74530029296875,1199228
2022-12-29 16:30:00+00:00,34.7400016784668,35.150001525878906,34.41999816894531,34.459999084472656,824398
2022-12-29 17:30:00+00:00,34.462100982666016,34.880001068115234,34.310001373291016,34.75040054321289,599415
2022-12-29 18:30:00+00:00,34.7599983215332,35.060001373291016,34.72999954223633,34.91999816894531,563447
2022-12-29 19:30:00+00:00,34.90999984741211,35.0,34.58000183105469,34.95000076293945,637592
2022-12-29 20:30:00+00:00,34.959999084472656,35.15999984741211,34.7599983215332,34.77000045776367,678497
2022-12-30 14:30:00+00:00,33.96200180053711,34.964599609375,33.630001068115234,34.903499603271484,1636387
2022-12-30 15:30:00+00:00,34.90639877319336,35.869998931884766,34.709999084472656,35.20989990234375,1688665
2022-12-30 16:30:00+00:00,35.20000076293945,35.459999084472656,34.44499969482422,34.45500183105469,1107729
2022-12-30 17:30:00+00:00,34.47990036010742,34.689998626708984,34.10100173950195,34.33000183105469,732200
2022-12-30 18:30:00+00:00,34.31999969482422,34.540000915527344,34.16999816894531,34.369998931884766,917230
2022-12-30 19:30:00+00:00,34.380001068115234,35.0,34.11000061035156,34.814998626708984,948110
2022-12-30 20:30:00+00:00,34.814998626708984,35.5,34.772701263427734,35.38999938964844,1033963
2023-01-03 14:30:00+00:00,36.4900016784668,36.93000030517578,34.31999969482422,34.657100677490234,3012306
2023-01-03 15:30:00+00:00,34.60499954223633,35.22999954223633,34.290000915527344,34.72999954223633,1095706
2023-01-03 16:30:00+00:00,34.72019958496094,34.75,34.32500076293945,34.410099029541016,675227
2023-01-03 17:30:00+00:00,34.42499923706055,34.45000076293945,33.37089920043945,33.709999084472656,1023525
2023-01-03 18:30:00+00:00,33.650001525878906,33.95000076293945,33.5,33.91999816894531,650423
2023-01-03 19:30:00+00:00,33.92679977416992,34.220001220703125,33.69499969482422,34.0,751796
2023-01-03 20:30:00+00:00,34.005001068115234,34.060001373291016,33.540000915527344,33.590999603271484,1010876
2023-01-04 14:30:00+00:00,34.59000015258789,36.5099983215332,34.540000915527344,35.7599983215332,4240852
2023-01-04 15:30:00+00:00,35.75,37.86000061035156,35.5099983215332,37.459999084472656,3830057
2023-01-04 16:30:00+00:00,37.459999084472656,38.06999969482422,37.04999923706055,37.68000030517578,2162991
2023-01-04 17:30:00+00:00,37.68000030517578,38.448699951171875,37.619998931884766,38.15010070800781,1942646
2023-01-04 18:30:00+00:00,38.16299819946289,38.5,36.779998779296875,36.90999984741211,2314507
2023-01-04 19:30:00+00:00,36.900001525878906,37.8489990234375,36.79999923706055,37.47999954223633,1350104
2023-01-04 20:30:00+00:00,37.459999084472656,38.029998779296875,37.040000915527344,37.70000076293945,1500392
2023-01-05 14:30:00+00:00,34.709999084472656,35.2599983215332,32.75,33.76530075073242,7844719
2023-01-05 15:30:00+00:00,33.75,34.5,33.29999923706055,33.84000015258789,2313456
2023-01-05 16:30:00+00:00,33.84000015258789,34.790000915527344,33.70000076293945,34.266700744628906,1617914
2023-01-05 17:30:00+00:00,34.25,34.56890106201172,33.89500045776367,34.421600341796875,1108433
2023-01-05 18:30:00+00:00,34.43000030517578,34.65999984741211,34.084999084472656,34.14500045776367,1043954
2023-01-05 19:30:00+00:00,34.14500045776367,34.31990051269531,33.52000045776367,33.59830093383789,1354777
2023-01-05 20:30:00+00:00,33.59000015258789,33.790000915527344,33.439998626708984,33.529998779296875,1357195
2023-01-06 14:30:00+00:00,33.25,33.34000015258789,31.549999237060547,31.950000762939453,5887749
2023-01-06 15:30:00+00:00,31.940000534057617,33.29999923706055,31.88050079345703,32.70000076293945,2900800
2023-01-06 16:30:00+00:00,32.70000076293945,32.81999969482422,32.18000030517578,32.36920166015625,1539228
2023-01-06 17:30:00+00:00,32.369998931884766,32.900001525878906,32.25,32.869998931884766,1003276
2023-01-06 18:30:00+00:00,32.86000061035156,33.5,32.86000061035156,33.3400993347168,1105719
2023-01-06 19:30:00+00:00,33.35499954223633,33.709999084472656,33.29999923706055,33.44499969482422,1312890
2023-01-06 20:30:00+00:00,33.44499969482422,33.599998474121094,33.209999084472656,33.25,1334789
2023-01-09 14:30:00+00:00,35.189998626708984,38.060001373291016,34.720001220703125,37.904998779296875,6294089
2023-01-09 15:30:00+00:00,37.900901794433594,38.79999923706055,37.790000915527344,38.43000030517578,2751258
2023-01-09 16:30:00+00:00,38.459999084472656,39.290000915527344,38.220001220703125,39.20100021362305,1850758
2023-01-09 17:30:00+00:00,39.20000076293945,39.380001068115234,38.54999923706055,39.25,1375037
2023-01-09 18:30:00+00:00,39.25,39.36000061035156,38.380001068115234,38.95000076293945,1548362
2023-01-09 19:30:00+00:00,38.939998626708984,38.939998626708984,38.1505012512207,38.400001525878906,2213725
2023-01-09 20:30:00+00:00,38.400001525878906,38.41999816894531,37.93000030517578,38.290000915527344,2506833
2023-01-10 14:30:00+00:00,37.7599983215332,42.400001525878906,37.7400016784668,39.742698669433594,9696783
2023-01-10 15:30:00+00:00,39.77000045776367,40.419898986816406,39.0099983215332,40.23500061035156,2817354
2023-01-10 16:30:00+00:00,40.25,40.400001525878906,39.54999923706055,39.86000061035156,1482928
2023-01-10 17:30:00+00:00,39.880001068115234,40.95000076293945,39.880001068115234,40.84000015258789,1597087
2023-01-10 18:30:00+00:00,40.83140182495117,41.7400016784668,40.70000076293945,41.73910140991211,2299176
2023-01-10 19:30:00+00:00,41.7400016784668,42.08000183105469,41.27000045776367,41.790000915527344,2440673
2023-01-10 20:30:00+00:00,41.771400451660156,43.290000915527344,41.771400451660156,43.22999954223633,3514938
2023-01-11 14:30:00+00:00,41.959999084472656,43.779998779296875,40.630401611328125,42.97999954223633,6357919
2023-01-11 15:30:00+00:00,42.95000076293945,43.040000915527344,41.400001525878906,42.20009994506836,2536546
2023-01-11 16:30:00+00:00,42.20000076293945,42.97999954223633,41.880001068115234,42.709999084472656,959502
2023-01-11 17:30:00+00:00,42.72999954223633,43.470001220703125,42.56480026245117,43.2599983215332,1120694
2023-01-11 18:30:00+00:00,43.279998779296875,43.540000915527344,42.56999969482422,42.576698303222656,1069839
2023-01-11 19:30:00+00:00,42.59000015258789,43.66999816894531,42.5099983215332,43.44499969482422,1216521
2023-01-11 20:30:00+00:00,43.439998626708984,43.84000015258789,43.2504997253418,43.779998779296875,2005240
2023-01-12 14:30:00+00:00,45.14500045776367,45.290000915527344,41.66999816894531,43.939998626708984,5405361
2023-01-12 15:30:00+00:00,43.959999084472656,44.41999816894531,42.560001373291016,43.650001525878906,1969505
2023-01-12 16:30:00+00:00,43.65610122680664,44.749900817871094,43.31999969482422,44.689998626708984,1392279
2023-01-12 17:30:00+00:00,44.690101623535156,45.97999954223633,44.63010025024414,45.18000030517578,3354055
2023-01-12 18:30:00+00:00,45.189998626708984,46.400001525878906,44.845001220703125,46.29999923706055,2434554
2023-01-12 19:30:00+00:00,46.310001373291016,47.08000183105469,46.15999984741211,46.709999084472656,3190396
2023-01-12 20:30:00+00:00,46.709999084472656,47.650001525878906,46.709999084472656,47.540000915527344,2147259
2023-01-13 14:30:00+00:00,46.2400016784668,50.040000915527344,45.380001068115234,49.98870086669922,7535660
2023-01-13 15:30:00+00:00,49.9900016784668,50.630001068115234,48.5099983215332,48.58000183105469,5025381
2023-01-13 16:30:00+00:00,48.58000183105469,49.540000915527344,47.959999084472656,49.29499816894531,2178677
2023-01-13 17:30:00+00:00,49.310001373291016,49.5,48.03200149536133,48.380001068115234,1524772
2023-01-13 18:30:00+00:00,48.38999938964844,49.189998626708984,48.13999938964844,49.119998931884766,1366621
2023-01-13 19:30:00+00:00,49.119998931884766,49.79999923706055,48.689998626708984,49.79999923706055,1895359
2023-01-13 20:30:00+00:00,49.779998779296875,50.099998474121094,49.470001220703125,49.974998474121094,2231976
2023-01-17 14:30:00+00:00,53.13999938964844,53.54999923706055,50.70000076293945,52.529998779296875,8972345
2023-01-17 15:30:00+00:00,52.529998779296875,53.54499816894531,51.5,52.025001525878906,2876123
2023-01-17 16:30:00+00:00,52.02000045776367,52.779998779296875,51.310001373291016,51.720001220703125,1935638
2023-01-17 17:30:00+00:00,51.7400016784668,53.099998474121094,51.709999084472656,52.95000076293945,1567398
2023-01-17 18:30:00+00:00,52.959999084472656,54.2400016784668,52.79999923706055,54.06999969482422,2405451
2023-01-17 19:30:00+00:00,54.06999969482422,54.959999084472656,53.83000183105469,54.869998931884766,3208919
2023-01-17 20:30:00+00:00,54.86000061035156,54.97999954223633,53.84000015258789,54.130001068115234,2103058
2023-01-18 14:30:00+00:00,54.220001220703125,57.29999923706055,54.099998474121094,55.619998931884766,6925544
2023-01-18 15:30:00+00:00,55.630001068115234,55.630001068115234,51.369998931884766,52.208900451660156,6315222
2023-01-18 16:30:00+00:00,52.20000076293945,53.5,51.29999923706055,52.837398529052734,3495784
2023-01-18 17:30:00+00:00,52.790000915527344,52.84000015258789,51.43000030517578,51.88999938964844,1813534
2023-01-18 18:30:00+00:00,51.875,52.189998626708984,51.5,52.01499938964844,1309979
2023-01-18 19:30:00+00:00,52.0099983215332,52.15380096435547,51.04999923706055,51.0880012512207,1416009
2023-01-18 20:30:00+00:00,51.08000183105469,51.09000015258789,50.0,50.06999969482422,2462427
2023-01-19 14:30:00+00:00,49.21009826660156,51.0,48.36040115356445,48.869998931884766,5112446
2023-01-19 15:30:00+00:00,48.869998931884766,49.83000183105469,48.439998626708984,48.730098724365234,1885036
2023-01-19 16:30:00+00:00,48.72999954223633,49.06999969482422,48.220001220703125,48.540000915527344,1483257
2023-01-19 17:30:00+00:00,48.52000045776367,48.61000061035156,47.91999816894531,48.1614990234375,1448884
2023-01-19 18:30:00+00:00,48.165000915527344,49.4900016784668,48.099998474121094,49.33000183105469,1530207
2023-01-19 19:30:00+00:00,49.33000183105469,49.790000915527344,48.90999984741211,49.209999084472656,1356928
2023-01-19 20:30:00+00:00,49.209999084472656,49.54999923706055,48.93000030517578,49.41999816894531,957051
2023-01-20 14:30:00+00:00,50.380001068115234,51.439998626708984,48.79999923706055,51.0,3395764
2023-01-20 15:30:00+00:00,51.0,52.349998474121094,50.209999084472656,52.32849884033203,2168470
2023-01-20 16:30:00+00:00,52.34000015258789,53.18000030517578,51.68000030517578,52.849998474121094,2417840
2023-01-20 17:30:00+00:00,52.84000015258789,53.279998779296875,52.45009994506836,52.7400016784668,1466478
2023-01-20 18:30:00+00:00,52.73500061035156,53.66999816894531,52.731201171875,53.64500045776367,1072726
2023-01-20 19:30:00+00:00,53.65999984741211,54.900001525878906,53.459999084472656,54.48139953613281,2281366
2023-01-20 20:30:00+00:00,54.5,55.189998626708984,54.290000915527344,55.15999984741211,2021577
2023-01-23 14:30:00+00:00,53.75,56.20000076293945,53.209999084472656,54.5,6893850
2023-01-23 15:30:00+00:00,54.5,55.20000076293945,54.0099983215332,54.334999084472656,3073715
2023-01-23 16:30:00+00:00,54.33150100708008,55.5,54.25,55.29499816894531,1437847
2023-01-23 17:30:00+00:00,55.290000915527344,56.25,54.97999954223633,56.0,1429234
2023-01-23 18:30:00+00:00,55.9900016784668,56.689998626708984,55.43000030517578,55.5099983215332,1776008
2023-01-23 19:30:00+00:00,55.52009963989258,55.9900016784668,54.97999954223633,55.86000061035156,1459807
2023-01-23 20:30:00+00:00,55.869998931884766,56.189998626708984,55.57870101928711,55.959999084472656,1393358
2023-01-24 14:30:00+00:00,54.20199966430664,56.470001220703125,53.880001068115234,54.44990158081055,3862233
2023-01-24 15:30:00+00:00,54.41999816894531,55.630001068115234,53.90999984741211,55.52000045776367,1857982
2023-01-24 16:30:00+00:00,55.52000045776367,55.650001525878906,54.19499969482422,54.37620162963867,1144259
2023-01-24 17:30:00+00:00,54.368900299072266,54.54999923706055,53.70000076293945,54.130001068115234,1220895
2023-01-24 18:30:00+00:00,54.130001068115234,54.59000015258789,54.0099983215332,54.04880142211914,929235
2023-01-24 19:30:00+00:00,54.04999923706055,54.45000076293945,53.9900016784668,54.00199890136719,1146640
2023-01-24 20:30:00+00:00,54.0099983215332,54.047298431396484,53.34120178222656,53.551300048828125,1799130
2023-01-25 14:30:00+00:00,51.5,52.09000015258789,49.599998474121094,50.20000076293945,4862293
2023-01-25 15:30:00+00:00,50.21989822387695,51.590599060058594,50.09000015258789,51.54999923706055,1734771
2023-01-25 16:30:00+00:00,51.58000183105469,52.2400016784668,51.20000076293945,51.36000061035156,1246973
2023-01-25 17:30:00+00:00,51.349998474121094,52.56570053100586,51.18000030517578,52.525001525878906,1253643
2023-01-25 18:30:00+00:00,52.525001525878906,53.40800094604492,52.20000076293945,53.04999923706055,1518953
2023-01-25 19:30:00+00:00,53.04999923706055,53.39759826660156,52.52130126953125,52.89500045776367,1368446
2023-01-25 20:30:00+00:00,52.904998779296875,53.029998779296875,52.540000915527344,52.720001220703125,887964
2023-01-26 14:30:00+00:00,56.060001373291016,56.099998474121094,52.150001525878906,54.04999923706055,4625222
2023-01-26 15:30:00+00:00,54.04999923706055,54.20000076293945,51.96549987792969,52.44499969482422,1947628
2023-01-26 16:30:00+00:00,52.45000076293945,53.28990173339844,52.119998931884766,53.099998474121094,1286330
2023-01-26 17:30:00+00:00,53.09000015258789,53.56999969482422,52.75,53.26649856567383,1008770
2023-01-26 18:30:00+00:00,53.2599983215332,53.89619827270508,53.2400016784668,53.75,778359
2023-01-26 19:30:00+00:00,53.7599983215332,53.77000045776367,52.84000015258789,53.0,1473192
2023-01-26 20:30:00+00:00,52.970001220703125,53.290000915527344,52.709999084472656,53.0,1208376
2023-01-27 14:30:00+00:00,52.939998626708984,56.400001525878906,52.40999984741211,56.371700286865234,4490219
2023-01-27 15:30:00+00:00,56.380001068115234,57.7400016784668,55.93000030517578,57.470001220703125,4754593
2023-01-27 16:30:00+00:00,57.459999084472656,60.429901123046875,57.31999969482422,59.779998779296875,4240517
2023-01-27 17:30:00+00:00,59.790000915527344,61.33000183105469,59.61000061035156,60.529998779296875,2973657
2023-01-27 18:30:00+00:00,60.56999969482422,61.48899841308594,60.423099517822266,61.03850173950195,2210369
2023-01-27 19:30:00+00:00,61.040000915527344,62.290000915527344,61.029998779296875,61.599998474121094,2944758
2023-01-27 20:30:00+00:00,61.56999969482422,61.61000061035156,60.689998626708984,61.380001068115234,2339333
2023-01-30 14:30:00+00:00,60.0099983215332,61.86000061035156,58.7599983215332,58.845001220703125,5082211
2023-01-30 15:30:00+00:00,58.83000183105469,59.06999969482422,57.810001373291016,58.709999084472656,2367844
2023-01-30 16:30:00+00:00,58.72999954223633,59.435001373291016,58.41999816894531,58.885799407958984,1263566
2023-01-30 17:30:00+00:00,58.880001068115234,58.8849983215332,58.11009979248047,58.214298248291016,678508
2023-01-30 18:30:00+00:00,58.209999084472656,58.21989822387695,56.93000030517578,56.97999954223633,1322383
2023-01-30 19:30:00+00:00,56.992698669433594,58.0099983215332,56.75,56.970001220703125,1709558
2023-01-30 20:30:00+00:00,56.97600173950195,57.2599983215332,55.67150115966797,56.15999984741211,1784066
2023-01-31 14:30:00+00:00,57.70000076293945,57.880001068115234,55.90999984741211,57.85900115966797,4016727
2023-01-31 15:30:00+00:00,57.880001068115234,58.98979949951172,57.599998474121094,58.5,2128606
2023-01-31 16:30:00+00:00,58.52859878540039,59.18000030517578,57.79999923706055,59.150001525878906,1303812
2023-01-31 17:30:00+00:00,59.18709945678711,60.439998626708984,58.970001220703125,59.29999923706055,2268883
2023-01-31 18:30:00+00:00,59.31999969482422,59.779998779296875,58.9015998840332,59.36349868774414,1172943
2023-01-31 19:30:00+00:00,59.380001068115234,59.720001220703125,58.95000076293945,59.34000015258789,971247
2023-01-31 20:30:00+00:00,59.34830093383789,59.47999954223633,58.04999923706055,58.45000076293945,2379964
2023-02-01 14:30:00+00:00,58.310001373291016,59.77000045776367,57.75,59.34000015258789,2882985
2023-02-01 15:30:00+00:00,59.36000061035156,59.4900016784668,57.29999923706055,57.79859924316406,1426427
2023-02-01 16:30:00+00:00,57.80500030517578,58.20000076293945,57.400001525878906,57.54999923706055,793159
